bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
Bear8,1,1,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(585, 810)",0,0,1,"(474, 822)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(828, 771)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,2,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(585, 810)",0,0,1,"(474, 822)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(828, 771)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,3,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(585, 810)",0,0,1,"(474, 822)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(828, 771)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,4,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(606, 804)",0,0,1,"(465, 825)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(843, 780)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,5,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(606, 804)",0,0,1,"(465, 825)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(843, 780)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,6,286.17869417550986,47.62186997588398,4,2,0,0,1,"(726, 897)",1,"(606, 804)",0,0,1,"(465, 825)",1,"(501, 957)",1,"(324, 864)",1,"(348, 936)","(843, 780)","(597, 873)",0.0,0.0,"(327, 897)"
Bear8,1,7,286.17869417550986,47.62186997588398,4,1,0,0,1,"(726, 897)",1,"(606, 804)",0,0,1,"(477, 831)",1,"(501, 957)",0,0,1,"(348, 936)","(861, 789)","(597, 873)",0.0,0.0,"(348, 906)"
Bear8,1,8,286.17869417550986,47.62186997588398,4,1,0,0,1,"(726, 912)",1,"(606, 804)",0,0,1,"(477, 831)",1,"(501, 957)",0,0,1,"(348, 936)","(861, 789)","(597, 873)",6.6000000000000005,330.0,"(348, 906)"
Bear8,1,9,286.17869417550986,47.62186997588398,4,1,0,0,1,"(726, 912)",1,"(606, 804)",0,0,1,"(477, 831)",1,"(501, 957)",0,0,1,"(348, 936)","(861, 789)","(609, 873)",0.0,0.0,"(348, 906)"
Bear8,1,10,286.17869417550986,47.62186997588398,5,1,0,0,1,"(726, 912)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(348, 936)","(861, 789)","(609, 873)",0.0,0.0,"(348, 906)"
Bear8,1,11,286.17869417550986,47.62186997588398,5,1,0,0,1,"(726, 918)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(348, 936)","(861, 789)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,12,286.17869417550986,47.62186997588398,5,1,0,0,1,"(726, 918)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(348, 936)","(861, 789)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,13,286.17869417550986,47.62186997588398,6,1,1,"(750, 768)",1,"(756, 900)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(348, 936)","(861, 789)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,14,286.17869417550986,47.62186997588398,6,1,1,"(750, 768)",1,"(756, 900)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(354, 936)","(861, 789)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,15,286.17869417550986,47.62186997588398,6,1,1,"(744, 777)",1,"(756, 900)",1,"(606, 804)",1,"(693, 927)",1,"(477, 831)",1,"(498, 963)",0,0,1,"(354, 936)","(861, 789)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,16,286.17869417550986,47.62186997588398,6,1,1,"(744, 777)",1,"(756, 900)",1,"(606, 804)",1,"(672, 936)",1,"(477, 831)",1,"(504, 966)",0,0,1,"(354, 936)","(873, 783)","(609, 873)",0.0,0.0,"(351, 906)"
Bear8,1,17,286.17869417550986,47.62186997588398,6,1,1,"(738, 777)",1,"(756, 900)",1,"(606, 804)",1,"(672, 936)",1,"(489, 831)",1,"(504, 966)",0,0,1,"(354, 936)","(873, 783)","(609, 873)",0.0,0.0,"(363, 903)"
