bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
Bear11,1,1,366.4337593617706,34.68926346868726,4,1,1,"(807, 1122)",0,0,1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1008, 1146)","(669, 1179)",0.0,0.0,"(348, 1176)"
Bear11,1,2,366.4337593617706,34.68926346868726,5,1,1,"(807, 1122)",1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1008, 1146)","(669, 1179)",0.0,0.0,"(348, 1176)"
Bear11,1,3,366.4337593617706,34.68926346868726,5,1,1,"(807, 1122)",1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1008, 1146)","(669, 1179)",0.0,0.0,"(348, 1176)"
Bear11,1,4,366.4337593617706,34.68926346868726,5,1,1,"(807, 1122)",1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1008, 1146)","(669, 1179)",0.0,0.0,"(348, 1176)"
Bear11,1,5,366.4337593617706,34.68926346868726,5,1,1,"(807, 1122)",1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1011, 1173)","(669, 1179)",9.9,495.0,"(348, 1176)"
Bear11,1,6,366.4337593617706,34.68926346868726,5,1,1,"(807, 1122)",1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1011, 1173)","(687, 1179)",0.0,0.0,"(348, 1176)"
Bear11,1,7,366.4337593617706,34.68926346868726,4,1,0,0,1,"(837, 1248)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1011, 1173)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,8,366.4337593617706,34.68926346868726,4,1,0,0,1,"(834, 1260)",1,"(717, 1107)",0,0,1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,9,366.4337593617706,34.68926346868726,5,1,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,10,366.4337593617706,34.68926346868726,5,1,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,11,366.4337593617706,34.68926346868726,5,1,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(543, 1089)",1,"(552, 1275)",1,"(336, 1140)",0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,12,366.4337593617706,34.68926346868726,5,1,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(543, 1089)",1,"(576, 1263)",1,"(336, 1140)",0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(369, 1176)"
Bear11,1,13,366.4337593617706,34.68926346868726,5,0,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(552, 1101)",1,"(576, 1263)",0,0,0,0,"(1017, 1215)","(687, 1179)",0.0,0.0,"(375, 1200)"
Bear11,1,14,366.4337593617706,34.68926346868726,5,0,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(552, 1101)",1,"(576, 1263)",0,0,0,0,"(1017, 1245)","(687, 1179)",0.0,0.0,"(375, 1200)"
Bear11,1,15,366.4337593617706,34.68926346868726,5,0,0,0,1,"(834, 1260)",1,"(717, 1107)",1,"(774, 1269)",1,"(552, 1101)",1,"(576, 1263)",0,0,0,0,"(1017, 1245)","(687, 1179)",0.0,0.0,"(375, 1200)"
Bear11,1,16,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1260)",1,"(735, 1110)",1,"(774, 1269)",0,0,1,"(576, 1263)",0,0,0,0,"(1017, 1245)","(687, 1179)",0.0,0.0,"(393, 1212)"
Bear11,1,17,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1260)",1,"(735, 1110)",1,"(774, 1269)",0,0,1,"(576, 1263)",0,0,0,0,"(1017, 1245)","(687, 1179)",0.0,0.0,"(393, 1212)"
Bear11,1,18,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1272)",1,"(735, 1110)",1,"(774, 1269)",0,0,1,"(576, 1263)",0,0,0,0,"(1017, 1245)","(687, 1179)",10.036558174992063,501.8279087496031,"(393, 1212)"
Bear11,1,19,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1272)",1,"(735, 1110)",1,"(774, 1269)",0,0,1,"(576, 1263)",0,0,0,0,"(1017, 1272)","(690, 1197)",0.0,0.0,"(393, 1212)"
Bear11,1,20,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1272)",1,"(735, 1110)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1272)","(690, 1197)",0.0,0.0,"(393, 1212)"
Bear11,1,21,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1272)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1272)","(690, 1197)",0.0,0.0,"(393, 1212)"
Bear11,1,22,366.4337593617706,34.68926346868726,4,0,0,0,1,"(834, 1272)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1272)","(690, 1197)",0.0,0.0,"(396, 1212)"
Bear11,1,23,366.4337593617706,34.68926346868726,5,0,1,"(942, 1176)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(690, 1197)",0.0,0.0,"(396, 1212)"
Bear11,1,24,366.4337593617706,34.68926346868726,5,0,1,"(942, 1176)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(690, 1197)",1.6500000000000001,82.5,"(396, 1212)"
Bear11,1,25,366.4337593617706,34.68926346868726,5,0,1,"(942, 1176)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(693, 1197)",0.0,0.0,"(396, 1212)"
Bear11,1,26,366.4337593617706,34.68926346868726,5,0,1,"(942, 1176)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(693, 1197)",0.0,0.0,"(396, 1212)"
Bear11,1,27,366.4337593617706,34.68926346868726,5,0,1,"(942, 1173)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(693, 1197)",0.0,0.0,"(396, 1212)"
Bear11,1,28,366.4337593617706,34.68926346868726,5,0,1,"(942, 1173)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1284)","(693, 1197)",10.036558174992063,501.8279087496031,"(399, 1212)"
Bear11,1,29,366.4337593617706,34.68926346868726,5,0,1,"(942, 1173)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(579, 1281)",0,0,0,0,"(1017, 1287)","(711, 1200)",0.0,0.0,"(399, 1212)"
Bear11,1,30,366.4337593617706,34.68926346868726,5,0,1,"(942, 1173)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(591, 1293)",0,0,0,0,"(1017, 1287)","(711, 1200)",0.0,0.0,"(399, 1212)"
Bear11,1,31,366.4337593617706,34.68926346868726,5,1,1,"(942, 1173)",1,"(843, 1281)",1,"(744, 1122)",1,"(774, 1269)",0,0,1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(711, 1200)",0.0,0.0,"(399, 1212)"
Bear11,1,32,366.4337593617706,34.68926346868726,5,1,1,"(942, 1173)",1,"(843, 1281)",1,"(759, 1128)",1,"(762, 1284)",0,0,1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(711, 1200)",0.0,0.0,"(399, 1212)"
Bear11,1,33,366.4337593617706,34.68926346868726,5,1,1,"(936, 1176)",1,"(843, 1281)",1,"(759, 1128)",1,"(762, 1284)",0,0,1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(711, 1200)",0.0,0.0,"(408, 1212)"
Bear11,1,34,366.4337593617706,34.68926346868726,5,1,1,"(936, 1176)",1,"(843, 1281)",1,"(759, 1128)",1,"(762, 1284)",0,0,1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(711, 1200)",0.0,0.0,"(408, 1212)"
Bear11,1,35,366.4337593617706,34.68926346868726,6,1,1,"(936, 1176)",1,"(843, 1281)",1,"(759, 1128)",1,"(762, 1284)",1,"(678, 1125)",1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(711, 1200)",9.9,495.0,"(408, 1212)"
Bear11,1,36,366.4337593617706,34.68926346868726,6,1,1,"(936, 1176)",1,"(843, 1281)",1,"(759, 1128)",1,"(762, 1284)",1,"(678, 1125)",1,"(591, 1293)",0,0,1,"(396, 1269)","(1017, 1287)","(729, 1200)",3.3000000000000003,165.0,"(408, 1212)"
