bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
Bear18,1,333,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1020, 429)",1,"(819, 447)",1,"(1035, 306)",1,"(834, 219)",0,0,0,0,"(1044, 759)","(927, 354)",0.0,0.0,"(939, 18)"
Bear18,1,334,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1020, 429)",1,"(819, 447)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1044, 759)","(927, 354)",0.0,0.0,"(939, 18)"
Bear18,1,335,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1020, 429)",1,"(819, 447)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1044, 759)","(927, 354)",4.95,247.5,"(939, 18)"
Bear18,1,336,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1011, 438)",1,"(819, 447)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1044, 759)","(927, 363)",0.0,0.0,"(939, 21)"
Bear18,1,337,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1011, 438)",1,"(819, 447)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1005, 768)","(927, 363)",0.0,0.0,"(939, 21)"
Bear18,1,338,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1011, 438)",1,"(819, 447)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1005, 768)","(927, 363)",0.0,0.0,"(945, 27)"
Bear18,1,339,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1011, 438)",1,"(831, 441)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(1005, 768)","(927, 363)",0.0,0.0,"(945, 27)"
Bear18,1,340,404.6572438496561,42.931719043150366,5,0,0,0,1,"(891, 621)",1,"(1011, 438)",1,"(831, 441)",1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(972, 774)","(927, 363)",0.0,0.0,"(945, 27)"
Bear18,1,341,404.6572438496561,42.931719043150366,4,0,0,0,1,"(891, 621)",1,"(1011, 438)",0,0,1,"(1035, 306)",1,"(843, 228)",0,0,0,0,"(972, 774)","(927, 363)",6.6000000000000005,330.0,"(945, 27)"
Bear18,1,342,404.6572438496561,42.931719043150366,4,2,0,0,1,"(891, 621)",1,"(1011, 438)",0,0,1,"(1035, 306)",1,"(843, 228)",1,"(999, 21)",1,"(882, 39)","(972, 774)","(927, 375)",0.0,0.0,"(945, 27)"
Bear18,1,343,404.6572438496561,42.931719043150366,4,2,0,0,1,"(891, 621)",1,"(1011, 438)",0,0,1,"(1035, 306)",1,"(849, 243)",1,"(999, 21)",1,"(882, 39)","(972, 774)","(927, 375)",0.0,0.0,"(945, 27)"
Bear18,1,344,404.6572438496561,42.931719043150366,4,2,0,0,1,"(891, 621)",1,"(1017, 462)",0,0,1,"(1035, 306)",1,"(849, 243)",1,"(999, 21)",1,"(882, 39)","(963, 795)","(927, 375)",6.80312428226914,340.156214113457,"(945, 45)"
Bear18,1,345,404.6572438496561,42.931719043150366,5,2,1,"(1038, 663)",1,"(891, 621)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 243)",1,"(999, 21)",1,"(882, 39)","(963, 795)","(924, 387)",0.0,0.0,"(945, 45)"
Bear18,1,346,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 621)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 795)","(924, 387)",0.0,0.0,"(945, 45)"
Bear18,1,347,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 795)","(924, 387)",0.0,0.0,"(945, 45)"
Bear18,1,348,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 795)","(924, 387)",5.2177581392778265,260.88790696389134,"(945, 66)"
Bear18,1,349,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 822)","(927, 396)",0.0,0.0,"(945, 66)"
Bear18,1,350,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 822)","(927, 396)",0.0,0.0,"(945, 66)"
Bear18,1,351,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1017, 462)",0,0,1,"(1041, 324)",1,"(849, 267)",0,0,1,"(882, 60)","(963, 822)","(927, 396)",0.0,0.0,"(945, 66)"
Bear18,1,352,404.6572438496561,42.931719043150366,5,1,1,"(1038, 663)",1,"(891, 627)",1,"(1032, 471)",0,0,1,"(1041, 324)",1,"(864, 297)",0,0,1,"(882, 60)","(963, 822)","(927, 396)",11.898319209031166,594.9159604515584,"(945, 66)"
Bear18,1,353,404.6572438496561,42.931719043150366,4,1,1,"(1038, 663)",1,"(891, 627)",1,"(1032, 471)",0,0,1,"(1041, 324)",0,0,0,0,1,"(882, 60)","(963, 822)","(945, 408)",0.0,0.0,"(945, 66)"
