Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,57,,,,,
0,200,,,,,
1,57,765,538,-1,-1,147
1,57,109,659,86.052,43.026,120
1,140,1407,561,-1,-1,164
1,140,1359,531,7.302,3.651,132
2,57,641,510,-1,-1,164
2,58,641,510,0,0,137
2,59,641,510,0,0,152
2,60,642,511,0.182,0.091,151
2,61,642,511,0,0,154
2,62,642,511,0,0,183
2,63,642,511,0,0,169
2,64,642,511,0,0,156
2,65,638,527,2.128,1.064,149
2,66,654,527,2.064,1.032,133
2,67,664,528,1.296,0.648,137
2,68,652,524,1.632,0.816,128
2,69,652,524,0,0,135
2,70,652,524,0,0,120
2,71,660,524,1.032,0.516,152
2,72,672,524,1.548,0.774,153
2,80,813,511,18.266,9.133,144
2,81,813,511,0,0,144
2,82,813,511,0,0,144
2,83,816,508,0.547,0.274,180
2,84,817,507,0.182,0.091,125
2,85,814,496,1.471,0.735,142
2,86,830,490,2.204,1.102,144
2,87,830,476,1.806,0.903,136
2,88,830,476,0,0,136
2,89,832,472,0.577,0.288,146
2,90,832,472,0,0,154
2,91,837,479,1.11,0.555,139
2,92,844,484,1.11,0.555,146
2,93,854,484,1.29,0.645,131
2,94,868,487,1.847,0.923,146
2,95,882,500,2.465,1.232,137
2,96,882,500,0,0,137
2,97,888,502,0.816,0.408,150
2,98,897,503,1.168,0.584,157
2,99,905,510,1.371,0.686,153
2,100,922,503,2.372,1.186,164
2,101,929,502,0.912,0.456,132
2,109,1101,531,22.501,11.251,154
2,110,1101,531,0,0,154
2,111,1110,522,1.642,0.821,126
2,112,1122,496,3.694,1.847,146
2,113,1128,488,1.29,0.645,127
2,114,1128,488,0,0,141
2,115,1128,488,0,0,132
2,116,1128,488,0,0,119
2,117,1128,488,0,0,119
2,118,1128,488,0,0,130
2,119,1128,488,0,0,139
2,120,1129,483,0.658,0.329,121
2,121,1129,483,0,0,127
2,122,1134,488,0.912,0.456,128
2,123,1145,498,1.918,0.959,134
2,124,1146,500,0.288,0.144,132
2,125,1158,504,1.632,0.816,154
2,126,1161,514,1.347,0.673,128
2,127,1182,516,2.721,1.361,135
2,140,1389,548,27.02,13.51,144
2,141,1389,548,0,0,162
2,142,1405,546,2.08,1.04,165
2,143,1410,542,0.826,0.413,132
2,144,1421,535,1.682,0.841,104
2,145,1426,528,1.11,0.555,125
2,146,1426,528,0,0,125
2,147,1437,526,1.442,0.721,121
2,148,1444,524,0.939,0.47,134
2,149,1444,524,0,0,144
2,150,1444,524,0,0,171
2,151,1453,527,1.224,0.612,142
2,152,1456,531,0.645,0.322,144
2,153,1456,531,0,0,144
2,154,1458,535,0.577,0.288,125
2,155,1461,536,0.408,0.204,107
2,156,1474,546,2.116,1.058,121
2,157,1484,558,2.015,1.008,123
2,158,1501,568,2.544,1.272,154
2,159,1501,568,0,0,187
2,160,1506,575,1.11,0.555,121
2,161,1506,575,0,0,121
2,162,1530,582,3.225,1.612,164
2,170,1702,590,22.212,11.106,189
2,171,1702,590,0,0,139
