Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,170,,,,,
1,1,1432,726,-1,-1,137
1,1,1132,78,92.116,46.058,158
1,35,1458,948,-1,-1,154
1,35,1413,888,9.675,4.838,131
2,7,1453,677,-1,-1,132
2,8,1452,680,0.408,0.204,154
2,9,1452,676,0.516,0.258,180
2,10,1451,670,0.785,0.392,173
2,11,1451,670,0,0,182
2,12,1447,660,1.389,0.695,167
2,13,1447,660,0,0,158
2,14,1447,660,0,0,168
2,15,1445,656,0.577,0.288,177
2,16,1448,656,0.387,0.193,182
2,17,1448,656,0,0,182
2,18,1448,656,0,0,173
2,19,1451,650,0.865,0.433,157
2,20,1449,665,1.952,0.976,184
2,21,1449,665,0,0,146
2,22,1449,665,0,0,164
2,23,1460,673,1.755,0.877,180
2,24,1460,673,0,0,180
2,25,1460,684,1.419,0.71,143
2,26,1460,684,0,0,188
2,27,1467,685,0.912,0.456,178
2,28,1467,685,0,0,171
2,29,1472,698,1.797,0.898,142
2,30,1476,705,1.04,0.52,156
2,31,1476,705,0,0,156
2,32,1476,714,1.161,0.581,173
2,33,1499,742,4.674,2.337,175
2,34,1501,746,0.577,0.288,170
2,44,1603,940,28.274,14.137,157
2,45,1603,940,0,0,166
2,46,1603,940,0,0,166
2,47,1604,936,0.532,0.266,154
2,48,1609,929,1.11,0.555,128
2,49,1609,929,0,0,142
2,50,1608,932,0.408,0.204,142
2,51,1608,932,0,0,132
2,52,1608,932,0,0,135
2,53,1608,932,0,0,135
2,54,1608,932,0,0,143
2,55,1608,933,0.129,0.064,141
2,56,1608,933,0,0,150
2,57,1609,944,1.425,0.712,149
2,58,1616,952,1.371,0.686,165
2,59,1629,965,2.372,1.186,159
2,60,1631,965,0.258,0.129,153
2,61,1631,968,0.387,0.193,157
2,62,1629,980,1.569,0.785,171
2,63,1629,986,0.774,0.387,154
2,64,1629,986,0,0,162
2,65,1632,994,1.102,0.551,172
2,66,1636,997,0.645,0.322,171
2,67,1641,997,0.645,0.322,173
2,68,1644,1000,0.547,0.274,163
2,69,1651,1006,1.189,0.595,173
2,79,1737,1148,21.416,10.708,178
2,80,1739,1152,0.577,0.288,125
2,81,1739,1152,0,0,157
2,82,1739,1152,0,0,157
2,83,1740,1152,0.129,0.064,127
2,84,1741,1152,0.129,0.064,170
2,85,1744,1159,0.982,0.491,157
2,86,1744,1159,0,0,149
2,87,1744,1159,0,0,146
2,88,1744,1159,0,0,159
2,89,1744,1159,0,0,159
2,90,1744,1159,0,0,176
2,91,1749,1172,1.797,0.898,164
2,92,1753,1176,0.73,0.365,165
2,93,1753,1176,0,0,149
2,94,1748,1203,3.542,1.771,167
2,95,1761,1228,3.635,1.817,157
2,96,1763,1235,0.939,0.47,175
2,97,1763,1235,0,0,177
2,98,1763,1235,0,0,166
2,99,1763,1235,0,0,161
2,111,1833,1455,29.782,14.891,168
2,112,1833,1455,0,0,171
2,113,1833,1455,0,0,130
2,114,1836,1452,0.547,0.274,157
2,115,1836,1452,0,0,154
2,116,1849,1453,1.682,0.841,135
2,117,1851,1453,0.258,0.129,140
2,118,1851,1453,0,0,140
2,119,1851,1453,0,0,153
