Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,,,,,
0,129,,,,,
1,1,924,1218,120.613,60.307,83
1,2,1524,1095,79.01,39.505,101
1,11,945,1233,-1,-1,97
1,11,999,1239,7.009,3.504,99
2,12,951,1254,-1,-1,104
2,13,951,1254,0,0,108
2,14,951,1254,0,0,123
2,15,933,1254,2.322,1.161,122
2,16,933,1254,0,0,87
2,17,933,1254,0,0,87
2,18,933,1254,0,0,119
2,19,933,1254,0,0,117
2,20,933,1254,0,0,139
2,21,924,1266,1.935,0.967,92
2,22,924,1266,0,0,93
2,23,924,1266,0,0,90
2,24,924,1266,0,0,90
2,25,924,1266,0,0,106
2,26,924,1266,0,0,112
2,27,891,1269,4.275,2.137,107
2,28,891,1269,0,0,106
2,29,891,1269,0,0,93
2,30,891,1269,0,0,114
2,31,891,1269,0,0,114
2,32,891,1269,0,0,105
2,33,876,1275,2.084,1.042,120
2,34,876,1275,0,0,86
2,35,876,1275,0,0,106
2,36,846,1296,4.724,2.362,97
2,45,669,1311,22.915,11.457,110
2,46,669,1311,0,0,110
2,47,669,1311,0,0,113
2,48,669,1311,0,0,133
2,49,669,1311,0,0,141
2,50,669,1311,0,0,134
2,51,669,1332,2.709,1.355,130
2,52,669,1332,0,0,87
2,53,669,1332,0,0,87
2,54,669,1332,0,0,83
2,55,669,1332,0,0,86
2,56,678,1338,1.395,0.698,100
2,57,678,1338,0,0,97
2,58,678,1338,0,0,97
2,59,678,1338,0,0,95
2,60,678,1338,0,0,95
2,61,678,1338,0,0,107
2,62,678,1347,1.161,0.581,132
2,63,678,1347,0,0,146
2,64,678,1347,0,0,120
2,65,678,1347,0,0,107
2,66,678,1347,0,0,99
2,67,660,1347,2.322,1.161,127
2,68,660,1347,0,0,121
2,69,660,1347,0,0,101
2,70,645,1365,3.023,1.511,123
2,71,645,1365,0,0,105
2,82,591,1395,7.969,3.984,112
2,81,495,1407,12.48,6.24,99
2,82,495,1407,0,0,113
2,83,492,1431,3.12,1.56,128
2,84,492,1431,0,0,134
2,85,492,1431,0,0,129
2,86,492,1431,0,0,97
2,87,492,1431,0,0,96
2,88,492,1431,0,0,96
2,89,492,1431,0,0,92
2,90,492,1431,0,0,95
2,91,492,1431,0,0,96
2,92,474,1437,2.448,1.224,123
2,93,474,1437,0,0,129
2,94,474,1437,0,0,99
2,95,474,1437,0,0,109
2,96,450,1425,3.461,1.731,125
2,97,450,1425,0,0,106
2,98,450,1425,0,0,91
