bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear8,11,1,419.7620754665672,45.066450936367296,3,2,0,0,0,0,1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,1,"(1041.0, 627.0)",1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1185.0, 744.0)",5.949159604515583,297.4579802257792,"(1044.0, 498.0)"
08082019-Bear8,11,2,419.7620754665672,45.066450936367296,4,2,0,0,1,"(1272.0, 954.0)",1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,1,"(1041.0, 627.0)",1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1194.0, 750.0)",0.0,0.0,"(1044.0, 498.0)"
08082019-Bear8,11,3,419.7620754665672,45.066450936367296,4,2,0,0,1,"(1272.0, 954.0)",1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,1,"(1041.0, 636.0)",1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1194.0, 750.0)",4.666904755831213,233.34523779156066,"(1044.0, 498.0)"
08082019-Bear8,11,4,419.7620754665672,45.066450936367296,4,2,0,0,1,"(1272.0, 954.0)",1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,1,"(1041.0, 636.0)",1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1200.0, 756.0)",0.0,0.0,"(1044.0, 498.0)"
08082019-Bear8,11,5,419.7620754665672,45.066450936367296,4,2,0,0,1,"(1272.0, 954.0)",1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,1,"(1041.0, 636.0)",1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1200.0, 756.0)",0.0,0.0,"(1044.0, 498.0)"
08082019-Bear8,11,6,419.7620754665672,45.066450936367296,3,2,0,0,1,"(1272.0, 954.0)",1,"(1281.0, 732.0)",1,"(1194.0, 891.0)",0,0,0,0,1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1467.0, 1041.0)","(1200.0, 756.0)",0.0,0.0,"(1068.0, 522.0)"
08082019-Bear8,11,7,419.7620754665672,45.066450936367296,4,2,1,"(1428.0, 927.0)",1,"(1272.0, 954.0)",1,"(1293.0, 744.0)",1,"(1194.0, 891.0)",0,0,0,0,1,"(1059.0, 426.0)",1,"(960.0, 453.0)","(1473.0, 1062.0)","(1200.0, 756.0)",19.312754852687384,965.6377426343691,"(1068.0, 522.0)"
08082019-Bear8,11,8,419.7620754665672,45.066450936367296,4,2,1,"(1428.0, 927.0)",1,"(1272.0, 954.0)",1,"(1293.0, 744.0)",1,"(1194.0, 891.0)",0,0,0,0,1,"(1059.0, 426.0)",1,"(960.0, 474.0)","(1473.0, 1062.0)","(1212.0, 789.0)",0.0,0.0,"(1068.0, 522.0)"
08082019-Bear8,11,9,419.7620754665672,45.066450936367296,4,2,1,"(1428.0, 927.0)",1,"(1272.0, 954.0)",1,"(1293.0, 744.0)",1,"(1176.0, 891.0)",0,0,0,0,1,"(1053.0, 441.0)",1,"(960.0, 474.0)","(1473.0, 1062.0)","(1212.0, 789.0)",0.0,0.0,"(1068.0, 522.0)"
08082019-Bear8,11,10,419.7620754665672,45.066450936367296,4,2,1,"(1428.0, 927.0)",1,"(1272.0, 954.0)",1,"(1293.0, 744.0)",1,"(1176.0, 891.0)",0,0,0,0,1,"(1053.0, 441.0)",1,"(960.0, 474.0)","(1473.0, 1062.0)","(1212.0, 789.0)",0.0,0.0,"(1068.0, 522.0)"
