bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear3,3,1,304.485484054659,36.300000000000004,3,1,0,0,0,0,1,"(342.0, 349.0)",1,"(392.0, 496.0)",1,"(187.0, 399.0)",0,0,1,"(19.0, 452.0)",0,0,"(1052.0, 599.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,2,304.485484054659,36.300000000000004,3,1,0,0,0,0,1,"(342.0, 349.0)",1,"(392.0, 496.0)",1,"(187.0, 399.0)",0,0,1,"(20.0, 452.0)",0,0,"(1052.0, 599.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,3,304.485484054659,36.300000000000004,3,1,0,0,0,0,1,"(342.0, 349.0)",1,"(394.0, 494.0)",1,"(187.0, 399.0)",0,0,1,"(20.0, 452.0)",0,0,"(1049.0, 599.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,4,304.485484054659,36.300000000000004,3,1,0,0,0,0,1,"(342.0, 349.0)",1,"(394.0, 494.0)",1,"(187.0, 399.0)",0,0,1,"(20.0, 452.0)",0,0,"(1044.0, 602.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,5,304.485484054659,36.300000000000004,4,2,0,0,1,"(526.0, 462.0)",1,"(342.0, 349.0)",1,"(394.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(20.0, 452.0)",1,"(48.0, 560.0)","(1052.0, 602.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,6,304.485484054659,36.300000000000004,4,2,0,0,1,"(527.0, 459.0)",1,"(342.0, 349.0)",1,"(394.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(20.0, 452.0)",1,"(52.0, 556.0)","(1054.0, 603.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,7,304.485484054659,36.300000000000004,4,2,0,0,1,"(524.0, 463.0)",1,"(342.0, 349.0)",1,"(394.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(20.0, 452.0)",1,"(52.0, 556.0)","(1036.0, 610.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,8,304.485484054659,36.300000000000004,4,2,0,0,1,"(518.0, 464.0)",1,"(343.0, 350.0)",1,"(394.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(20.0, 452.0)",1,"(57.0, 553.0)","(1029.0, 612.0)","(1008.0, 351.0)",0.0,0.0,"(960.0, 99.0)"
08082019-Bear3,3,9,304.485484054659,36.300000000000004,4,2,0,0,1,"(517.0, 464.0)",1,"(345.0, 349.0)",1,"(394.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(24.0, 452.0)",1,"(60.0, 550.0)","(1024.0, 618.0)","(1008.0, 351.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,10,304.485484054659,36.300000000000004,4,2,0,0,1,"(517.0, 464.0)",1,"(346.0, 351.0)",1,"(394.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(24.0, 452.0)",1,"(61.0, 550.0)","(1024.0, 616.0)","(1008.0, 351.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,11,304.485484054659,36.300000000000004,4,2,0,0,1,"(517.0, 464.0)",1,"(348.0, 354.0)",1,"(396.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(24.0, 452.0)",1,"(63.0, 551.0)","(1021.0, 623.0)","(1008.0, 351.0)",1.6500000000000001,82.5,"(957.0, 123.0)"
08082019-Bear3,3,12,304.485484054659,36.300000000000004,4,2,0,0,1,"(517.0, 464.0)",1,"(349.0, 354.0)",1,"(396.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(24.0, 452.0)",1,"(63.0, 551.0)","(1012.0, 627.0)","(1008.0, 354.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,13,304.485484054659,36.300000000000004,4,2,0,0,1,"(517.0, 464.0)",1,"(349.0, 354.0)",1,"(396.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(24.0, 452.0)",1,"(64.0, 550.0)","(1000.0, 631.0)","(1008.0, 354.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,14,304.485484054659,36.300000000000004,5,2,1,"(547.0, 358.0)",1,"(517.0, 464.0)",1,"(349.0, 354.0)",1,"(398.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(28.0, 451.0)",1,"(67.0, 549.0)","(1000.0, 632.0)","(1008.0, 354.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,15,304.485484054659,36.300000000000004,5,2,1,"(547.0, 353.0)",1,"(517.0, 464.0)",1,"(349.0, 355.0)",1,"(398.0, 493.0)",1,"(186.0, 399.0)",0,0,1,"(29.0, 452.0)",1,"(68.0, 548.0)","(1002.0, 636.0)","(1008.0, 354.0)",8.25,412.5,"(957.0, 123.0)"
08082019-Bear3,3,16,304.485484054659,36.300000000000004,5,2,1,"(546.0, 355.0)",1,"(517.0, 464.0)",1,"(349.0, 355.0)",1,"(399.0, 494.0)",1,"(186.0, 399.0)",0,0,1,"(30.0, 452.0)",1,"(71.0, 547.0)","(1010.0, 640.0)","(1008.0, 369.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,17,304.485484054659,36.300000000000004,4,2,1,"(543.0, 357.0)",1,"(517.0, 464.0)",1,"(348.0, 356.0)",1,"(399.0, 495.0)",0,0,0,0,1,"(31.0, 451.0)",1,"(68.0, 545.0)","(1010.0, 644.0)","(1008.0, 369.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,18,304.485484054659,36.300000000000004,4,2,1,"(541.0, 358.0)",1,"(517.0, 464.0)",1,"(348.0, 356.0)",1,"(399.0, 495.0)",0,0,0,0,1,"(31.0, 451.0)",1,"(71.0, 546.0)","(1013.0, 647.0)","(1008.0, 369.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,19,304.485484054659,36.300000000000004,4,2,1,"(541.0, 358.0)",1,"(515.0, 465.0)",1,"(349.0, 355.0)",1,"(399.0, 495.0)",0,0,0,0,1,"(42.0, 455.0)",1,"(72.0, 547.0)","(1018.0, 654.0)","(1008.0, 369.0)",0.0,0.0,"(957.0, 123.0)"
08082019-Bear3,3,20,304.485484054659,36.300000000000004,5,2,1,"(541.0, 358.0)",1,"(515.0, 465.0)",1,"(350.0, 355.0)",1,"(404.0, 496.0)",0,0,1,"(374.0, 526.0)",1,"(45.0, 454.0)",1,"(79.0, 545.0)","(1021.0, 660.0)","(1008.0, 369.0)",23.624404754405983,1181.220237720299,"(957.0, 156.0)"
08082019-Bear3,3,21,304.485484054659,36.300000000000004,5,2,1,"(542.0, 360.0)",1,"(515.0, 465.0)",1,"(350.0, 353.0)",1,"(404.0, 496.0)",0,0,1,"(369.0, 527.0)",1,"(47.0, 454.0)",1,"(82.0, 541.0)","(1026.0, 667.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,22,304.485484054659,36.300000000000004,5,2,1,"(546.0, 360.0)",1,"(515.0, 465.0)",1,"(354.0, 348.0)",1,"(405.0, 494.0)",0,0,1,"(367.0, 527.0)",1,"(51.0, 454.0)",1,"(87.0, 537.0)","(1026.0, 670.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,23,304.485484054659,36.300000000000004,5,2,1,"(546.0, 360.0)",1,"(516.0, 464.0)",1,"(360.0, 346.0)",1,"(414.0, 492.0)",0,0,1,"(364.0, 529.0)",1,"(53.0, 454.0)",1,"(89.0, 535.0)","(1032.0, 675.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,24,304.485484054659,36.300000000000004,5,2,1,"(546.0, 360.0)",1,"(516.0, 464.0)",1,"(361.0, 346.0)",1,"(409.0, 492.0)",0,0,1,"(363.0, 531.0)",1,"(54.0, 455.0)",1,"(90.0, 535.0)","(1032.0, 674.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,25,304.485484054659,36.300000000000004,4,2,1,"(546.0, 360.0)",1,"(516.0, 464.0)",1,"(361.0, 346.0)",0,0,0,0,1,"(363.0, 531.0)",1,"(54.0, 456.0)",1,"(92.0, 534.0)","(1034.0, 679.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,26,304.485484054659,36.300000000000004,5,2,1,"(547.0, 360.0)",1,"(516.0, 464.0)",1,"(361.0, 346.0)",1,"(406.0, 499.0)",0,0,1,"(362.0, 532.0)",1,"(54.0, 456.0)",1,"(97.0, 535.0)","(1034.0, 683.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,27,304.485484054659,36.300000000000004,5,2,1,"(548.0, 360.0)",1,"(516.0, 464.0)",1,"(370.0, 347.0)",1,"(406.0, 498.0)",0,0,1,"(365.0, 531.0)",1,"(60.0, 457.0)",1,"(102.0, 535.0)","(1034.0, 687.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,28,304.485484054659,36.300000000000004,5,2,1,"(548.0, 360.0)",1,"(516.0, 464.0)",1,"(373.0, 349.0)",1,"(406.0, 498.0)",0,0,1,"(365.0, 531.0)",1,"(61.0, 457.0)",1,"(102.0, 535.0)","(1040.0, 692.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 156.0)"
08082019-Bear3,3,29,304.485484054659,36.300000000000004,5,2,1,"(547.0, 358.0)",1,"(523.0, 462.0)",1,"(375.0, 349.0)",1,"(406.0, 498.0)",0,0,1,"(365.0, 531.0)",1,"(84.0, 457.0)",1,"(102.0, 535.0)","(1037.0, 695.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 177.0)"
08082019-Bear3,3,30,304.485484054659,36.300000000000004,4,1,1,"(549.0, 357.0)",1,"(527.0, 462.0)",1,"(381.0, 354.0)",0,0,0,0,1,"(365.0, 531.0)",0,0,1,"(109.0, 536.0)","(1028.0, 700.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 177.0)"
08082019-Bear3,3,31,304.485484054659,36.300000000000004,3,1,1,"(548.0, 357.0)",1,"(528.0, 462.0)",0,0,0,0,0,0,1,"(365.0, 531.0)",0,0,1,"(110.0, 536.0)","(1028.0, 700.0)","(1017.0, 411.0)",0.0,0.0,"(957.0, 177.0)"
