bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear15,2,9,377.8175750279492,36.18732512911116,4,0,0,0,1,"(1554.0, 1698.0)",1,"(1632.0, 1863.0)",1,"(1683.0, 1758.0)",0,0,1,"(1749.0, 1764.0)",0,0,0,0,"(1374.0, 1665.0)","(1671.0, 1815.0)",0.0,0.0,"(1959.0, 1953.0)"
08082019-Bear15,2,10,377.8175750279492,36.18732512911116,4,0,0,0,1,"(1554.0, 1701.0)",1,"(1632.0, 1863.0)",1,"(1695.0, 1749.0)",0,0,1,"(1749.0, 1764.0)",0,0,0,0,"(1374.0, 1665.0)","(1671.0, 1815.0)",33.0412242509263,1652.061212546315,"(1959.0, 1953.0)"
08082019-Bear15,2,11,377.8175750279492,36.18732512911116,5,1,0,0,1,"(1554.0, 1701.0)",1,"(1590.0, 1866.0)",1,"(1695.0, 1749.0)",1,"(1758.0, 1926.0)",1,"(1749.0, 1764.0)",1,"(1929.0, 1989.0)",0,0,"(1317.0, 1665.0)","(1611.0, 1812.0)",0.0,0.0,"(1935.0, 1944.0)"
08082019-Bear15,2,12,377.8175750279492,36.18732512911116,5,1,0,0,1,"(1554.0, 1701.0)",1,"(1590.0, 1866.0)",1,"(1695.0, 1749.0)",1,"(1758.0, 1926.0)",1,"(1749.0, 1764.0)",1,"(1929.0, 1989.0)",0,0,"(1317.0, 1665.0)","(1611.0, 1812.0)",0.0,0.0,"(1935.0, 1944.0)"
08082019-Bear15,2,13,377.8175750279492,36.18732512911116,4,1,0,0,1,"(1554.0, 1701.0)",1,"(1590.0, 1866.0)",0,0,1,"(1758.0, 1926.0)",1,"(1749.0, 1764.0)",1,"(1929.0, 1989.0)",0,0,"(1317.0, 1665.0)","(1611.0, 1812.0)",0.0,0.0,"(1935.0, 1944.0)"
08082019-Bear15,2,14,377.8175750279492,36.18732512911116,5,1,1,"(1377.0, 1785.0)",1,"(1506.0, 1698.0)",1,"(1590.0, 1866.0)",0,0,1,"(1749.0, 1917.0)",1,"(1749.0, 1764.0)",1,"(1929.0, 1989.0)",0,0,"(1317.0, 1665.0)","(1611.0, 1812.0)",29.19147992137432,1459.573996068716,"(1935.0, 1944.0)"
08082019-Bear15,2,15,377.8175750279492,36.18732512911116,5,1,1,"(1377.0, 1785.0)",1,"(1506.0, 1698.0)",1,"(1590.0, 1866.0)",0,0,1,"(1749.0, 1917.0)",1,"(1749.0, 1764.0)",1,"(1929.0, 1989.0)",0,0,"(1272.0, 1632.0)","(1575.0, 1773.0)",0.0,0.0,"(1899.0, 1935.0)"
08082019-Bear15,2,16,377.8175750279492,36.18732512911116,5,1,1,"(1377.0, 1785.0)",1,"(1506.0, 1698.0)",1,"(1590.0, 1866.0)",0,0,1,"(1749.0, 1917.0)",1,"(1749.0, 1764.0)",1,"(1899.0, 1974.0)",0,0,"(1272.0, 1632.0)","(1575.0, 1773.0)",0.0,0.0,"(1899.0, 1935.0)"
08082019-Bear15,2,17,377.8175750279492,36.18732512911116,4,1,1,"(1377.0, 1785.0)",1,"(1497.0, 1695.0)",1,"(1584.0, 1839.0)",0,0,0,0,1,"(1749.0, 1764.0)",1,"(1899.0, 1974.0)",0,0,"(1272.0, 1632.0)","(1575.0, 1773.0)",0.0,0.0,"(1899.0, 1935.0)"
08082019-Bear15,2,18,377.8175750279492,36.18732512911116,3,1,1,"(1377.0, 1785.0)",0,0,1,"(1584.0, 1839.0)",0,0,0,0,1,"(1749.0, 1764.0)",1,"(1899.0, 1974.0)",0,0,"(1272.0, 1632.0)","(1575.0, 1773.0)",0.0,0.0,"(1899.0, 1935.0)"
