bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear19,3,1,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1539.0, 1137.0)",1,"(1737.0, 1254.0)",0,0,"(1095.0, 1179.0)","(1404.0, 1212.0)",0.0,0.0,"(1686.0, 1230.0)"
08082019-Bear19,3,2,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1539.0, 1137.0)",1,"(1737.0, 1254.0)",0,0,"(1095.0, 1179.0)","(1404.0, 1212.0)",15.65327441783348,782.663720891674,"(1686.0, 1230.0)"
08082019-Bear19,3,3,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1539.0, 1137.0)",1,"(1737.0, 1254.0)",0,0,"(1095.0, 1179.0)","(1377.0, 1203.0)",0.0,0.0,"(1686.0, 1230.0)"
08082019-Bear19,3,4,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1539.0, 1137.0)",1,"(1737.0, 1254.0)",0,0,"(1095.0, 1179.0)","(1377.0, 1203.0)",0.0,0.0,"(1650.0, 1215.0)"
08082019-Bear19,3,5,354.21238332390357,41.28298681054945,4,0,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1539.0, 1137.0)",0,0,0,0,"(1056.0, 1182.0)","(1377.0, 1203.0)",0.0,0.0,"(1650.0, 1215.0)"
08082019-Bear19,3,6,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1488.0, 1299.0)",1,"(1506.0, 1131.0)",0,0,1,"(1692.0, 1161.0)","(1056.0, 1182.0)","(1377.0, 1203.0)",24.8049390243153,1240.246951215765,"(1650.0, 1215.0)"
08082019-Bear19,3,7,354.21238332390357,41.28298681054945,4,1,1,"(1233.0, 1266.0)",0,0,0,0,1,"(1320.0, 1122.0)",1,"(1476.0, 1290.0)",1,"(1506.0, 1131.0)",0,0,1,"(1692.0, 1161.0)","(1056.0, 1182.0)","(1332.0, 1206.0)",0.0,0.0,"(1650.0, 1215.0)"
08082019-Bear19,3,8,354.21238332390357,41.28298681054945,5,1,1,"(1233.0, 1266.0)",0,0,1,"(1257.0, 1266.0)",1,"(1320.0, 1122.0)",1,"(1476.0, 1290.0)",1,"(1506.0, 1131.0)",0,0,1,"(1692.0, 1161.0)","(1023.0, 1206.0)","(1332.0, 1206.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,9,354.21238332390357,41.28298681054945,5,1,1,"(1227.0, 1263.0)",0,0,1,"(1257.0, 1266.0)",1,"(1320.0, 1122.0)",1,"(1476.0, 1290.0)",1,"(1506.0, 1131.0)",0,0,1,"(1692.0, 1161.0)","(1023.0, 1206.0)","(1332.0, 1206.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,10,354.21238332390357,41.28298681054945,5,1,1,"(1227.0, 1263.0)",0,0,1,"(1257.0, 1266.0)",1,"(1320.0, 1122.0)",1,"(1476.0, 1290.0)",1,"(1506.0, 1131.0)",0,0,1,"(1692.0, 1161.0)","(1023.0, 1206.0)","(1332.0, 1206.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,11,354.21238332390357,41.28298681054945,5,1,1,"(1227.0, 1263.0)",0,0,1,"(1257.0, 1266.0)",1,"(1320.0, 1122.0)",1,"(1452.0, 1284.0)",1,"(1485.0, 1122.0)",0,0,1,"(1644.0, 1203.0)","(1023.0, 1206.0)","(1332.0, 1206.0)",13.60624856453828,680.312428226914,"(1614.0, 1212.0)"
08082019-Bear19,3,12,354.21238332390357,41.28298681054945,5,1,0,0,1,"(1122.0, 1131.0)",1,"(1257.0, 1266.0)",1,"(1320.0, 1122.0)",1,"(1452.0, 1284.0)",1,"(1485.0, 1122.0)",0,0,1,"(1647.0, 1182.0)","(1023.0, 1206.0)","(1308.0, 1200.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,13,354.21238332390357,41.28298681054945,5,1,0,0,1,"(1122.0, 1131.0)",1,"(1257.0, 1266.0)",1,"(1299.0, 1122.0)",1,"(1452.0, 1284.0)",1,"(1485.0, 1122.0)",0,0,1,"(1647.0, 1182.0)","(996.0, 1182.0)","(1308.0, 1200.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,14,354.21238332390357,41.28298681054945,5,1,0,0,1,"(1122.0, 1131.0)",1,"(1257.0, 1266.0)",1,"(1299.0, 1122.0)",1,"(1452.0, 1284.0)",1,"(1485.0, 1122.0)",0,0,1,"(1647.0, 1182.0)","(996.0, 1182.0)","(1308.0, 1200.0)",0.0,0.0,"(1614.0, 1212.0)"
08082019-Bear19,3,15,354.21238332390357,41.28298681054945,4,1,0,0,1,"(1122.0, 1131.0)",1,"(1257.0, 1266.0)",1,"(1299.0, 1122.0)",1,"(1455.0, 1287.0)",0,0,0,0,1,"(1647.0, 1182.0)","(996.0, 1182.0)","(1308.0, 1200.0)",12.56602562467545,628.3012812337726,"(1596.0, 1212.0)"
08082019-Bear19,3,16,354.21238332390357,41.28298681054945,4,1,0,0,1,"(1122.0, 1131.0)",1,"(1257.0, 1266.0)",1,"(1299.0, 1167.0)",1,"(1455.0, 1287.0)",0,0,0,0,1,"(1647.0, 1182.0)","(996.0, 1182.0)","(1287.0, 1209.0)",0.0,0.0,"(1596.0, 1212.0)"
