bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear1,3,1,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1398.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1269.0, 360.0)","(1422.0, 558.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,2,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1398.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1269.0, 360.0)","(1422.0, 558.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,3,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1398.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1269.0, 360.0)","(1422.0, 558.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,4,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1269.0, 360.0)","(1422.0, 558.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,5,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1269.0, 360.0)","(1422.0, 558.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,6,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1260.0, 345.0)","(1422.0, 558.0)",9.333809511662427,466.6904755831213,"(1584.0, 732.0)"
08082019-Bear1,3,7,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1260.0, 345.0)","(1410.0, 546.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,8,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1260.0, 345.0)","(1410.0, 546.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,9,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1395.0, 444.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1260.0, 345.0)","(1410.0, 546.0)",0.0,0.0,"(1584.0, 732.0)"
08082019-Bear1,3,10,295.133300391535,34.015621411345705,4,1,1,"(1293.0, 495.0)",1,"(1386.0, 441.0)",1,"(1377.0, 615.0)",0,0,0,0,1,"(1530.0, 570.0)",1,"(1590.0, 780.0)",0,0,"(1260.0, 345.0)","(1410.0, 546.0)",0.0,0.0,"(1584.0, 732.0)"
