bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear2,1,1,269.6800928878511,39.66869042456532,5,2,1,"(1410.0, 1161.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1167.0, 1206.0)",1,"(1179.0, 1338.0)",1,"(1038.0, 1218.0)",1,"(1014.0, 1293.0)","(1520.0, 1170.0)","(1287.0, 1245.0)",0.0,0.0,"(1041.0, 1269.0)"
08082019-Bear2,1,2,269.6800928878511,39.66869042456532,5,2,1,"(1410.0, 1161.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1167.0, 1206.0)",1,"(1179.0, 1338.0)",1,"(1044.0, 1218.0)",1,"(1014.0, 1293.0)","(1527.0, 1145.0)","(1287.0, 1245.0)",0.0,0.0,"(1041.0, 1269.0)"
08082019-Bear2,1,3,269.6800928878511,39.66869042456532,5,2,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1167.0, 1206.0)",1,"(1179.0, 1338.0)",1,"(1044.0, 1218.0)",1,"(1014.0, 1293.0)","(1527.0, 1144.0)","(1287.0, 1245.0)",0.0,0.0,"(1041.0, 1269.0)"
08082019-Bear2,1,4,269.6800928878511,39.66869042456532,5,2,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1182.0, 1206.0)",1,"(1179.0, 1338.0)",1,"(1044.0, 1218.0)",1,"(1014.0, 1293.0)","(1526.0, 1137.0)","(1287.0, 1245.0)",0.0,0.0,"(1041.0, 1269.0)"
08082019-Bear2,1,5,269.6800928878511,39.66869042456532,5,2,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1182.0, 1206.0)",1,"(1209.0, 1329.0)",1,"(1044.0, 1218.0)",1,"(1014.0, 1293.0)","(1526.0, 1129.0)","(1287.0, 1245.0)",0.0,0.0,"(1074.0, 1263.0)"
08082019-Bear2,1,6,269.6800928878511,39.66869042456532,5,1,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",1,"(1182.0, 1206.0)",1,"(1209.0, 1329.0)",1,"(1044.0, 1218.0)",0,0,"(1534.0, 1120.0)","(1287.0, 1245.0)",0.0,0.0,"(1074.0, 1263.0)"
08082019-Bear2,1,7,269.6800928878511,39.66869042456532,4,1,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",0,0,1,"(1209.0, 1329.0)",1,"(1044.0, 1218.0)",0,0,"(1535.0, 1116.0)","(1287.0, 1245.0)",0.0,0.0,"(1074.0, 1263.0)"
08082019-Bear2,1,8,269.6800928878511,39.66869042456532,4,1,1,"(1428.0, 1140.0)",0,0,1,"(1287.0, 1194.0)",1,"(1344.0, 1314.0)",0,0,1,"(1209.0, 1329.0)",1,"(1068.0, 1221.0)",0,0,"(1535.0, 1113.0)","(1287.0, 1245.0)",18.81289451413578,940.644725706789,"(1074.0, 1263.0)"
08082019-Bear2,1,9,269.6800928878511,39.66869042456532,5,1,1,"(1428.0, 1140.0)",1,"(1488.0, 1224.0)",1,"(1311.0, 1182.0)",1,"(1344.0, 1314.0)",0,0,1,"(1209.0, 1329.0)",1,"(1068.0, 1221.0)",0,0,"(1535.0, 1113.0)","(1320.0, 1236.0)",0.0,0.0,"(1107.0, 1260.0)"
08082019-Bear2,1,10,269.6800928878511,39.66869042456532,5,1,1,"(1428.0, 1140.0)",1,"(1488.0, 1224.0)",1,"(1311.0, 1182.0)",1,"(1344.0, 1314.0)",0,0,1,"(1209.0, 1329.0)",1,"(1068.0, 1221.0)",0,0,"(1535.0, 1113.0)","(1320.0, 1236.0)",0.0,0.0,"(1107.0, 1260.0)"
08082019-Bear2,1,11,269.6800928878511,39.66869042456532,5,1,1,"(1428.0, 1140.0)",1,"(1488.0, 1224.0)",1,"(1311.0, 1182.0)",1,"(1344.0, 1314.0)",0,0,1,"(1209.0, 1329.0)",1,"(1068.0, 1221.0)",0,0,"(1535.0, 1114.0)","(1320.0, 1236.0)",0.0,0.0,"(1107.0, 1260.0)"
