bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear6,8,1,325.6483072,39.73726211,5,1,1,"(630.0, 816.0)",0,0,1,"(477.0, 705.0)",1,"(450.0, 849.0)",1,"(336.0, 681.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(717.0, 933.0)","(465.0, 780.0)",0,0,"(216.0, 726.0)"
08082019-Bear6,8,2,325.6483072,39.73726211,5,1,1,"(630.0, 810.0)",0,0,1,"(477.0, 705.0)",1,"(450.0, 849.0)",1,"(336.0, 681.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(717.0, 933.0)","(465.0, 780.0)",0,0,"(216.0, 726.0)"
08082019-Bear6,8,3,325.6483072,39.73726211,5,1,1,"(636.0, 804.0)",0,0,1,"(480.0, 708.0)",1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(717.0, 933.0)","(465.0, 780.0)",0,0,"(216.0, 726.0)"
08082019-Bear6,8,4,325.6483072,39.73726211,5,1,1,"(636.0, 804.0)",0,0,1,"(480.0, 708.0)",1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(723.0, 933.0)","(465.0, 780.0)",1.65,82.5,"(216.0, 726.0)"
08082019-Bear6,8,5,325.6483072,39.73726211,5,1,1,"(636.0, 804.0)",0,0,1,"(486.0, 732.0)",1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(723.0, 933.0)","(468.0, 780.0)",7.379024326,368.9512163,"(240.0, 735.0)"
08082019-Bear6,8,6,325.6483072,39.73726211,5,1,1,"(636.0, 804.0)",0,0,1,"(486.0, 732.0)",1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(723.0, 933.0)","(474.0, 792.0)",0,0,"(240.0, 735.0)"
08082019-Bear6,8,7,325.6483072,39.73726211,5,1,1,"(636.0, 804.0)",0,0,1,"(486.0, 732.0)",1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(732.0, 948.0)","(474.0, 792.0)",0,0,"(240.0, 735.0)"
08082019-Bear6,8,8,325.6483072,39.73726211,4,1,1,"(636.0, 804.0)",0,0,0,0,1,"(450.0, 849.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(732.0, 948.0)","(474.0, 792.0)",4.666904756,233.3452378,"(240.0, 735.0)"
08082019-Bear6,8,9,325.6483072,39.73726211,4,1,1,"(636.0, 804.0)",0,0,0,0,1,"(477.0, 852.0)",1,"(348.0, 684.0)",1,"(327.0, 846.0)",0,0,1,"(159.0, 774.0)","(732.0, 948.0)","(468.0, 798.0)",0,0,"(240.0, 735.0)"
08082019-Bear6,8,10,325.6483072,39.73726211,4,1,1,"(639.0, 828.0)",0,0,0,0,1,"(477.0, 852.0)",1,"(348.0, 684.0)",1,"(336.0, 843.0)",0,0,1,"(174.0, 765.0)","(744.0, 957.0)","(468.0, 798.0)",0,0,"(240.0, 735.0)"
