bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
05082019-Bear7,2,1,385.62805914507834,45.75590125874476,6,2,1,"(1468.0, 954.0)",1,"(1384.0, 844.0)",1,"(1522.0, 924.0)",1,"(1396.0, 774.0)",1,"(1694.0, 792.0)",1,"(1634.0, 640.0)",1,"(1864.0, 610.0)",1,"(1820.0, 522.0)","(1296.0, 1028.0)","(1494.0, 816.0)",5.949159604515583,297.4579802257792,"(1794.0, 609.0)"
05082019-Bear7,2,2,385.62805914507834,45.75590125874476,6,2,1,"(1468.0, 954.0)",1,"(1376.0, 844.0)",1,"(1522.0, 924.0)",1,"(1396.0, 774.0)",1,"(1694.0, 792.0)",1,"(1634.0, 640.0)",1,"(1864.0, 610.0)",1,"(1812.0, 534.0)","(1298.0, 1038.0)","(1488.0, 825.0)",0.0,0.0,"(1794.0, 609.0)"
05082019-Bear7,2,3,385.62805914507834,45.75590125874476,5,1,1,"(1468.0, 954.0)",0,0,1,"(1522.0, 924.0)",1,"(1396.0, 774.0)",1,"(1694.0, 792.0)",1,"(1634.0, 640.0)",0,0,1,"(1812.0, 534.0)","(1298.0, 1038.0)","(1488.0, 825.0)",0.0,0.0,"(1794.0, 609.0)"
05082019-Bear7,2,4,385.62805914507834,45.75590125874476,4,1,1,"(1468.0, 954.0)",0,0,1,"(1522.0, 924.0)",1,"(1396.0, 774.0)",1,"(1694.0, 792.0)",0,0,0,0,1,"(1812.0, 534.0)","(1290.0, 1046.0)","(1488.0, 825.0)",10.435516278555653,521.7758139277827,"(1794.0, 609.0)"
05082019-Bear7,2,5,385.62805914507834,45.75590125874476,4,1,1,"(1468.0, 954.0)",0,0,1,"(1522.0, 924.0)",1,"(1396.0, 774.0)",1,"(1694.0, 792.0)",0,0,0,0,1,"(1812.0, 534.0)","(1274.0, 1058.0)","(1482.0, 843.0)",0.0,0.0,"(1794.0, 609.0)"
05082019-Bear7,2,6,385.62805914507834,45.75590125874476,4,1,1,"(1440.0, 964.0)",0,0,1,"(1496.0, 960.0)",1,"(1396.0, 780.0)",1,"(1682.0, 804.0)",0,0,0,0,1,"(1812.0, 534.0)","(1262.0, 1070.0)","(1482.0, 843.0)",0.0,0.0,"(1764.0, 624.0)"
05082019-Bear7,2,7,385.62805914507834,45.75590125874476,4,1,1,"(1440.0, 964.0)",0,0,1,"(1496.0, 960.0)",1,"(1396.0, 780.0)",1,"(1682.0, 804.0)",0,0,0,0,1,"(1794.0, 548.0)","(1274.0, 1082.0)","(1482.0, 843.0)",0.0,0.0,"(1764.0, 624.0)"
05082019-Bear7,2,8,385.62805914507834,45.75590125874476,4,1,1,"(1436.0, 974.0)",0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1682.0, 804.0)",0,0,0,0,1,"(1794.0, 548.0)","(1274.0, 1082.0)","(1482.0, 843.0)",17.84747881354675,892.3739406773375,"(1764.0, 624.0)"
05082019-Bear7,2,9,385.62805914507834,45.75590125874476,4,1,1,"(1436.0, 974.0)",0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1682.0, 804.0)",0,0,0,0,1,"(1794.0, 548.0)","(1260.0, 1098.0)","(1455.0, 861.0)",0.0,0.0,"(1764.0, 624.0)"
05082019-Bear7,2,10,385.62805914507834,45.75590125874476,3,1,0,0,0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1656.0, 812.0)",0,0,0,0,1,"(1788.0, 560.0)","(1250.0, 1104.0)","(1455.0, 861.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,11,385.62805914507834,45.75590125874476,3,1,0,0,0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1656.0, 812.0)",0,0,0,0,1,"(1788.0, 560.0)","(1242.0, 1104.0)","(1455.0, 861.0)",15.212248354533266,760.6124177266632,"(1722.0, 651.0)"
05082019-Bear7,2,12,385.62805914507834,45.75590125874476,3,1,0,0,0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1656.0, 812.0)",0,0,0,0,1,"(1788.0, 560.0)","(1230.0, 1104.0)","(1434.0, 879.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,13,385.62805914507834,45.75590125874476,3,1,0,0,0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1650.0, 816.0)",0,0,0,0,1,"(1776.0, 578.0)","(1230.0, 1104.0)","(1434.0, 879.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,14,385.62805914507834,45.75590125874476,3,1,0,0,0,0,1,"(1496.0, 960.0)",1,"(1396.0, 788.0)",1,"(1650.0, 816.0)",0,0,0,0,1,"(1776.0, 578.0)","(1230.0, 1104.0)","(1434.0, 879.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,15,385.62805914507834,45.75590125874476,4,1,0,0,1,"(1230.0, 976.0)",1,"(1478.0, 950.0)",1,"(1392.0, 788.0)",1,"(1650.0, 816.0)",0,0,0,0,1,"(1776.0, 578.0)","(1200.0, 1094.0)","(1434.0, 879.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,16,385.62805914507834,45.75590125874476,4,1,0,0,1,"(1230.0, 976.0)",1,"(1478.0, 950.0)",1,"(1392.0, 788.0)",1,"(1646.0, 826.0)",0,0,0,0,1,"(1764.0, 596.0)","(1184.0, 1100.0)","(1434.0, 879.0)",0.0,0.0,"(1722.0, 651.0)"
05082019-Bear7,2,17,385.62805914507834,45.75590125874476,5,1,0,0,1,"(1230.0, 976.0)",1,"(1478.0, 950.0)",1,"(1384.0, 802.0)",1,"(1646.0, 826.0)",1,"(1456.0, 742.0)",0,0,1,"(1764.0, 596.0)","(1186.0, 1100.0)","(1434.0, 879.0)",0.0,0.0,"(1704.0, 684.0)"
05082019-Bear7,2,18,385.62805914507834,45.75590125874476,5,1,0,0,1,"(1230.0, 976.0)",1,"(1478.0, 950.0)",1,"(1384.0, 802.0)",1,"(1646.0, 826.0)",1,"(1456.0, 742.0)",0,0,1,"(1764.0, 596.0)","(1186.0, 1100.0)","(1434.0, 879.0)",0.0,0.0,"(1704.0, 684.0)"
05082019-Bear7,2,19,385.62805914507834,45.75590125874476,5,1,0,0,1,"(1230.0, 976.0)",1,"(1478.0, 950.0)",1,"(1384.0, 802.0)",1,"(1646.0, 826.0)",1,"(1456.0, 742.0)",0,0,1,"(1752.0, 608.0)","(1186.0, 1100.0)","(1434.0, 879.0)",0.0,0.0,"(1704.0, 684.0)"
05082019-Bear7,2,20,385.62805914507834,45.75590125874476,5,0,0,0,1,"(1238.0, 956.0)",1,"(1478.0, 950.0)",1,"(1384.0, 802.0)",1,"(1632.0, 838.0)",1,"(1456.0, 742.0)",0,0,0,0,"(1184.0, 1104.0)","(1434.0, 879.0)",8.25,412.5,"(1704.0, 684.0)"
05082019-Bear7,2,21,385.62805914507834,45.75590125874476,5,0,0,0,1,"(1238.0, 956.0)",1,"(1478.0, 950.0)",1,"(1384.0, 802.0)",1,"(1632.0, 838.0)",1,"(1456.0, 738.0)",0,0,0,0,"(1174.0, 1108.0)","(1422.0, 888.0)",0.0,0.0,"(1704.0, 684.0)"
05082019-Bear7,2,22,385.62805914507834,45.75590125874476,5,1,0,0,1,"(1238.0, 956.0)",1,"(1478.0, 950.0)",1,"(1364.0, 824.0)",1,"(1632.0, 838.0)",1,"(1462.0, 732.0)",1,"(1758.0, 706.0)",0,0,"(1168.0, 1120.0)","(1422.0, 888.0)",0.0,0.0,"(1680.0, 699.0)"
05082019-Bear7,2,23,385.62805914507834,45.75590125874476,4,1,0,0,1,"(1238.0, 956.0)",1,"(1466.0, 974.0)",1,"(1364.0, 824.0)",0,0,1,"(1462.0, 732.0)",1,"(1758.0, 706.0)",0,0,"(1168.0, 1130.0)","(1422.0, 888.0)",0.0,0.0,"(1680.0, 699.0)"
05082019-Bear7,2,24,385.62805914507834,45.75590125874476,4,1,0,0,1,"(1234.0, 974.0)",1,"(1466.0, 974.0)",1,"(1364.0, 824.0)",0,0,1,"(1462.0, 732.0)",1,"(1758.0, 706.0)",0,0,"(1168.0, 1130.0)","(1422.0, 888.0)",8.25,412.5,"(1680.0, 699.0)"
05082019-Bear7,2,25,385.62805914507834,45.75590125874476,4,1,0,0,1,"(1234.0, 974.0)",1,"(1466.0, 974.0)",1,"(1364.0, 824.0)",0,0,1,"(1462.0, 732.0)",1,"(1758.0, 706.0)",0,0,"(1166.0, 1132.0)","(1413.0, 900.0)",0.0,0.0,"(1680.0, 699.0)"
