bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear18,2,50,414.0941197,39.66869042,5,2,1,"(1185.0, 684.0)",1,"(1062.0, 636.0)",1,"(1200.0, 489.0)",0,0,1,"(1218.0, 432.0)",1,"(1056.0, 306.0)",1,"(1143.0, 63.0)",1,"(1041.0, 99.0)","(1084.0, 838.0)","(1110.0, 489.0)",0,0,"(1098.0, 117.0)"
08082019-Bear18,2,51,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1062.0, 636.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 63.0)",1,"(1041.0, 99.0)","(1092.0, 844.0)","(1110.0, 489.0)",0,0,"(1098.0, 117.0)"
08082019-Bear18,2,52,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1062.0, 636.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 63.0)",1,"(1041.0, 99.0)","(1090.0, 850.0)","(1110.0, 489.0)",0,0,"(1104.0, 144.0)"
08082019-Bear18,2,53,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1062.0, 636.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 63.0)",1,"(1041.0, 102.0)","(1092.0, 852.0)","(1110.0, 489.0)",8.25,412.5,"(1104.0, 144.0)"
08082019-Bear18,2,54,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1053.0, 639.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 63.0)",1,"(1041.0, 102.0)","(1092.0, 852.0)","(1110.0, 504.0)",0,0,"(1104.0, 144.0)"
08082019-Bear18,2,55,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1053.0, 639.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 63.0)",1,"(1041.0, 102.0)","(1092.0, 852.0)","(1110.0, 504.0)",0,0,"(1104.0, 144.0)"
08082019-Bear18,2,56,414.0941197,39.66869042,5,2,1,"(1194.0, 681.0)",1,"(1053.0, 639.0)",1,"(1200.0, 489.0)",1,"(1032.0, 513.0)",1,"(1218.0, 432.0)",0,0,1,"(1143.0, 81.0)",1,"(1041.0, 102.0)","(1092.0, 852.0)","(1110.0, 504.0)",0,0,"(1104.0, 144.0)"
08082019-Bear18,2,57,414.0941197,39.66869042,5,2,1,"(1191.0, 693.0)",1,"(1062.0, 651.0)",1,"(1203.0, 498.0)",1,"(1032.0, 513.0)",1,"(1224.0, 408.0)",0,0,1,"(1143.0, 81.0)",1,"(1041.0, 102.0)","(1092.0, 866.0)","(1110.0, 504.0)",5.949159605,297.4579802,"(1104.0, 144.0)"
08082019-Bear18,2,58,414.0941197,39.66869042,4,1,1,"(1191.0, 693.0)",0,0,1,"(1203.0, 498.0)",1,"(1032.0, 513.0)",1,"(1224.0, 408.0)",0,0,0,0,1,"(1041.0, 117.0)","(1098.0, 870.0)","(1116.0, 513.0)",0,0,"(1104.0, 144.0)"
08082019-Bear18,2,59,414.0941197,39.66869042,4,1,1,"(1191.0, 693.0)",0,0,1,"(1203.0, 498.0)",1,"(1032.0, 513.0)",1,"(1224.0, 408.0)",0,0,0,0,1,"(1041.0, 117.0)","(1100.0, 890.0)","(1116.0, 513.0)",0,0,"(1104.0, 165.0)"
08082019-Bear18,2,60,414.0941197,39.66869042,4,1,1,"(1191.0, 702.0)",0,0,1,"(1203.0, 498.0)",1,"(1029.0, 537.0)",1,"(1224.0, 408.0)",0,0,0,0,1,"(1041.0, 117.0)","(1106.0, 890.0)","(1116.0, 513.0)",14.94138548,747.0692739,"(1104.0, 165.0)"
08082019-Bear18,2,61,414.0941197,39.66869042,4,1,1,"(1191.0, 702.0)",0,0,1,"(1185.0, 513.0)",1,"(1029.0, 537.0)",1,"(1218.0, 405.0)",0,0,0,0,1,"(1041.0, 141.0)","(1106.0, 898.0)","(1113.0, 540.0)",0,0,"(1104.0, 165.0)"
08082019-Bear18,2,62,414.0941197,39.66869042,4,1,1,"(1185.0, 720.0)",0,0,1,"(1185.0, 513.0)",1,"(1029.0, 537.0)",1,"(1218.0, 405.0)",0,0,0,0,1,"(1041.0, 141.0)","(1118.0, 910.0)","(1113.0, 540.0)",0,0,"(1104.0, 165.0)"
08082019-Bear18,2,63,414.0941197,39.66869042,4,1,1,"(1185.0, 720.0)",0,0,0,0,1,"(1029.0, 537.0)",1,"(1218.0, 405.0)",1,"(1017.0, 480.0)",0,0,1,"(1041.0, 141.0)","(1124.0, 906.0)","(1113.0, 540.0)",9.9,495,"(1101.0, 204.0)"
08082019-Bear18,2,64,414.0941197,39.66869042,4,1,1,"(1185.0, 720.0)",0,0,0,0,1,"(1029.0, 552.0)",1,"(1218.0, 405.0)",1,"(1017.0, 480.0)",0,0,1,"(1041.0, 141.0)","(1124.0, 914.0)","(1113.0, 558.0)",0,0,"(1101.0, 204.0)"
08082019-Bear18,2,65,414.0941197,39.66869042,4,1,1,"(1185.0, 720.0)",0,0,0,0,1,"(1029.0, 552.0)",1,"(1218.0, 405.0)",1,"(1017.0, 480.0)",0,0,1,"(1041.0, 144.0)","(1124.0, 914.0)","(1113.0, 558.0)",0,0,"(1101.0, 204.0)"
08082019-Bear18,2,66,414.0941197,39.66869042,4,1,1,"(1185.0, 720.0)",0,0,0,0,1,"(1029.0, 552.0)",1,"(1218.0, 405.0)",1,"(1017.0, 480.0)",0,0,1,"(1041.0, 144.0)","(1124.0, 918.0)","(1113.0, 558.0)",14.85,742.5,"(1101.0, 204.0)"
