bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
08082019-Bear13,18,1,305.717884658389,36.635945463437956,4,2,1,"(1200.0, 1212.0)",0,0,1,"(1287.0, 1329.0)",1,"(1374.0, 1215.0)",0,0,1,"(1470.0, 1317.0)",1,"(1524.0, 1497.0)",1,"(1552.0, 1421.0)","(1152.0, 1062.0)","(1323.0, 1260.0)",0.0,0.0,"(1491.0, 1446.0)"
08082019-Bear13,18,2,305.717884658389,36.635945463437956,4,2,1,"(1200.0, 1212.0)",0,0,1,"(1290.0, 1320.0)",1,"(1374.0, 1215.0)",0,0,1,"(1470.0, 1317.0)",1,"(1522.0, 1495.0)",1,"(1548.0, 1421.0)","(1148.0, 1064.0)","(1323.0, 1260.0)",0.0,0.0,"(1491.0, 1446.0)"
08082019-Bear13,18,3,305.717884658389,36.635945463437956,4,2,1,"(1200.0, 1212.0)",0,0,1,"(1290.0, 1320.0)",1,"(1374.0, 1215.0)",0,0,1,"(1470.0, 1317.0)",1,"(1520.0, 1489.0)",1,"(1548.0, 1421.0)","(1148.0, 1064.0)","(1323.0, 1260.0)",0.0,0.0,"(1491.0, 1446.0)"
08082019-Bear13,18,4,305.717884658389,36.635945463437956,4,2,1,"(1200.0, 1212.0)",0,0,1,"(1290.0, 1320.0)",1,"(1374.0, 1215.0)",0,0,1,"(1470.0, 1317.0)",1,"(1520.0, 1489.0)",1,"(1548.0, 1421.0)","(1144.0, 1064.0)","(1323.0, 1260.0)",0.0,0.0,"(1491.0, 1446.0)"
08082019-Bear13,18,5,305.717884658389,36.635945463437956,4,2,1,"(1200.0, 1212.0)",0,0,1,"(1290.0, 1320.0)",1,"(1374.0, 1215.0)",0,0,1,"(1467.0, 1314.0)",1,"(1520.0, 1489.0)",1,"(1548.0, 1421.0)","(1144.0, 1064.0)","(1323.0, 1260.0)",0.0,0.0,"(1491.0, 1446.0)"
08082019-Bear13,18,6,305.717884658389,36.635945463437956,5,2,1,"(1200.0, 1212.0)",1,"(1248.0, 1092.0)",1,"(1284.0, 1314.0)",1,"(1374.0, 1215.0)",0,0,1,"(1467.0, 1314.0)",1,"(1518.0, 1485.0)",1,"(1546.0, 1417.0)","(1136.0, 1068.0)","(1323.0, 1260.0)",5.2177581392778265,260.88790696389134,"(1491.0, 1446.0)"
08082019-Bear13,18,7,305.717884658389,36.635945463437956,5,2,1,"(1197.0, 1215.0)",1,"(1248.0, 1092.0)",1,"(1284.0, 1314.0)",1,"(1374.0, 1215.0)",0,0,1,"(1467.0, 1314.0)",1,"(1518.0, 1485.0)",1,"(1546.0, 1417.0)","(1134.0, 1068.0)","(1326.0, 1251.0)",0.0,0.0,"(1491.0, 1428.0)"
08082019-Bear13,18,8,305.717884658389,36.635945463437956,5,2,1,"(1197.0, 1215.0)",1,"(1248.0, 1092.0)",0,0,1,"(1374.0, 1215.0)",1,"(1317.0, 1344.0)",1,"(1467.0, 1311.0)",1,"(1516.0, 1481.0)",1,"(1546.0, 1417.0)","(1134.0, 1060.0)","(1326.0, 1251.0)",0.0,0.0,"(1491.0, 1428.0)"
08082019-Bear13,18,9,305.717884658389,36.635945463437956,5,2,1,"(1197.0, 1215.0)",1,"(1248.0, 1092.0)",0,0,1,"(1374.0, 1215.0)",1,"(1317.0, 1344.0)",1,"(1467.0, 1311.0)",1,"(1516.0, 1481.0)",1,"(1546.0, 1417.0)","(1132.0, 1060.0)","(1326.0, 1251.0)",0.0,0.0,"(1491.0, 1428.0)"
08082019-Bear13,18,10,305.717884658389,36.635945463437956,4,2,1,"(1197.0, 1215.0)",1,"(1248.0, 1092.0)",0,0,1,"(1374.0, 1212.0)",1,"(1317.0, 1350.0)",0,0,1,"(1514.0, 1481.0)",1,"(1546.0, 1417.0)","(1126.0, 1064.0)","(1326.0, 1251.0)",0.0,0.0,"(1491.0, 1428.0)"
08082019-Bear13,18,11,305.717884658389,36.635945463437956,4,1,1,"(1197.0, 1209.0)",1,"(1248.0, 1092.0)",0,0,1,"(1371.0, 1206.0)",1,"(1317.0, 1350.0)",0,0,0,0,1,"(1542.0, 1413.0)","(1126.0, 1064.0)","(1326.0, 1251.0)",0.0,0.0,"(1491.0, 1428.0)"
08082019-Bear13,18,12,305.717884658389,36.635945463437956,4,1,1,"(1188.0, 1206.0)",1,"(1248.0, 1092.0)",0,0,1,"(1371.0, 1206.0)",1,"(1317.0, 1350.0)",0,0,0,0,1,"(1542.0, 1413.0)","(1120.0, 1046.0)","(1326.0, 1251.0)",0.0,0.0,"(1482.0, 1416.0)"
08082019-Bear13,18,13,305.717884658389,36.635945463437956,4,1,1,"(1191.0, 1197.0)",1,"(1251.0, 1089.0)",0,0,1,"(1365.0, 1203.0)",1,"(1317.0, 1350.0)",0,0,0,0,1,"(1534.0, 1405.0)","(1120.0, 1046.0)","(1326.0, 1251.0)",0.0,0.0,"(1482.0, 1416.0)"
08082019-Bear13,18,14,305.717884658389,36.635945463437956,4,1,1,"(1188.0, 1197.0)",1,"(1251.0, 1089.0)",0,0,1,"(1359.0, 1194.0)",1,"(1320.0, 1353.0)",0,0,0,0,1,"(1534.0, 1405.0)","(1114.0, 1038.0)","(1326.0, 1251.0)",24.529013433075537,1226.450671653777,"(1482.0, 1416.0)"
08082019-Bear13,18,15,305.717884658389,36.635945463437956,4,1,1,"(1188.0, 1197.0)",1,"(1251.0, 1089.0)",0,0,1,"(1359.0, 1194.0)",1,"(1320.0, 1353.0)",0,0,0,0,1,"(1534.0, 1405.0)","(1114.0, 1038.0)","(1296.0, 1218.0)",0.0,0.0,"(1482.0, 1416.0)"
08082019-Bear13,18,16,305.717884658389,36.635945463437956,4,1,1,"(1188.0, 1197.0)",1,"(1248.0, 1089.0)",0,0,1,"(1359.0, 1194.0)",1,"(1320.0, 1353.0)",0,0,0,0,1,"(1526.0, 1405.0)","(1100.0, 1042.0)","(1296.0, 1218.0)",0.0,0.0,"(1482.0, 1416.0)"
08082019-Bear13,18,17,305.717884658389,36.635945463437956,4,1,1,"(1179.0, 1197.0)",1,"(1248.0, 1089.0)",0,0,1,"(1356.0, 1194.0)",1,"(1320.0, 1353.0)",0,0,0,0,1,"(1526.0, 1405.0)","(1100.0, 1042.0)","(1296.0, 1218.0)",0.0,0.0,"(1473.0, 1401.0)"
