bear,video,frame,body_length,limb_length,num_feet_down,num_rearfeet_down,L1_leg_down,L1_leg_loc,R1_leg_down,R1_leg_loc,L2_leg_down,L2_leg_loc,R2_leg_down,R2_leg_loc,L3_leg_down,L3_leg_loc,R3_leg_down,R3_leg_loc,L4_leg_down,L4_leg_loc,R4_leg_down,R4_leg_loc,head_pos,center_pos,COM_dist,COM_speed,tail_pos
05082019-Bear2,3,1,269.0866217410297,37.07913833950299,4,1,0,0,1,"(963.0, 1041.0)",0,0,1,"(928.0, 1079.0)",1,"(733.0, 1069.0)",1,"(810.0, 1182.0)",0,0,1,"(670.0, 1252.0)","(1074.0, 930.0)","(864.0, 1053.0)",0.0,0.0,"(696.0, 1185.0)"
05082019-Bear2,3,2,269.0866217410297,37.07913833950299,4,1,0,0,1,"(963.0, 1041.0)",0,0,1,"(932.0, 1081.0)",1,"(733.0, 1069.0)",1,"(812.0, 1178.0)",0,0,1,"(669.0, 1250.0)","(1080.0, 938.0)","(864.0, 1053.0)",0.0,0.0,"(696.0, 1185.0)"
05082019-Bear2,3,3,269.0866217410297,37.07913833950299,4,1,0,0,1,"(963.0, 1041.0)",0,0,1,"(931.0, 1082.0)",1,"(733.0, 1069.0)",1,"(814.0, 1178.0)",0,0,1,"(669.0, 1250.0)","(1076.0, 932.0)","(864.0, 1053.0)",0.0,0.0,"(696.0, 1185.0)"
05082019-Bear2,3,4,269.0866217410297,37.07913833950299,4,2,0,0,1,"(963.0, 1041.0)",0,0,1,"(931.0, 1082.0)",1,"(733.0, 1069.0)",1,"(815.0, 1176.0)",1,"(665.0, 1150.0)",1,"(670.0, 1250.0)","(1086.0, 946.0)","(864.0, 1053.0)",0.0,0.0,"(696.0, 1185.0)"
05082019-Bear2,3,5,269.0866217410297,37.07913833950299,4,2,0,0,1,"(963.0, 1041.0)",0,0,1,"(931.0, 1082.0)",1,"(738.0, 1066.0)",1,"(815.0, 1176.0)",1,"(665.0, 1150.0)",1,"(672.0, 1249.0)","(1088.0, 960.0)","(864.0, 1053.0)",5.2177581392778265,260.88790696389134,"(702.0, 1182.0)"
05082019-Bear2,3,6,269.0866217410297,37.07913833950299,5,2,1,"(996.0, 934.0)",1,"(963.0, 1043.0)",0,0,1,"(931.0, 1082.0)",1,"(740.0, 1065.0)",1,"(816.0, 1173.0)",1,"(665.0, 1150.0)",1,"(674.0, 1248.0)","(1090.0, 968.0)","(867.0, 1044.0)",0.0,0.0,"(702.0, 1182.0)"
05082019-Bear2,3,7,269.0866217410297,37.07913833950299,5,1,1,"(993.0, 934.0)",1,"(969.0, 1044.0)",0,0,1,"(930.0, 1082.0)",1,"(740.0, 1065.0)",1,"(816.0, 1176.0)",1,"(654.0, 1150.0)",0,0,"(1090.0, 952.0)","(867.0, 1044.0)",5.949159604515583,297.4579802257792,"(702.0, 1182.0)"
05082019-Bear2,3,8,269.0866217410297,37.07913833950299,5,1,1,"(990.0, 934.0)",0,0,1,"(845.0, 979.0)",1,"(933.0, 1079.0)",1,"(744.0, 1062.0)",1,"(819.0, 1172.0)",1,"(654.0, 1150.0)",0,0,"(1092.0, 950.0)","(876.0, 1038.0)",0.0,0.0,"(702.0, 1182.0)"
05082019-Bear2,3,9,269.0866217410297,37.07913833950299,5,1,1,"(990.0, 934.0)",0,0,1,"(844.0, 979.0)",1,"(935.0, 1079.0)",1,"(745.0, 1058.0)",1,"(821.0, 1170.0)",1,"(654.0, 1150.0)",0,0,"(1096.0, 948.0)","(876.0, 1038.0)",0.0,0.0,"(711.0, 1167.0)"
05082019-Bear2,3,10,269.0866217410297,37.07913833950299,5,1,1,"(989.0, 915.0)",0,0,1,"(844.0, 979.0)",1,"(938.0, 1079.0)",1,"(746.0, 1058.0)",1,"(821.0, 1168.0)",1,"(656.0, 1149.0)",0,0,"(1096.0, 948.0)","(876.0, 1038.0)",0.0,0.0,"(711.0, 1167.0)"
05082019-Bear2,3,11,269.0866217410297,37.07913833950299,5,1,1,"(990.0, 927.0)",0,0,1,"(844.0, 979.0)",1,"(938.0, 1079.0)",1,"(748.0, 1057.0)",1,"(821.0, 1169.0)",1,"(657.0, 1148.0)",0,0,"(1098.0, 936.0)","(876.0, 1038.0)",0.0,0.0,"(711.0, 1167.0)"
05082019-Bear2,3,12,269.0866217410297,37.07913833950299,4,1,1,"(992.0, 921.0)",0,0,1,"(844.0, 979.0)",1,"(938.0, 1079.0)",0,0,1,"(820.0, 1161.0)",1,"(658.0, 1145.0)",0,0,"(1098.0, 918.0)","(876.0, 1038.0)",0.0,0.0,"(711.0, 1167.0)"
05082019-Bear2,3,13,269.0866217410297,37.07913833950299,4,1,1,"(977.0, 935.0)",0,0,1,"(852.0, 978.0)",1,"(938.0, 1079.0)",0,0,1,"(822.0, 1159.0)",1,"(659.0, 1142.0)",0,0,"(1090.0, 908.0)","(876.0, 1038.0)",4.95,247.5,"(711.0, 1167.0)"
05082019-Bear2,3,14,269.0866217410297,37.07913833950299,4,1,1,"(982.0, 921.0)",0,0,1,"(852.0, 978.0)",1,"(938.0, 1079.0)",0,0,1,"(824.0, 1157.0)",1,"(661.0, 1141.0)",0,0,"(1090.0, 902.0)","(885.0, 1038.0)",0.0,0.0,"(729.0, 1149.0)"
05082019-Bear2,3,15,269.0866217410297,37.07913833950299,3,1,1,"(985.0, 919.0)",0,0,1,"(854.0, 977.0)",1,"(938.0, 1079.0)",0,0,0,0,1,"(661.0, 1141.0)",0,0,"(1090.0, 902.0)","(885.0, 1038.0)",10.036558174992063,501.8279087496031,"(729.0, 1149.0)"
05082019-Bear2,3,16,269.0866217410297,37.07913833950299,3,1,1,"(985.0, 919.0)",0,0,1,"(858.0, 978.0)",1,"(942.0, 1079.0)",0,0,0,0,1,"(663.0, 1139.0)",0,0,"(1090.0, 902.0)","(903.0, 1035.0)",0.0,0.0,"(729.0, 1149.0)"
05082019-Bear2,3,17,269.0866217410297,37.07913833950299,3,1,1,"(985.0, 919.0)",0,0,1,"(860.0, 977.0)",1,"(942.0, 1079.0)",0,0,0,0,1,"(667.0, 1135.0)",0,0,"(1090.0, 900.0)","(903.0, 1035.0)",0.0,0.0,"(729.0, 1149.0)"
05082019-Bear2,3,18,269.0866217410297,37.07913833950299,4,1,1,"(984.0, 919.0)",1,"(1068.0, 986.0)",1,"(860.0, 977.0)",1,"(942.0, 1079.0)",0,0,0,0,1,"(667.0, 1135.0)",0,0,"(1088.0, 896.0)","(903.0, 1035.0)",0.0,0.0,"(738.0, 1137.0)"
05082019-Bear2,3,19,269.0866217410297,37.07913833950299,4,1,1,"(984.0, 911.0)",1,"(1069.0, 984.0)",1,"(860.0, 977.0)",1,"(942.0, 1079.0)",0,0,0,0,1,"(667.0, 1135.0)",0,0,"(1086.0, 892.0)","(903.0, 1035.0)",0.0,0.0,"(738.0, 1137.0)"
05082019-Bear2,3,20,269.0866217410297,37.07913833950299,4,1,1,"(984.0, 911.0)",1,"(1069.0, 984.0)",1,"(861.0, 976.0)",1,"(942.0, 1079.0)",0,0,0,0,1,"(667.0, 1135.0)",0,0,"(1086.0, 892.0)","(903.0, 1035.0)",0.0,0.0,"(738.0, 1137.0)"
05082019-Bear2,3,21,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1069.0, 984.0)",1,"(867.0, 973.0)",1,"(944.0, 1077.0)",1,"(852.0, 977.0)",0,0,1,"(666.0, 1135.0)",1,"(754.0, 1186.0)","(1086.0, 892.0)","(903.0, 1035.0)",3.6895121628746534,184.47560814373267,"(738.0, 1137.0)"
05082019-Bear2,3,22,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1069.0, 984.0)",1,"(867.0, 973.0)",1,"(944.0, 1077.0)",1,"(850.0, 978.0)",0,0,1,"(666.0, 1135.0)",1,"(754.0, 1186.0)","(1084.0, 886.0)","(909.0, 1032.0)",0.0,0.0,"(738.0, 1137.0)"
05082019-Bear2,3,23,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1070.0, 990.0)",1,"(869.0, 970.0)",1,"(942.0, 1071.0)",1,"(850.0, 978.0)",0,0,1,"(666.0, 1135.0)",1,"(754.0, 1186.0)","(1084.0, 886.0)","(909.0, 1032.0)",0.0,0.0,"(738.0, 1137.0)"
05082019-Bear2,3,24,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1069.0, 986.0)",1,"(869.0, 970.0)",1,"(943.0, 1071.0)",1,"(843.0, 977.0)",0,0,1,"(666.0, 1135.0)",1,"(754.0, 1186.0)","(1084.0, 886.0)","(909.0, 1032.0)",0.0,0.0,"(744.0, 1128.0)"
05082019-Bear2,3,25,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1069.0, 986.0)",1,"(869.0, 970.0)",1,"(944.0, 1071.0)",1,"(843.0, 977.0)",0,0,1,"(667.0, 1135.0)",1,"(754.0, 1186.0)","(1084.0, 886.0)","(909.0, 1032.0)",0.0,0.0,"(744.0, 1128.0)"
05082019-Bear2,3,26,269.0866217410297,37.07913833950299,5,2,1,"(984.0, 911.0)",1,"(1066.0, 992.0)",1,"(872.0, 970.0)",1,"(944.0, 1070.0)",1,"(843.0, 977.0)",0,0,1,"(669.0, 1135.0)",1,"(755.0, 1188.0)","(1090.0, 882.0)","(909.0, 1032.0)",0.0,0.0,"(744.0, 1128.0)"
