Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,539,1182,828,-1,-1,107
0,842,1050,930,21.519,10.76,106
1,622,579,1332,79.881,39.94,81
1,622,1017,765,92.425,46.212,99
1,655,726,1401,90.224,45.112,88
1,655,720,1338,8.164,4.082,89
2,530,939,1164,-1,-1,82
2,531,939,1164,0,0,84
2,532,939,1164,0,0,84
2,533,939,1164,0,0,87
2,534,939,1164,0,0,95
2,535,939,1164,0,0,100
2,536,939,1164,0,0,99
2,537,939,1164,0,0,88
2,538,939,1164,0,0,85
2,539,939,1164,0,0,81
2,540,939,1164,0,0,81
2,541,924,1197,4.676,2.338,86
2,542,924,1197,0,0,85
2,543,924,1197,0,0,88
2,544,924,1197,0,0,88
2,545,924,1197,0,0,84
2,546,924,1197,0,0,81
2,547,924,1197,0,0,78
2,548,924,1197,0,0,96
2,549,924,1197,0,0,100
2,550,891,1206,4.412,2.206,79
2,551,891,1206,0,0,87
2,552,891,1206,0,0,87
2,553,891,1206,0,0,94
2,554,873,1209,2.354,1.177,93
2,555,873,1209,0,0,96
2,556,873,1209,0,0,96
2,557,873,1209,0,0,92
2,558,873,1209,0,0,87
2,559,873,1209,0,0,90
2,560,873,1209,0,0,94
2,561,873,1209,0,0,96
2,573,744,1236,17.002,8.501,79
2,574,744,1236,0,0,76
2,575,744,1236,0,0,69
2,576,744,1236,0,0,73
2,577,744,1236,0,0,82
2,578,744,1236,0,0,92
2,579,744,1230,0.774,0.387,82
2,580,744,1230,0,0,83
2,581,744,1230,0,0,87
2,582,744,1230,0,0,72
2,583,744,1230,0,0,101
2,584,744,1230,0,0,99
2,585,744,1230,0,0,98
2,586,744,1230,0,0,98
2,587,744,1230,0,0,96
2,588,744,1230,0,0,95
2,589,744,1230,0,0,91
2,590,744,1230,0,0,90
2,591,744,1230,0,0,89
2,592,744,1230,0,0,89
2,593,744,1230,0,0,90
2,594,744,1230,0,0,95
2,595,744,1230,0,0,102
2,596,744,1230,0,0,102
2,597,744,1230,0,0,101
2,598,735,1221,1.642,0.821,93
2,599,735,1221,0,0,90
2,600,735,1221,0,0,100
2,601,735,1221,0,0,100
2,602,735,1221,0,0,99
2,603,735,1221,0,0,95
2,604,735,1221,0,0,90
2,605,735,1221,0,0,90
2,606,735,1221,0,0,89
2,607,735,1221,0,0,87
2,608,723,1221,1.548,0.774,87
2,609,723,1221,0,0,103
2,610,723,1221,0,0,103
2,611,723,1221,0,0,103
2,612,723,1221,0,0,101
2,613,723,1221,0,0,95
2,614,723,1221,0,0,94
2,615,723,1221,0,0,95
2,616,723,1221,0,0,99
2,617,723,1221,0,0,99
2,618,723,1221,0,0,97
2,619,723,1221,0,0,97
2,620,723,1221,0,0,93
2,621,723,1221,0,0,93
2,622,723,1221,0,0,87
2,623,732,1230,1.642,0.821,87
2,624,732,1230,0,0,97
2,625,732,1230,0,0,96
2,626,741,1233,1.224,0.612,98
2,627,741,1233,0,0,89
2,628,741,1233,0,0,78
2,629,744,1248,1.973,0.987,81
2,630,744,1248,0,0,74
2,631,744,1248,0,0,71
2,632,744,1248,0,0,69
2,633,744,1248,0,0,72
2,634,744,1248,0,0,72
2,635,744,1248,0,0,71
2,636,744,1248,0,0,71
2,637,741,1260,1.596,0.798,92
2,638,741,1260,0,0,91
2,639,741,1260,0,0,88
2,640,741,1260,0,0,88
2,641,741,1260,0,0,83
2,642,741,1260,0,0,86
2,643,738,1272,1.596,0.798,68
2,644,738,1272,0,0,68
2,645,738,1272,0,0,73
2,656,717,1362,11.922,5.961,89
2,657,717,1362,0,0,93
2,658,717,1362,0,0,89
2,659,717,1362,0,0,83
2,660,717,1362,0,0,86
2,661,717,1362,0,0,86
2,662,717,1362,0,0,93
2,663,717,1362,0,0,83
2,664,717,1362,0,0,83
2,665,717,1362,0,0,85
2,666,717,1362,0,0,88
2,667,723,1386,3.191,1.596,93
2,668,723,1386,0,0,100
