Track,Slice,X,Y,Distance,Velocity,Pixel Value
0,1,822,1512,-1,-1,101
0,204,12,1167,113.573,56.787,87
1,106,387,1221,48.874,24.437,102
1,106,864,1533,73.527,36.763,95
1,125,357,1233,75.995,37.998,92
1,125,411,1266,8.164,4.082,93
2,1,891,1602,-1,-1,95
2,2,891,1602,0,0,90
2,3,891,1593,1.161,0.581,93
2,4,891,1593,0,0,93
2,5,891,1593,0,0,92
2,6,891,1593,0,0,90
2,7,891,1593,0,0,89
2,8,891,1593,0,0,93
2,9,891,1593,0,0,105
2,10,891,1593,0,0,105
2,11,891,1593,0,0,98
2,12,891,1593,0,0,105
2,25,753,1500,21.467,10.734,101
2,26,753,1500,0,0,105
2,27,753,1500,0,0,110
2,28,753,1500,0,0,103
2,29,753,1500,0,0,99
2,30,753,1500,0,0,93
2,31,753,1500,0,0,93
2,32,753,1500,0,0,90
2,33,753,1506,0.774,0.387,113
2,34,753,1506,0,0,105
2,35,753,1506,0,0,93
2,36,747,1500,1.095,0.547,102
2,37,747,1500,0,0,109
2,38,747,1500,0,0,95
2,39,744,1485,1.973,0.987,116
2,40,744,1485,0,0,100
2,41,744,1485,0,0,90
2,42,744,1485,0,0,93
2,43,744,1485,0,0,92
2,44,744,1485,0,0,81
2,45,744,1485,0,0,71
2,46,744,1485,0,0,71
2,47,744,1485,0,0,88
2,48,714,1485,3.87,1.935,101
2,49,714,1485,0,0,97
2,50,714,1485,0,0,98
2,51,714,1485,0,0,98
2,52,714,1485,0,0,113
2,53,702,1485,1.548,0.774,92
2,54,702,1485,0,0,89
2,55,702,1485,0,0,85
2,56,702,1485,0,0,86
2,57,702,1485,0,0,92
2,58,702,1485,0,0,93
2,59,702,1485,0,0,96
2,60,702,1485,0,0,96
2,61,702,1485,0,0,97
2,62,702,1485,0,0,111
2,78,570,1353,24.081,12.041,86
2,79,570,1353,0,0,108
2,80,576,1335,2.448,1.224,91
2,81,576,1335,0,0,91
2,82,576,1335,0,0,96
2,83,576,1335,0,0,112
2,84,576,1335,0,0,109
2,85,576,1335,0,0,106
2,86,576,1335,0,0,90
2,87,576,1335,0,0,78
2,88,576,1335,0,0,93
2,89,576,1335,0,0,93
2,90,576,1335,0,0,75
2,91,573,1350,1.973,0.987,123
2,92,573,1350,0,0,106
2,93,573,1350,0,0,88
2,94,561,1350,1.548,0.774,97
2,95,561,1350,0,0,90
2,96,555,1347,0.865,0.433,98
2,97,555,1347,0,0,99
2,98,555,1347,0,0,103
2,99,555,1347,0,0,97
2,100,555,1347,0,0,86
2,101,546,1338,1.642,0.821,110
2,102,546,1338,0,0,112
2,103,546,1338,0,0,112
2,104,528,1338,2.322,1.161,112
2,105,528,1338,0,0,106
2,106,528,1338,0,0,107
2,107,528,1338,0,0,108
2,108,528,1338,0,0,107
2,109,528,1338,0,0,113
2,110,528,1338,0,0,113
2,111,528,1338,0,0,108
2,112,528,1338,0,0,111
2,125,396,1248,20.609,10.305,88
2,126,396,1248,0,0,97
2,127,396,1248,0,0,93
2,128,396,1248,0,0,95
2,129,387,1245,1.224,0.612,109
2,130,387,1245,0,0,104
2,131,387,1245,0,0,98
2,132,387,1245,0,0,98
2,133,387,1245,0,0,105
2,134,387,1245,0,0,98
2,135,387,1245,0,0,98
2,136,387,1230,1.935,0.967,109
2,137,387,1230,0,0,110
2,138,378,1236,1.395,0.698,94
2,139,378,1236,0,0,94
2,140,378,1236,0,0,93
2,141,378,1236,0,0,93
2,142,366,1236,1.548,0.774,105
2,143,366,1236,0,0,118
2,144,366,1236,0,0,111
2,145,363,1236,0.387,0.193,89
2,146,363,1236,0,0,89
2,147,363,1236,0,0,94
2,148,363,1236,0,0,98
2,149,363,1236,0,0,101
2,150,354,1230,1.395,0.698,96
2,151,354,1230,0,0,112
2,152,354,1230,0,0,106
2,153,333,1233,2.737,1.368,63
2,154,333,1233,0,0,68
2,155,333,1233,0,0,71
2,156,333,1233,0,0,64
2,157,333,1233,0,0,65
2,158,333,1233,0,0,63
2,159,333,1233,0,0,75
2,160,333,1233,0,0,75
2,161,333,1233,0,0,87
2,162,333,1233,0,0,114
2,163,333,1233,0,0,120
2,177,195,1194,18.499,9.25,97
2,178,195,1194,0,0,100
2,179,195,1194,0,0,103
2,180,195,1194,0,0,95
2,181,195,1194,0,0,94
2,182,195,1194,0,0,94
2,183,195,1194,0,0,109
2,184,195,1194,0,0,108
2,185,195,1194,0,0,104
2,186,195,1194,0,0,108
2,187,195,1194,0,0,111
2,188,195,1194,0,0,125
2,189,195,1194,0,0,125
2,190,195,1194,0,0,123
2,191,195,1197,0.387,0.193,109
2,192,195,1197,0,0,116
2,193,195,1197,0,0,113
2,194,192,1200,0.547,0.274,119
2,195,192,1200,0,0,100
2,196,192,1200,0,0,100
2,197,171,1200,2.709,1.355,85
2,198,171,1200,0,0,83
2,199,171,1200,0,0,82
2,200,171,1200,0,0,93
2,201,171,1200,0,0,111
2,202,171,1200,0,0,106
2,203,171,1200,0,0,106
2,204,162,1200,1.161,0.581,105
2,205,162,1200,0,0,110
2,206,162,1200,0,0,118
2,207,159,1200,0.387,0.193,121
2,208,159,1200,0,0,122
2,209,159,1200,0,0,115
2,210,159,1200,0,0,115
2,211,159,1200,0,0,115
2,212,159,1200,0,0,117
3,1,897,1470,-1,-1,113
3,2,897,1470,0,0,122
3,3,897,1470,0,0,122
3,4,897,1470,0,0,113
3,5,897,1470,0,0,117
3,6,897,1470,0,0,113
3,7,897,1470,0,0,112
3,8,891,1467,0.865,0.433,107
3,9,891,1467,0,0,106
3,10,891,1467,0,0,106
3,11,891,1467,0,0,105
3,12,891,1467,0,0,110
3,13,891,1467,0,0,116
3,14,891,1467,0,0,112
3,15,891,1467,0,0,114
3,16,891,1467,0,0,79
3,17,891,1467,0,0,79
