bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_AEP,R4_PEP
Bear8,1,286.1786941755098,47.62186997588398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.0,430.0,0.26,0.24,0.5,0.48,50.18279087496032,15.212248354533264,61.913181024765684,"(1386, 690)","(1296, 705)",,,,,,,,,,,
Bear8,1,286.1786941755098,47.62186997588398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,"(1407, 672)",,,,,,,,,,,
Bear18,1,404.65724384965614,42.931719043150366,,12.0,,,,,,,,"(1038, 663)",,39.0,50.0,0.22,0.86,1.08,0.7962962962962963,73.66099714231406,28.816011174345427,84.55344463710512,"(930, 792)","(894, 663)",41.0,53.0,0.24,1.8,2.04,0.8823529411764706,84.84273687240413,42.421368436202066,132.99655070715178,"(1068, 648)","(1032, 498)",7.0,25.0,0.36,0.88,1.24,0.7096774193548387,69.39814478788321,10.036558174992065,116.91737467117538,"(870, 561)","(831, 441)",70.0,88.0,0.36,2.2,2.56,0.859375,109.06237893976092,160.35589324998318,253.82663867293363,"(1077, 609)","(1041, 414)",19.0,42.0,0.46,1.44,1.9,0.7578947368421053,79.26872018646448,49.746884324548404,139.57868748487357,"(870, 441)","(864, 297)",,9.0,,,,,,,,"(999, 21)",,,9.0,,,,,,,,"(882, 39)",
Bear18,1,404.65724384965614,42.931719043150366,53.0,69.0,0.32,1.68,2.0,0.84,91.28840287791216,28.098487503778568,103.95,"(1035, 873)","(1053, 708)",93.0,103.0,0.2,1.7,1.9,0.8947368421052632,58.03216780372762,24.361958049385123,87.57443976412296,"(945, 945)","(918, 843)",143.0,153.0,0.2,0.86,1.06,0.8113207547169811,90.61489943712348,9.621070626494744,9.621070626494744,"(1116, 885)","(1086, 723)",69.0,85.0,0.32,2.32,2.64,0.8787878787878787,106.88128928863087,43.40472324528749,149.2315315206542,"(903, 771)","(873, 579)",198.0,209.0,0.22,1.26,1.48,0.8513513513513513,99.27461911284273,17.771043863543863,114.14852167242464,"(1029, 1068)","(1095, 900)",114.0,134.0,0.4,2.3,2.7,0.8518518518518517,89.84549237440909,56.12425946059335,140.4924375188928,"(900, 693)","(879, 531)",12.0,31.0,0.38,0.28,0.66,0.42424242424242425,39.6,16.826764394856188,71.42804071231411,"(999, 93)","(999, 21)",37.0,52.0,0.3,0.28,0.58,0.4827586206896553,52.903024488208615,13.606248564538278,84.4084267120292,"(891, 171)","(885, 75)"
Bear18,1,404.65724384965614,42.931719043150366,153.0,164.0,0.22,1.56,1.78,0.8764044943820225,88.44061566949883,30.33488091290289,83.04271491226669,"(1035, 1062)","(1074, 906)",188.0,195.0,0.14,1.2,1.34,0.8955223880597014,64.26532891069648,30.424496709066528,146.99823978537975,"(837, 1062)","(924, 984)",196.0,199.0,0.06,0.0,0.06,0.0,0.0,0.0,99.13740464627872,"(1101, 894)","(1101, 894)",201.0,217.0,0.32,1.22,1.54,0.7922077922077921,106.6262631812632,24.750000000000004,121.36195861965972,"(819, 1029)","(891, 849)",272.0,,,,,,,,,,"(1017, 1098)",249.0,,,,,,,,,,"(897, 795)",45.0,68.0,0.46,0.52,0.98,0.5306122448979592,55.661521718328906,30.109674524976192,63.240434059231454,"(984, 222)","(1005, 123)",66.0,93.0,0.54,1.26,1.8,0.7,71.63736804210495,33.0412242509263,80.8668349819628,"(903, 324)","(885, 195)"
Bear18,1,404.65724384965614,42.931719043150366,242.0,250.0,0.16,0.42,0.58,0.7241379310344828,56.70337291555063,11.55,94.10787692855473,"(981, 1203)","(996, 1101)",255.0,269.0,0.28,0.48,0.76,0.631578947368421,117.15,6.803124282269139,92.31156482261581,"(825, 1329)","(825, 1116)",199.0,210.0,0.22,1.48,1.7,0.8705882352941177,99.13740464627872,34.0156214113457,107.25,"(1044, 1065)","(1101, 894)",278.0,,,,,,,,,,"(819, 1074)",,,,,,,,,,,,,,,,,,,,,,,94.0,112.0,0.36,0.64,1.0,0.64,33.409953606672374,9.9,64.68757608691179,"(1014, 333)","(993, 276)",156.0,176.0,0.4,0.46,0.86,0.5348837209302326,47.85,6.803124282269139,70.25590722494444,"(906, 471)","(906, 384)"
Bear18,1,404.65724384965614,42.931719043150366,271.0,,,,,,,,,,"(981, 1224)",293.0,,,,,,,,,,"(828, 1341)",284.0,,,,,,,,,,"(1020, 1122)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,166.0,0.44,0.6,1.04,0.5769230769230769,54.848541457362394,8.413382197428097,76.4361498245431,"(1002, 450)","(1014, 351)",199.0,216.0,0.34,0.94,1.28,0.7343749999999999,63.47676740351545,29.23807449200443,106.42180227754085,"(927, 597)","(909, 483)"
Bear18,1,404.65724384965614,42.931719043150366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,223.0,0.54,0.6,1.14,0.5263157894736842,68.0312428226914,0.0,66.04123711742535,"(1035, 585)","(1005, 465)",263.0,288.0,0.5,0.22,0.72,0.3055555555555556,77.70781813948969,0.0,47.96365811737049,"(903, 789)","(912, 648)"
Bear18,1,404.65724384965614,42.931719043150366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,277.0,0.48,0.18,0.66,0.2727272727272727,66.04123711742535,13.606248564538278,79.2,"(1008, 702)","(1035, 585)",299.0,,,,,,,,,,"(903, 789)"
Bear18,1,404.65724384965614,42.931719043150366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,"(1002, 726)",,,,,,,,,,,
Bear18,2,394.0599351621527,34.806788131052826,22.0,34.0,0.24,1.44,1.68,0.8571428571428571,72.48741270041303,20.07311634998413,70.87321426321796,"(744, 1236)","(873, 1209)",,4.0,,,,,,,,"(762, 1143)",,9.0,18.0,0.18,1.12,1.3,0.8615384615384616,89.43547953692652,31.866793061116148,84.27931240820608,"(924, 1155)","(1023, 1026)",123.0,128.0,0.1,2.18,2.28,0.9561403508771932,95.48639955511992,21.702361622643746,99.054984730704,"(603, 1245)","(657, 1080)",,7.0,,,,,,,,"(1041, 981)",,89.0,112.0,0.46,1.52,1.98,0.7676767676767677,108.81246481906383,48.105353132473745,111.5795344137983,"(708, 1026)","(858, 897)",9.0,27.0,0.36,0.56,0.92,0.6086956521739131,43.93463895379135,14.097606179773926,41.25,"(1089, 708)","(1134, 642)",,6.0,,,,,,,,"(1020, 630)",
Bear18,2,394.0599351621527,34.806788131052826,106.0,117.0,0.22,1.54,1.76,0.875,50.8296419424729,39.22005226921554,78.40538884541037,"(717, 1362)","(738, 1272)",42.0,51.0,0.18,0.74,0.92,0.8043478260869564,37.62578902827156,25.186156912081685,96.46504548280687,"(639, 1089)","(705, 1071)",74.0,84.0,0.2,3.12,3.32,0.9397590361445785,52.43782032083333,48.8634065533708,145.65865061849232,"(783, 1215)","(870, 1176)",237.0,,,,,,,,,,"(609, 1284)",88.0,99.0,0.22,3.32,3.54,0.9378531073446328,79.21718563544151,65.27413346801319,181.5899776970084,"(876, 1107)","(993, 1023)",188.0,204.0,0.32,1.6,1.92,0.8333333333333334,64.1805461179632,32.03720493426354,103.37220371066877,"(627, 1212)","(663, 1101)",55.0,68.0,0.26,0.6,0.86,0.6976744186046512,27.212497129076556,21.450000000000006,76.915489337324,"(1068, 780)","(1080, 732)",47.0,68.0,0.42,0.98,1.4,0.7000000000000001,37.07913833950299,37.62578902827156,86.13252869851203,"(960, 735)","(984, 672)"
Bear18,2,394.0599351621527,34.806788131052826,194.0,207.0,0.26,1.1,1.36,0.8088235294117647,41.3817894731487,17.771043863543863,79.47452422002915,"(738, 1503)","(744, 1428)",88.0,96.0,0.16,0.66,0.82,0.8048780487804879,73.06724642409895,40.45024721803317,102.35321196718745,"(600, 1260)","(615, 1128)",240.0,,,,,,,,,,"(801, 1302)",,,,,,,,,,,,265.0,,,,,,,,,,"(843, 1221)",284.0,,,,,,,,,,"(615, 1269)",98.0,119.0,0.42,0.32,0.74,0.4324324324324325,56.196975007557135,14.193836690620337,43.93463895379135,"(987, 894)","(1053, 816)",117.0,135.0,0.36,0.66,1.02,0.6470588235294118,48.52795586051406,16.58229477484947,45.30744971856174,"(867, 861)","(918, 789)"
Bear18,2,394.0599351621527,34.806788131052826,262.0,,,,,,,,,,"(726, 1533)",129.0,137.0,0.16,2.54,2.7,0.9407407407407408,63.754940984993475,36.44969135671796,148.582477096056,"(606, 1446)","(585, 1332)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,151.0,0.32,0.68,1.0,0.68,29.74579802257791,3.3000000000000003,34.334275877029945,"(942, 960)","(972, 915)",168.0,196.0,0.56,0.64,1.2,0.5333333333333333,31.52320573799562,9.333809511662427,33.975579465257105,"(822, 930)","(864, 891)"
Bear18,2,394.0599351621527,34.806788131052826,,,,,,,,,,,,264.0,,,,,,,,,,"(600, 1512)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.0,209.0,0.48,1.28,1.76,0.7272727272727273,32.543086823471434,36.524306974944786,76.915489337324,"(906, 1011)","(936, 960)",228.0,258.0,0.6,0.14,0.74,0.1891891891891892,25.1320512493509,0.0,62.19865352240354,"(792, 984)","(810, 942)"
Bear18,2,394.0599351621527,34.806788131052826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.0,,,,,,,,,,"(885, 1074)",265.0,288.0,0.46,0.22,0.68,0.32352941176470584,62.19865352240354,0.0,56.903552851183605,"(750, 1089)","(792, 984)"
Bear18,2,394.0599351621527,34.806788131052826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,,,"(750, 1089)"
Bear5,1,378.7388018146544,42.163876719296105,26.0,42.0,0.32,1.02,1.34,0.7611940298507462,77.14522020190233,8.25,110.30345642816458,"(1260, 1329)","(1167, 1434)",,10.0,,,,,,,,"(1323, 1473)",,60.0,76.0,0.32,0.9,1.22,0.7377049180327869,92.53249429254568,7.000357133746822,133.74163525245234,"(1212, 1341)","(1104, 1470)",10.0,37.0,0.54,1.14,1.68,0.6785714285714285,103.62210188951003,13.2,109.89545031528831,"(1293, 1533)","(1179, 1683)",40.0,63.0,0.46,1.04,1.5,0.6933333333333334,115.85303189817694,15.566068867893398,105.03128105474104,"(1101, 1485)","(978, 1656)",56.0,72.0,0.32,0.86,1.18,0.7288135593220341,91.52667643916719,5.2177581392778265,106.65179323386928,"(1278, 1590)","(1185, 1728)",21.0,50.0,0.58,0.32,0.9,0.3555555555555556,63.3909299505852,13.2,67.16533704225715,"(957, 1800)","(885, 1890)",,14.0,,,,,,,,"(1005, 1914)",
Bear5,1,378.7388018146544,42.163876719296105,93.0,109.0,0.32,0.46,0.78,0.5897435897435898,102.06020282166796,21.001071401240466,119.02894605935148,"(1374, 1164)","(1269, 1317)",76.0,90.0,0.28,0.64,0.92,0.6956521739130435,107.74386293427575,10.5651549917642,114.43436983703803,"(1443, 1287)","(1353, 1461)",121.0,125.0,0.08,0.7,0.78,0.8974358974358974,126.7818599011704,15.653274417833481,116.6959510865737,"(1365, 1152)","(1221, 1332)",94.0,109.0,0.3,0.5,0.8,0.625,101.6592838849458,17.539740591012173,128.53065782139296,"(1425, 1383)","(1317, 1533)",115.0,121.0,0.12,0.52,0.64,0.8125,89.84549237440909,20.674440742133754,122.43400262998838,"(1239, 1353)","(1125, 1470)",115.0,123.0,0.16,0.6,0.76,0.7894736842105263,103.62210188951003,21.513367937168738,161.27853235939372,"(1389, 1431)","(1275, 1581)",66.0,88.0,0.44,0.34,0.78,0.4358974358974359,55.83245024177248,5.949159604515582,59.788314075578356,"(1014, 1692)","(957, 1776)",43.0,67.0,0.48,0.34,0.82,0.41463414634146345,59.81107756929314,7.379024325749308,73.9560849423494,"(1062, 1806)","(1017, 1905)"
Bear5,1,378.7388018146544,42.163876719296105,132.0,144.0,0.24,0.62,0.86,0.7209302325581396,98.03277513158544,9.621070626494744,112.22426208267088,"(1524, 1008)","(1401, 1137)",122.0,132.0,0.2,0.72,0.92,0.7826086956521738,104.0023677615082,19.312754852687387,112.61174450296026,"(1596, 1146)","(1455, 1272)",160.0,174.0,0.28,0.7,0.98,0.7142857142857143,102.77791591582307,28.098487503778568,130.86070838872914,"(1518, 1005)","(1392, 1143)",134.0,151.0,0.34,0.58,0.92,0.6304347826086956,110.99239838835811,18.447560814373265,119.21178633004374,"(1581, 1209)","(1446, 1359)",147.0,160.0,0.26,0.74,1.0,0.74,102.04686423403713,26.088790696389125,125.49765934072236,"(1374, 1176)","(1257, 1320)",153.0,167.0,0.28,0.76,1.04,0.7307692307692307,140.70543699516378,13.302725284692606,88.7939187106865,"(1584, 1212)","(1422, 1410)",105.0,121.0,0.32,0.04,0.36,0.11111111111111112,54.1240242406272,0.0,105.71595196563291,"(1098, 1623)","(1020, 1683)",84.0,114.0,0.6,0.16,0.76,0.21052631578947367,66.7587634696749,23.624404754405983,85.17900269432603,"(1146, 1701)","(1068, 1794)"
Bear5,1,378.7388018146544,42.163876719296105,175.0,190.0,0.3,0.58,0.88,0.6590909090909091,103.09529572196784,18.667619023324853,122.6450671653777,"(1659, 855)","(1539, 999)",168.0,176.0,0.16,0.76,0.92,0.8260869565217391,96.56377426343693,25.1320512493509,116.76591968549728,"(1725, 987)","(1629, 1134)",209.0,219.0,0.2,0.76,0.96,0.7916666666666667,103.09529572196784,9.9,127.0994315759184,"(1677, 828)","(1557, 972)",180.0,198.0,0.36,0.56,0.92,0.6086956521739131,102.31330558632149,20.674440742133754,121.36195861965972,"(1725, 1047)","(1611, 1194)",197.0,207.0,0.2,0.62,0.82,0.7560975609756098,99.5074494698764,11.667261889578034,120.63068639446598,"(1518, 999)","(1401, 1137)",205.0,214.0,0.18,0.6,0.78,0.7692307692307692,99.2334746947823,3.689512162874653,99.7260873593264,"(1704, 1104)","(1581, 1236)",123.0,153.0,0.6,0.24,0.84,0.2857142857142857,105.71595196563291,14.85,83.82584625281156,"(1206, 1464)","(1098, 1623)",122.0,132.0,0.2,0.18,0.38,0.4736842105263158,63.3909299505852,8.885521931771931,71.8839690056135,"(1257, 1593)","(1185, 1683)"
Bear5,1,378.7388018146544,42.163876719296105,219.0,,,,,,,,,,"(1683, 831)",214.0,,,,,,,,,,"(1767, 969)",257.0,,,,,,,,,,"(1695, 828)",226.0,,,,,,,,,,"(1758, 1029)",238.0,,,,,,,,,,"(1533, 984)",244.0,,,,,,,,,,"(1710, 1107)",165.0,181.0,0.32,0.2,0.52,0.38461538461538464,72.37465025822232,14.097606179773926,60.71461932681453,"(1296, 1341)","(1206, 1437)",141.0,164.0,0.46,0.28,0.74,0.3783783783783784,63.1542753897153,16.334166645409248,98.44846367516358,"(1326, 1482)","(1263, 1578)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,211.0,0.4,0.1,0.5,0.2,48.52795586051406,0.0,67.71033894465454,"(1377, 1266)","(1305, 1317)",178.0,204.0,0.52,0.3,0.82,0.36585365853658536,82.20246346673561,31.52320573799562,115.55891354629463,"(1440, 1344)","(1347, 1461)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,"(1377, 1266)",219.0,244.0,0.5,0.26,0.76,0.34210526315789475,84.03668841642917,6.803124282269139,89.00528677274944,"(1584, 1191)","(1479, 1302)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,,"(1587, 1179)"
Bear5,4,389.7668822514299,49.93806163639115,51.0,84.0,0.66,1.24,1.9,0.6526315789473685,66.02062177835045,26.605450569385212,93.4692596525724,"(729, 1173)","(609, 1176)",84.0,102.0,0.36,1.42,1.78,0.797752808988764,90.44950248619395,16.826764394856188,104.48552531331792,"(819, 1257)","(660, 1299)",8.0,28.0,0.4,1.84,2.24,0.8214285714285714,53.13409922074525,25.240146592284287,96.01242107144265,"(513, 1185)","(435, 1242)",25.0,42.0,0.34,2.04,2.38,0.8571428571428572,59.788314075578356,36.89512162874653,119.54247153208773,"(582, 1356)","(498, 1425)",,1.0,,,,,,,,"(276, 1284)",,113.0,138.0,0.5,1.38,1.88,0.7340425531914894,75.14296374245562,28.816011174345427,101.7797253877215,"(588, 1365)","(459, 1410)",68.0,98.0,0.6,0.5,1.1,0.4545454545454545,61.84749388617134,0.0,58.47614898400886,"(234, 1314)","(123, 1332)",22.0,52.0,0.6,0.66,1.26,0.5238095238095238,29.51609730299723,16.334166645409248,64.07440986852708,"(171, 1422)","(123, 1446)"
Bear5,4,389.7668822514299,49.93806163639115,146.0,167.0,0.42,1.34,1.76,0.7613636363636364,67.32727901824045,31.000685476292297,130.54826693602638,"(888, 1113)","(771, 1149)",173.0,191.0,0.36,1.4,1.76,0.7954545454545454,89.80002783963934,18.81289451413578,106.22976277861116,"(1002, 1206)","(849, 1263)",120.0,141.0,0.42,1.32,1.74,0.7586206896551725,71.08417545417545,28.098487503778568,103.26680250690441,"(678, 1128)","(558, 1176)",144.0,162.0,0.36,1.44,1.8,0.7999999999999999,83.43519940648552,39.737262110014576,104.52460236709824,"(786, 1281)","(648, 1344)",42.0,70.0,0.56,1.82,2.38,0.7647058823529412,73.2347253698681,49.637309556421364,140.39551274880552,"(414, 1242)","(285, 1275)",207.0,223.0,0.32,1.58,1.9,0.8315789473684211,73.04861394988957,29.88277095585348,119.6790395182047,"(762, 1302)","(636, 1344)",123.0,153.0,0.6,0.44,1.04,0.4230769230769231,58.47614898400886,0.0,57.63202234869085,"(336, 1284)","(234, 1314)",85.0,119.0,0.68,0.52,1.2,0.43333333333333335,56.823278680484464,10.5651549917642,74.10318819052256,"(285, 1398)","(192, 1443)"
Bear5,4,389.7668822514299,49.93806163639115,234.0,254.0,0.4,1.34,1.74,0.7701149425287357,100.05314837625052,20.07311634998413,92.76757245934596,"(1116, 1047)","(939, 1089)",261.0,280.0,0.38,1.52,1.9,0.8,88.99299129706789,31.738383701757726,114.23196794242844,"(1194, 1185)","(1035, 1215)",207.0,229.0,0.44,1.24,1.68,0.7380952380952381,76.70281937451844,38.27146456565257,120.85616450971793,"(861, 1086)","(729, 1131)",234.0,249.0,0.3,1.68,1.98,0.8484848484848485,67.40810411219114,46.2,122.34502441864973,"(972, 1242)","(858, 1287)",161.0,186.0,0.5,1.56,2.06,0.7572815533980582,90.8099801783923,44.67205502324692,117.71798927946399,"(648, 1140)","(498, 1209)",302.0,322.0,0.4,1.36,1.76,0.7727272727272728,90.26872381949354,40.14623269996825,114.81439369695772,"(972, 1245)","(816, 1296)",175.0,211.0,0.72,0.5,1.22,0.4098360655737705,57.63202234869085,16.5,105.25137766319263,"(438, 1260)","(336, 1284)",145.0,178.0,0.66,0.68,1.34,0.5074626865671642,67.83085581061175,14.85,95.21515110527315,"(417, 1371)","(300, 1410)"
Bear5,4,389.7668822514299,49.93806163639115,321.0,340.0,0.38,1.1,1.48,0.7432432432432433,73.51300905282004,28.05,107.30075722006815,"(1284, 1032)","(1152, 1053)",356.0,376.0,0.4,1.04,1.44,0.7222222222222223,85.05105819447516,42.29281853932178,122.6450671653777,"(1398, 1146)","(1251, 1194)",291.0,311.0,0.4,1.42,1.82,0.7802197802197801,82.97712034048904,39.6,118.8,"(1074, 1032)","(930, 1077)",333.0,350.0,0.34,1.3,1.64,0.7926829268292683,77.28625362896044,40.14623269996825,115.60602276698219,"(1191, 1203)","(1056, 1242)",264.0,286.0,0.44,1.28,1.72,0.7441860465116279,73.06724642409895,20.14081676596061,103.8976058434457,"(861, 1119)","(729, 1134)",390.0,406.0,0.32,1.06,1.38,0.7681159420289856,74.70692738963369,34.806788131052826,119.36013781828504,"(1179, 1218)","(1044, 1233)",236.0,273.0,0.74,0.62,1.36,0.4558823529411765,93.11907699284825,16.58229477484947,70.19775637440274,"(624, 1215)","(456, 1236)",212.0,242.0,0.6,1.0,1.6,0.625,80.58016195069355,24.529013433075534,76.915489337324,"(588, 1344)","(444, 1371)"
Bear5,4,389.7668822514299,49.93806163639115,395.0,414.0,0.38,0.86,1.24,0.6935483870967741,79.26872018646448,26.86005398356452,108.94998852684658,"(1479, 1038)","(1335, 1032)",428.0,,,,,,,,,,"(1470, 1173)",382.0,393.0,0.22,0.92,1.14,0.8070175438596492,79.2,32.87601709453261,97.40591614475993,"(1290, 1032)","(1146, 1032)",415.0,427.0,0.24,1.12,1.36,0.823529411764706,76.77377481927016,28.098487503778568,115.50453027120449,"(1401, 1194)","(1263, 1215)",350.0,371.0,0.42,0.94,1.36,0.6911764705882352,84.55344463710512,28.05,108.27319612905129,"(1038, 1053)","(891, 1098)",459.0,,,,,,,,,,"(1242, 1224)",304.0,342.0,0.76,0.56,1.32,0.42424242424242425,67.00300366401495,14.758048651498616,88.00859333042429,"(741, 1164)","(621, 1185)",292.0,316.0,0.48,0.48,0.96,0.5,54.42499425815311,9.9,82.51649835032994,"(717, 1290)","(621, 1314)"
Bear5,4,389.7668822514299,49.93806163639115,457.0,,,,,,,,,,"(1527, 1029)",,,,,,,,,,,,439.0,,,,,,,,,,"(1347, 1014)",483.0,,,,,,,,,,"(1452, 1197)",418.0,429.0,0.22,1.06,1.28,0.828125,80.58016195069355,44.580545084150785,117.57107600019164,"(1233, 1026)","(1089, 1053)",,,,,,,,,,,,370.0,400.0,0.6,0.5,1.1,0.4545454545454545,74.32329715506437,29.74579802257791,78.40538884541037,"(900, 1146)","(765, 1152)",340.0,376.0,0.72,0.68,1.4,0.4857142857142858,72.84334218032558,13.302725284692606,91.95697363441231,"(864, 1260)","(735, 1290)"
Bear5,4,389.7668822514299,49.93806163639115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.0,,,,,,,,,,"(1314, 1029)",,,,,,,,,,,,425.0,,,,,,,,,,"(945, 1116)",410.0,430.0,0.4,0.48,0.88,0.5454545454545454,78.66538311099744,6.6000000000000005,51.17660598359373,"(1029, 1233)","(888, 1257)"
Bear5,4,389.7668822514299,49.93806163639115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,476.0,0.44,0.14,0.58,0.2413793103448276,45.06645093636729,0.0,76.56547378142612,"(1116, 1200)","(1041, 1233)"
Bear5,4,389.7668822514299,49.93806163639115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,"(1116, 1200)"
Bear25,1,337.18588716018354,37.4080873608903,,10.0,,,,,,,,"(1269, 1215)",,50.0,63.0,0.26,0.74,1.0,0.74,49.637309556421364,16.58229477484947,73.79024325749306,"(1398, 1077)","(1422, 1164)",24.0,46.0,0.44,2.26,2.7,0.8370370370370369,61.31698378100475,34.806788131052826,110.89424015700727,"(1311, 1236)","(1356, 1338)",129.0,151.0,0.44,1.6,2.04,0.7843137254901961,88.7939187106865,20.871032557111302,137.69346389716546,"(1311, 1044)","(1431, 1152)",99.0,115.0,0.32,1.74,2.06,0.8446601941747572,45.87474795571089,49.883514310842216,126.20073296142141,"(1353, 1305)","(1404, 1371)",76.0,91.0,0.3,1.76,2.06,0.8543689320388349,52.61922177303651,23.33452377915607,99.2334746947823,"(1473, 1215)","(1536, 1287)",50.0,104.0,1.08,1.34,2.42,0.5537190082644629,37.33523804664971,34.0156214113457,94.0644725706789,"(1533, 1458)","(1581, 1506)",,67.0,,,,,,,,"(1602, 1434)",
Bear25,1,337.18588716018354,37.4080873608903,120.0,147.0,0.54,1.7,2.24,0.7589285714285713,92.35579299643308,20.14081676596061,121.69798683626611,"(1128, 1071)","(1254, 1182)",100.0,113.0,0.26,1.14,1.4,0.8142857142857143,57.27663136044229,28.098487503778568,111.249651684848,"(1266, 1053)","(1368, 1074)",159.0,178.0,0.38,1.44,1.82,0.7912087912087912,87.83828891776069,20.07311634998413,119.82681252541106,"(1173, 1089)","(1248, 1230)",231.0,249.0,0.36,0.96,1.32,0.7272727272727272,119.57662815115671,11.55,119.98574915380577,"(1131, 870)","(1299, 1008)",202.0,223.0,0.42,1.14,1.56,0.7307692307692307,78.71727891638533,47.96365811737049,126.20073296142141,"(1200, 1134)","(1278, 1254)",179.0,198.0,0.38,1.06,1.44,0.7361111111111112,75.91793266416045,44.39695935534325,134.17858435681904,"(1350, 1083)","(1443, 1185)",171.0,211.0,0.8,0.76,1.56,0.4871794871794872,61.405720417563714,47.191153832047796,114.43436983703803,"(1428, 1323)","(1485, 1419)",121.0,177.0,1.12,0.9,2.02,0.4455445544554456,94.6847004536636,23.450906165860623,103.8976058434457,"(1494, 1293)","(1608, 1422)"
