,bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
34,Bear5,1,378.7388018,42.16387672,432,444,0.24,0.62,0.86,0.720930233,98.03277513,9.621070626,112.2242621,142.5072584,"(1524, 1008)","(1401, 1137)",422,432,0.2,0.72,0.92,0.782608696,104.0023678,19.31275485,112.6117445,156.1150457,"(1596, 1146)","(1455, 1272)",460,474,0.28,0.7,0.98,0.714285714,102.7779159,28.0984875,130.8607084,146.4892678,"(1518, 1005)","(1392, 1143)",434,451,0.34,0.58,0.92,0.630434783,110.9923984,18.44756081,119.2117863,133.2133067,"(1581, 1209)","(1446, 1359)",447,460,0.26,0.74,1,0.74,102.0468642,26.0887907,125.4976593,126.200733,"(1374, 1176)","(1257, 1320)",453,467,0.28,0.76,1.04,0.730769231,140.705437,13.30272528,88.79391871,116.1970198,"(1584, 1212)","(1422, 1410)",405,421,0.32,0.04,0.36,0.111111111,54.12402424,0,105.715952,123.3248871,"(1098, 1623)","(1020, 1683)",384,414,0.6,0.16,0.76,0.210526316,66.75876347,23.62440475,85.17900269,115.3930302,"(1146, 1701)","(1068, 1794)"
35,Bear5,1,378.7388018,42.16387672,475,490,0.3,0.58,0.88,0.659090909,103.0952957,18.66761902,122.6450672,130.1336452,"(1659, 855)","(1539, 999)",468,476,0.16,0.76,0.92,0.826086957,96.56377426,25.13205125,116.7659197,114.9086434,"(1725, 987)","(1629, 1134)",509,519,0.2,0.76,0.96,0.791666667,103.0952957,9.9,127.0994316,113.1898338,"(1677, 828)","(1557, 972)",480,498,0.36,0.56,0.92,0.608695652,102.3133056,20.67444074,121.3619586,152.3717852,"(1725, 1047)","(1611, 1194)",497,507,0.2,0.62,0.82,0.756097561,99.50744947,11.66726189,120.6306864,123.7949799,"(1518, 999)","(1401, 1137)",505,514,0.18,0.6,0.78,0.769230769,99.23347469,3.689512163,99.72608736,148.9957755,"(1704, 1104)","(1581, 1236)",423,453,0.6,0.24,0.84,0.285714286,105.715952,14.85,83.82584625,143.231318,"(1206, 1464)","(1098, 1623)",422,432,0.2,0.18,0.38,0.473684211,63.39092995,8.885521932,71.88396901,204.1251348,"(1257, 1593)","(1185, 1683)"
36,Bear5,1,378.7388018,42.16387672,519,,,,,,,,,,,"(1683, 831)",514,,,,,,,,,,,"(1767, 969)",557,,,,,,,,,,,"(1695, 828)",526,,,,,,,,,,,"(1758, 1029)",538,,,,,,,,,,,"(1533, 984)",544,,,,,,,,,,,"(1710, 1107)",465,481,0.32,0.2,0.52,0.384615385,72.37465026,14.09760618,60.71461933,160.5777579,"(1296, 1341)","(1206, 1437)",441,464,0.46,0.28,0.74,0.378378378,63.15427539,16.33416665,98.44846368,118.2597865,"(1326, 1482)","(1263, 1578)"
37,Bear5,1,378.7388018,42.16387672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,511,0.4,0.1,0.5,0.2,48.52795586,0,67.71033894,90.61489944,"(1377, 1266)","(1305, 1317)",478,504,0.52,0.3,0.82,0.365853659,82.20246347,31.52320574,115.5589135,139.6556193,"(1440, 1344)","(1347, 1461)"
38,Bear5,1,378.7388018,42.16387672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,,,"(1377, 1266)",519,544,0.5,0.26,0.76,0.342105263,84.03668842,6.803124282,89.00528677,103.1421385,"(1584, 1191)","(1479, 1302)"
39,Bear5,1,378.7388018,42.16387672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,"(1587, 1179)"
40,Bear5,4,389.7668823,49.93806164,52,85,0.66,1.24,1.9,0.652631579,66.02062178,26.60545057,93.46925965,44.51875636,"(729, 1173)","(609, 1176)",85,103,0.36,1.42,1.78,0.797752809,90.44950249,16.82676439,104.4855253,71.52672774,"(819, 1257)","(660, 1299)",9,29,0.4,1.84,2.24,0.821428571,53.13409922,25.24014659,96.01242107,36.91864418,"(513, 1185)","(435, 1242)",26,43,0.34,2.04,2.38,0.857142857,59.78831408,36.89512163,119.5424715,46.82573766,"(582, 1356)","(498, 1425)",,2,,,,,,,,,"(276, 1284)",,114,139,0.5,1.38,1.88,0.734042553,75.14296374,28.81601117,101.7797254,73.8278136,"(588, 1365)","(459, 1410)",69,99,0.6,0.5,1.1,0.454545455,61.84749389,0,58.47614898,59.34012133,"(234, 1314)","(123, 1332)",23,53,0.6,0.66,1.26,0.523809524,29.5160973,16.33416665,64.07440987,37.52191348,"(171, 1422)","(123, 1446)"
41,Bear5,4,389.7668823,49.93806164,147,168,0.42,1.34,1.76,0.761363636,67.32727902,31.00068548,130.5482669,74.44127824,"(888, 1113)","(771, 1149)",174,192,0.36,1.4,1.76,0.795454545,89.80002784,18.81289451,106.2297628,59.36677575,"(1002, 1206)","(849, 1263)",121,142,0.42,1.32,1.74,0.75862069,71.08417545,28.0984875,103.2668025,75.02773962,"(678, 1128)","(558, 1176)",145,163,0.36,1.44,1.8,0.8,83.43519941,39.73726211,104.5246024,72.78702761,"(786, 1281)","(648, 1344)",43,71,0.56,1.82,2.38,0.764705882,73.23472537,49.63730956,140.3955127,58.53576446,"(414, 1242)","(285, 1275)",208,224,0.32,1.58,1.9,0.831578947,73.04861395,29.88277096,119.6790395,57.74183757,"(762, 1302)","(636, 1344)",124,154,0.6,0.44,1.04,0.423076923,58.47614898,0,57.63202235,72.25284975,"(336, 1284)","(234, 1314)",86,120,0.68,0.52,1.2,0.433333333,56.82327868,10.56515499,74.10318819,53.625,"(285, 1398)","(192, 1443)"
42,Bear5,4,389.7668823,49.93806164,235,255,0.4,1.34,1.74,0.770114943,100.0531484,20.07311635,92.76757246,59.14383704,"(1116, 1047)","(939, 1089)",262,281,0.38,1.52,1.9,0.8,88.9929913,31.7383837,114.2319679,63.98678123,"(1194, 1185)","(1035, 1215)",208,230,0.44,1.24,1.68,0.738095238,76.70281937,38.27146457,120.8561645,57.20086342,"(861, 1086)","(729, 1131)",235,250,0.3,1.68,1.98,0.848484848,67.40810411,46.2,122.3450244,57.21547965,"(972, 1242)","(858, 1287)",162,187,0.5,1.56,2.06,0.757281553,90.80998018,44.67205502,117.7179893,66.45645252,"(648, 1140)","(498, 1209)",303,323,0.4,1.36,1.76,0.772727273,90.26872382,40.1462327,114.8143937,67.35661855,"(972, 1245)","(816, 1296)",176,212,0.72,0.5,1.22,0.409836066,57.63202235,16.5,105.2513777,55.59906214,"(438, 1260)","(336, 1284)",146,179,0.66,0.68,1.34,0.507462687,67.83085581,14.85,95.21515111,75.6048787,"(417, 1371)","(300, 1410)"
43,Bear5,4,389.7668823,49.93806164,322,341,0.38,1.1,1.48,0.743243243,73.51300905,28.05,107.3007572,70.94956554,"(1284, 1032)","(1152, 1053)",357,377,0.4,1.04,1.44,0.722222222,85.05105819,42.29281854,122.6450672,72.92038681,"(1398, 1146)","(1251, 1194)",292,312,0.4,1.42,1.82,0.78021978,82.97712034,39.6,118.8,59.62187259,"(1074, 1032)","(930, 1077)",334,351,0.34,1.3,1.64,0.792682927,77.28625363,40.1462327,115.6060228,67.16030925,"(1191, 1203)","(1056, 1242)",265,287,0.44,1.28,1.72,0.744186047,73.06724642,20.14081677,103.8976058,49.26183239,"(861, 1119)","(729, 1134)",391,407,0.32,1.06,1.38,0.768115942,74.70692739,34.80678813,119.3601378,81.30434783,"(1179, 1218)","(1044, 1233)",237,274,0.74,0.62,1.36,0.455882353,93.11907699,16.58229477,70.19775637,59.0385775,"(624, 1215)","(456, 1236)",213,243,0.6,1,1.6,0.625,80.58016195,24.52901343,76.91548934,60.06090659,"(588, 1344)","(444, 1371)"
44,Bear5,4,389.7668823,49.93806164,396,415,0.38,0.86,1.24,0.693548387,79.26872019,26.86005398,108.9499885,83.92563742,"(1479, 1038)","(1335, 1032)",429,,,,,,,,,,,"(1470, 1173)",383,394,0.22,0.92,1.14,0.807017544,79.2,32.87601709,97.40591614,97.50150933,"(1290, 1032)","(1146, 1032)",416,428,0.24,1.12,1.36,0.823529412,76.77377482,28.0984875,115.5045303,104.3664463,"(1401, 1194)","(1263, 1215)",351,372,0.42,0.94,1.36,0.691176471,84.55344464,28.05,108.2731961,67.61542179,"(1038, 1053)","(891, 1098)",460,,,,,,,,,,,"(1242, 1224)",305,343,0.76,0.56,1.32,0.424242424,67.00300366,14.75804865,88.00859333,71.58910532,"(741, 1164)","(621, 1185)",293,317,0.48,0.48,0.96,0.5,54.42499426,9.9,82.51649835,59.06601345,"(717, 1290)","(621, 1314)"
45,Bear5,4,389.7668823,49.93806164,458,,,,,,,,,,,"(1527, 1029)",,,,,,,,,,,,,440,,,,,,,,,,,"(1347, 1014)",484,,,,,,,,,,,"(1452, 1197)",419,430,0.22,1.06,1.28,0.828125,80.58016195,44.58054508,117.571076,110.8893491,"(1233, 1026)","(1089, 1053)",,,,,,,,,,,,,371,401,0.6,0.5,1.1,0.454545455,74.32329716,29.74579802,78.40538885,79.15964881,"(900, 1146)","(765, 1152)",341,377,0.72,0.68,1.4,0.485714286,72.84334218,13.30272528,91.95697363,71.68970125,"(864, 1260)","(735, 1290)"
46,Bear5,4,389.7668823,49.93806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,,,,,,,,,,"(1314, 1029)",,,,,,,,,,,,,426,,,,,,,,,,,"(945, 1116)",411,431,0.4,0.48,0.88,0.545454545,78.66538311,6.6,51.17660598,101.8730828,"(1029, 1233)","(888, 1257)"
47,Bear5,4,389.7668823,49.93806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,477,0.44,0.14,0.58,0.24137931,45.06645094,0,76.56547378,93.836197,"(1116, 1200)","(1041, 1233)"
48,Bear5,4,389.7668823,49.93806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,,,,,,,,,,,"(1116, 1200)"
49,Bear25,1,337.1858872,37.40808736,,210,,,,,,,,,"(1269, 1215)",,250,263,0.26,0.74,1,0.74,49.63730956,16.58229477,73.79024326,21.45,"(1398, 1077)","(1422, 1164)",224,246,0.44,2.26,2.7,0.837037037,61.31698378,34.80678813,110.8942402,34.35836017,"(1311, 1236)","(1356, 1338)",329,351,0.44,1.6,2.04,0.784313725,88.79391871,20.87103256,137.6934639,61.15048232,"(1311, 1044)","(1431, 1152)",299,315,0.32,1.74,2.06,0.844660194,45.87474796,49.88351431,126.200733,54.38350403,"(1353, 1305)","(1404, 1371)",276,291,0.3,1.76,2.06,0.854368932,52.61922177,23.33452378,99.23347469,49.95644488,"(1473, 1215)","(1536, 1287)",250,304,1.08,1.34,2.42,0.553719008,37.33523805,34.01562141,94.06447257,48.45228547,"(1533, 1458)","(1581, 1506)",,267,,,,,,,,,"(1602, 1434)",
50,Bear25,1,337.1858872,37.40808736,320,347,0.54,1.7,2.24,0.758928571,92.355793,20.14081677,121.6979868,65.20949685,"(1128, 1071)","(1254, 1182)",300,313,0.26,1.14,1.4,0.814285714,57.27663136,28.0984875,111.2496517,44.23962175,"(1266, 1053)","(1368, 1074)",359,378,0.38,1.44,1.82,0.791208791,87.83828892,20.07311635,119.8268125,75.13794523,"(1173, 1089)","(1248, 1230)",431,449,0.36,0.96,1.32,0.727272727,119.5766282,11.55,119.9857492,94.57966219,"(1131, 870)","(1299, 1008)",402,423,0.42,1.14,1.56,0.730769231,78.71727892,47.96365812,126.200733,82.32352921,"(1200, 1134)","(1278, 1254)",379,398,0.38,1.06,1.44,0.736111111,75.91793266,44.39695936,134.1785844,61.66244355,"(1350, 1083)","(1443, 1185)",371,411,0.8,0.76,1.56,0.487179487,61.40572042,47.19115383,114.4343698,56.91917866,"(1428, 1323)","(1485, 1419)",321,377,1.12,0.9,2.02,0.445544554,94.68470045,23.45090617,103.8976058,61.23514246,"(1494, 1293)","(1608, 1422)"
51,Bear25,1,337.1858872,37.40808736,432,449,0.34,0.42,0.76,0.552631579,102.3133056,6.6,90.88489974,97.31063808,"(960, 927)","(1107, 1041)",370,420,1,1,2,0.5,107.7438629,49.5,150.5031561,81.80406469,"(1149, 888)","(1299, 1014)",450,467,0.34,0.72,1.06,0.679245283,107.36417,22.98184066,113.897816,114.9992067,"(1002, 954)","(1137, 1095)",497,509,0.24,0.98,1.22,0.803278689,110.3034564,50.37231382,140.0946198,127.1958764,"(1017, 684)","(1131, 849)",480,494,0.28,0.64,0.92,0.695652174,78.24897763,39.90817585,108.9624821,114.4598894,"(1029, 981)","(1134, 1077)",451,473,0.44,0.76,1.2,0.633333333,89.90607599,25.61488825,115.3230788,122.1894661,"(1176, 912)","(1296, 1023)",449,475,0.52,0.38,0.9,0.422222222,67.71033894,33.85516947,118.156591,83.12908302,"(1287, 1170)","(1377, 1254)",422,452,0.6,0.42,1.02,0.411764706,81.92046448,16.5,107.9710378,93.82352941,"(1392, 1134)","(1461, 1266)"
52,Bear25,1,337.1858872,37.40808736,470,482,0.24,1.26,1.5,0.84,84.55344464,36.22492236,36.22492236,91.96026316,"(915, 768)","(960, 915)",470,495,0.5,0.56,1.06,0.528301887,103.5695419,26.0887907,110.7468397,113.6427366,"(981, 672)","(1077, 834)",503,510,0.14,0.86,1,0.86,92.23780407,37.62578903,112.5996559,100.3384523,"(873, 792)","(987, 915)",558,569,0.22,0.76,0.98,0.775510204,89.72420242,19.86863106,121.3619586,129.3692448,"(801, 549)","(939, 636)",526,541,0.3,0.7,1,0.7,69.10329225,30.42449671,118.294759,123.1435138,"(924, 813)","(993, 918)",511,525,0.28,0.48,0.76,0.631578947,91.48204742,10.56515499,86.51099641,99.89201666,"(1059, 738)","(1164, 867)",494,520,0.52,0.54,1.06,0.509433962,85.17900269,21.13030998,123.8709409,111.4358715,"(1113, 1044)","(1245, 1125)",473,504,0.62,0.3,0.92,0.326086957,91.48204742,14.19383669,83.82584625,130.9361966,"(1239, 1011)","(1368, 1116)"
53,Bear25,1,337.1858872,37.40808736,545,550,0.1,0.86,0.96,0.895833333,0,154.122719,231.9644154,137.7682929,"(858, 735)","(858, 735)",523,533,0.2,0.92,1.12,0.821428571,89.29839024,53.13409922,113.4667462,109.9495659,"(798, 588)","(954, 633)",553,561,0.16,0.78,0.94,0.829787234,75.05233174,20.07311635,135.3402379,121.9283648,"(705, 675)","(819, 750)",607,619,0.24,1,1.24,0.806451613,101.5118835,25.82658514,98.14379756,94.21306035,"(648, 390)","(777, 522)",576,589,0.26,0.56,0.82,0.682926829,89.76970536,64.07440987,124.8887605,158.708502,"(738, 705)","(870, 801)",549,559,0.2,0.68,0.88,0.772727273,75.97170526,12.56602562,91.48204742,98.39731323,"(930, 648)","(1044, 726)",547,567,0.4,0.54,0.94,0.574468085,102.7779159,30.42449671,110.8819643,122.6841264,"(963, 876)","(1089, 1014)",519,547,0.56,0.28,0.84,0.333333333,69.63312789,14.19383669,118.8114578,118.2819724,"(1149, 888)","(1224, 990)"
54,Bear25,1,337.1858872,37.40808736,593,600,0.14,0.56,0.7,0.8,78.17936109,32.03720493,112.0300183,161.7522198,"(534, 465)","(636, 564)",579,590,0.22,1.08,1.3,0.830769231,63.69085492,47.50739416,150.5031561,122.9844665,"(663, 432)","(756, 501)",600,608,0.16,0.82,0.98,0.836734694,119.5766282,19.93702586,97.25206939,125.2838614,"(531, 501)","(669, 669)",669,,,,,,,,,,,"(669, 348)",617,,,,,,,,,,,"(642, 639)",593,605,0.24,0.7,0.94,0.744680851,86.36926537,28.24345057,98.44846368,129.0845996,"(801, 543)","(909, 657)",594,619,0.5,0.44,0.94,0.468085106,80.56326706,11.66726189,79.64562135,129.0845996,"(801, 756)","(921, 840)",561,600,0.78,0.16,0.94,0.170212766,104.6287365,14.19383669,120.4613008,111.7354054,"(978, 756)","(1128, 873)"
55,Bear25,1,337.1858872,37.40808736,628,642,0.28,0.24,0.52,0.461538462,84.15,10.03655817,45.03623541,89.57973251,"(501, 264)","(501, 417)",644,,,,,,,,,,,"(633, 351)",649,,,,,,,,,,,"(516, 468)",,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,,,,,,,"(750, 537)",641,,,,,,,,,,,"(798, 735)",608,,,,,,,,,,,"(957, 741)"
56,Bear25,1,337.1858872,37.40808736,654,,,,,,,,,,,"(483, 261)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Bear25,2,348.880395,38.09320806,,11,,,,,,,,,"(1167, 1221)",,20,40,0.4,1.66,2.06,0.805825243,100.2026946,36.52430697,140.8698069,67.36202615,"(1083, 1137)","(1257, 1083)",36,54,0.36,1.04,1.4,0.742857143,64.68757609,13.2,101.7395941,63.95250948,"(1167, 1287)","(1284, 1299)",78,102,0.48,1.18,1.66,0.710843373,84.13382197,34.68926347,128.8691197,67.98226802,"(1083, 1110)","(1233, 1140)",71,93,0.44,0.96,1.4,0.685714286,91.34802954,21.70236162,84.47290986,71.27082581,"(1185, 1317)","(1344, 1365)",56,76,0.4,1.32,1.72,0.76744186,97.22562677,33.01832824,111.0727689,68.24169855,"(1260, 1145)","(1428, 1200)",,33,,,,,,,,,"(1528, 1395)",,30,79,0.98,0.6,1.58,0.379746835,75.76437157,13.29135057,106.5240818,73.74819229,"(1494, 1279)","(1618, 1339)"
58,Bear25,2,348.880395,38.09320806,61,76,0.3,1.5,1.8,0.833333333,74.54275619,26.6565658,132.0103121,73.90402936,"(987, 1236)","(1122, 1248)",123,141,0.36,1.16,1.52,0.763157895,105.6128898,26.4,117.4401337,76.00062532,"(828, 1113)","(1020, 1116)",106,124,0.36,1.22,1.58,0.772151899,88.70188837,22.01374571,110.7468397,81.69633394,"(984, 1260)","(1143, 1287)",161,180,0.38,1.22,1.6,0.7625,94.18017307,29.23807449,102.3133056,81.85870544,"(849, 1098)","(1020, 1107)",141,159,0.36,1.06,1.42,0.746478873,62.83012812,25.24014659,112.6359179,82.12729075,"(1035, 1284)","(1146, 1311)",142,160,0.36,1.22,1.58,0.772151899,78.74801585,47.35113515,138.8137241,77.281617,"(1060, 1117)","(1200, 1147)",75,125,1,0.5,1.5,0.333333333,100.3354374,9.070832376,86.64900461,65.15120874,"(1334, 1335)","(1510, 1383)",109,155,0.92,0.6,1.52,0.394736842,93.38993522,20.54969586,124.882705,76.76512456,"(1308, 1225)","(1472, 1269)"
59,Bear25,2,348.880395,38.09320806,151,,,,,,,,,,,"(942, 1254)",199,219,0.4,1.04,1.44,0.722222222,91.12422839,11.89831921,96.6764837,56.61030013,"(615, 1098)","(780, 1113)",185,201,0.32,1.1,1.42,0.774647887,89.84549237,17.77104386,106.2432169,66.73221749,"(783, 1248)","(945, 1269)",241,,,,,,,,,,,"(798, 1083)",212,,,,,,,,,,,"(990, 1275)",221,,,,,,,,,,,"(974, 1121)",150,189,0.78,0.44,1.22,0.360655738,77.63381995,15.43923573,71.66058889,88.37905463,"(1186, 1281)","(1318, 1331)",185,,,,,,,,,,,"(1272, 1215)"
60,Bear25,2,348.880395,38.09320806,,,,,,,,,,,,,271,,,,,,,,,,,"(603, 1116)",256,,,,,,,,,,,"(753, 1260)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,"(1158, 1279)",,,,,,,,,,,,
61,Bear6,1,320.3083085,41.54593843,,6,,,,,,,,,"(552, 933)",,17,28,0.22,0.66,0.88,0.75,79.81635171,17.77104386,99,68.78976123,"(657, 999)","(675, 855)",49,59,0.2,0.96,1.16,0.827586207,72.54372819,20.67444074,98.84863428,65.77029736,"(657, 1002)","(696, 876)",40,51,0.22,1.92,2.14,0.897196262,59.97018009,31.13213774,95.67154749,58.28278404,"(519, 918)","(534, 810)",29,42,0.26,1,1.26,0.793650794,78.80369598,16.58229477,88.62512341,72.73458802,"(711, 843)","(759, 708)",14,29,0.3,0.9,1.2,0.75,67.83085581,19.93702586,52.43782032,76.12335795,"(564, 747)","(603, 630)",4,32,0.56,0.48,1.04,0.461538462,56.31795895,13.60624856,64.83471292,73.49629791,"(780, 561)","(834, 474)",,15,,,,,,,,,"(720, 453)",
62,Bear6,1,320.3083085,41.54593843,80,102,0.44,1.22,1.66,0.734939759,82.97712034,11.66726189,100.6635237,47.13793833,"(366, 1017)","(510, 972)",61,73,0.24,2,2.24,0.892857143,84.32775344,14.75804865,134.462346,48.63838774,"(513, 1107)","(645, 1029)",107,120,0.26,1.64,1.9,0.863157895,78.26637209,29.74579802,110.9923984,62.5323462,"(507, 1101)","(624, 1020)",147,157,0.2,0.6,0.8,0.75,64.54010381,14.00071427,97.69895086,65.5472754,"(372, 1011)","(471, 948)",92,104,0.24,1.72,1.96,0.87755102,73.08587415,22.44242634,97.62926047,65.40914327,"(645, 990)","(708, 873)",74,83,0.18,0.82,1,0.82,33.16458955,11.55,60.06090659,61.84749389,"(543, 840)","(549, 780)",56,79,0.46,0.64,1.1,0.581818182,51.2297765,18.44756081,51.67951722,51.72281895,"(750, 675)","(774, 585)",33,58,0.5,0.4,0.9,0.444444444,53.54243644,5.949159605,64.43455983,74.15374419,"(654, 588)","(708, 507)"
63,Bear6,1,320.3083085,41.54593843,163,172,0.18,0.66,0.84,0.785714286,89.16109017,31.30654884,120.5403771,88.23994711,"(369, 1200)","(363, 1038)",173,193,0.4,0.78,1.18,0.661016949,120.0878116,5.217758139,96.46504548,101.3071793,"(453, 1344)","(501, 1131)",202,215,0.26,0.86,1.12,0.767857143,86.71531007,15.21224835,110.8574084,96.3351482,"(468, 1299)","(525, 1152)",187,200,0.26,0.72,0.98,0.734693878,89.31363278,40.45024722,95.24373995,90.66859114,"(357, 1188)","(390, 1029)",190,202,0.24,0.88,1.12,0.785714286,75.32390059,22.98184066,118.1220238,97.42169025,"(555, 1143)","(621, 1023)",124,139,0.3,0.68,0.98,0.693877551,53.87193147,19.86863106,59.14737949,35.51713075,"(477, 927)","(522, 840)",111,135,0.48,0.58,1.06,0.547169811,33.65352879,0,40.58463379,45.14150943,"(723, 765)","(735, 705)",78,112,0.68,0.94,1.62,0.580246914,60.53498988,6.803124282,18.81289451,48.30183804,"(627, 702)","(660, 597)"
64,Bear6,1,320.3083085,41.54593843,205,221,0.32,0.92,1.24,0.741935484,89.23739407,15.56606887,93.41098704,109.727811,"(297, 1407)","(351, 1254)",232,244,0.24,0.7,0.94,0.744680851,92.04574949,10.56515499,101.9267384,93.27997839,"(414, 1515)","(456, 1353)",258,272,0.28,0.96,1.24,0.774193548,95.65731807,13.2,92.31156482,104.3687357,"(417, 1494)","(462, 1326)",236,246,0.2,0.94,1.14,0.824561404,54.84854146,34.68926347,112.7808494,104.3712211,"(315, 1356)","(342, 1260)",246,259,0.26,0.78,1.04,0.75,95.20085346,22.13707298,87.83828892,98.12198484,"(465, 1338)","(540, 1182)",173,186,0.26,0.72,0.98,0.734693878,78.26637209,20.67444074,107.25,115.0824994,"(423, 1020)","(504, 903)",164,189,0.5,0.28,0.78,0.358974359,40.58463379,16.98778973,81.00138888,95.02763535,"(690, 831)","(723, 765)",159,168,0.18,0.24,0.42,0.571428571,12.01218132,3.3,71.63736804,93.1328325,"(618, 735)","(624, 714)"
65,Bear6,1,320.3083085,41.54593843,267,280,0.26,0.9,1.16,0.775862069,78.44010454,26.0887907,90.79498885,87.26714387,"(246, 1569)","(282, 1431)",279,294,0.3,0.96,1.26,0.761904762,92.23780407,11.66726189,82.56597362,84.0649011,"(324, 1677)","(399, 1527)",,,,,,,,,,,,,293,303,0.2,1.1,1.3,0.846153846,78.26637209,22.44242634,90.26872382,75.14232059,"(243, 1548)","(288, 1413)",298,312,0.28,0.96,1.24,0.774193548,70.04245141,18.44756081,100.8121644,66.17200856,"(450, 1497)","(483, 1374)",222,233,0.22,0.82,1.04,0.788461538,86.71531007,15.21224835,89.66349592,90.82153246,"(348, 1200)","(405, 1053)",203,220,0.34,0.34,0.68,0.5,66.41121893,27.31235984,73.08587415,119.8588053,"(609, 954)","(663, 846)",180,205,0.5,0.24,0.74,0.324324324,68.76759775,12.56602562,72.61874758,99.44194635,"(555, 849)","(618, 741)"
66,Bear6,1,320.3083085,41.54593843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,289,0.3,1.08,1.38,0.782608696,76.18641611,42.29281854,112.2121317,76.7549097,"(312, 1359)","(354, 1227)",237,253,0.32,0.34,0.66,0.515151515,45.84506517,0,67.30705758,105.1189802,"(546, 1071)","(588, 999)",217,238,0.42,0.26,0.68,0.382352941,60.06090659,3.689512163,67.34749439,102.0560953,"(507, 972)","(546, 870)"
67,Bear6,1,320.3083085,41.54593843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,296,0.52,0.4,0.92,0.434782609,67.30705758,16.25061537,63.4767674,74.40233271,"(522, 1191)","(546, 1071)",251,274,0.46,0.38,0.84,0.452380952,64.26532891,16.98778973,92.92884375,88.28366271,"(444, 1077)","(501, 975)"
68,Bear6,1,320.3083085,41.54593843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,321,0.56,0.42,0.98,0.428571429,76.43614982,4.666904756,46.02287475,76.13853649,"(396, 1239)","(429, 1104)"
