bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
Bear8,1,286.17869417550986,47.62186997588398,,13,,,,,,,,,"(750, 768)",,39,52,0.26,0.5,0.76,0.6578947368421053,34.68926346868726,11.667261889578036,22.198479677671624,30.239264022833947,"(852, 858)","(795, 885)",35,51,0.32,1.1,1.42,0.7746478873239437,57.39533953205609,14.941385477926739,86.19572205161926,60.03021333126102,"(738, 774)","(639, 807)",,10,,,,,,,,,"(693, 927)",,20,35,0.3,0.98,1.28,0.765625,56.48690113645818,23.624404754405983,87.71422347601329,38.456431123110775,"(591, 819)","(489, 831)",19,29,0.2,1.08,1.28,0.84375,67.6701189595526,22.442426339413483,81.9204644762223,38.456431123110775,"(627, 963)","(504, 966)",6,23,0.34,0.62,0.96,0.6458333333333334,38.09320805603014,14.850000000000001,59.42291224771805,59.066013453698574,"(393, 870)","(324, 864)",31,59,0.56,0.38,0.94,0.4042553191489362,52.800000000000004,5.949159604515583,51.57404870668969,44.40645224917299,"(480, 942)","(384, 942)"
Bear8,1,286.17869417550986,47.62186997588398,52,67,0.3,1.06,1.36,0.7794117647058824,70.96918345310168,16.82676439485619,88.85521931771932,48.84684783775839,"(894, 780)","(765, 777)",77,81,0.08,0.52,0.6,0.8666666666666667,15.212248354533266,36.33748065014965,57.77356662003827,72.8101126218055,"(882, 885)","(855, 879)",106,121,0.3,0.74,1.04,0.7115384615384615,71.2563155095743,14.850000000000001,77.03927569752977,73.59897031856262,"(894, 759)","(765, 771)",59,76,0.34,0.9,1.24,0.7258064516129032,57.27663136044229,18.81289451413578,71.42804071231411,53.57396214463824,"(822, 909)","(720, 930)",84,101,0.34,0.74,1.08,0.6851851851851851,64.1805461179632,23.334523779156072,82.5659736210989,81.20250273616745,"(744, 774)","(633, 810)",83,101,0.36,0.94,1.3,0.7230769230769231,59.49159604515582,16.58229477484947,84.2954625113357,78.45653264574531,"(768, 915)","(666, 951)",54,78,0.48,0.56,1.04,0.5384615384615385,44.58054508415078,20.674440742133754,60.51249870894442,63.876647172453275,"(501, 867)","(420, 870)",78,107,0.58,0.3,0.88,0.3409090909090909,46.31770719714006,12.56602562467545,70.87321426321796,49.643258605776474,"(573, 930)","(489, 936)"
Bear8,1,286.17869417550986,47.62186997588398,120,140,0.4,0.76,1.16,0.6551724137931035,72.07308790387714,10.435516278555653,81.4538673115034,74.8357297332543,"(1050, 738)","(924, 774)",107,119,0.24,0.52,0.76,0.6842105263157895,21.450000000000003,10.036558174992063,85.57759636727361,76.75830190511866,"(987, 882)","(948, 882)",158,177,0.38,0.78,1.16,0.6724137931034484,62.460727661467416,15.212248354533266,82.20246346673561,76.99451101550068,"(1032, 735)","(921, 759)",121,134,0.26,1.0,1.26,0.7936507936507936,54.42499425815312,28.816011174345423,94.0644725706789,82.04143151640379,"(951, 894)","(855, 918)",138,157,0.38,0.88,1.26,0.6984126984126984,59.765541911706954,11.55,80.90049443606634,76.67147278635663,"(894, 768)","(786, 780)",148,165,0.34,0.76,1.1,0.6909090909090908,67.73043998085352,10.435516278555653,67.97118874935174,74.7295122424869,"(921, 906)","(798, 912)",106,126,0.4,0.42,0.82,0.5121951219512195,41.28298681054945,15.65327441783348,53.03152364396105,71.14184079010998,"(609, 846)","(534, 849)",122,155,0.66,0.36,1.02,0.3529411764705882,58.592426985063526,10.036558174992063,56.02715859295383,85.10730048095587,"(699, 903)","(594, 921)"
Bear8,1,286.17869417550986,47.62186997588398,178,196,0.36,0.74,1.1,0.6727272727272726,72.16746150447582,14.941385477926739,73.27189092687591,70.56380091803446,"(1197, 720)","(1068, 744)",145,178,0.66,0.82,1.48,0.5540540540540541,75.70246032989947,23.1,84.21468102415398,72.59474049612031,"(1134, 831)","(1005, 879)",216,231,0.3,0.96,1.26,0.7619047619047619,67.00300366401495,12.56602562467545,80.90049443606634,52.52806721939224,"(1179, 708)","(1059, 729)",184,197,0.26,0.82,1.08,0.7592592592592592,65.27413346801319,16.334166645409248,74.26833107051753,59.661629468731384,"(1116, 849)","(1002, 882)",201,217,0.32,0.74,1.06,0.6981132075471698,69.63312789183034,16.5,77.70781813948969,54.680900596062244,"(1038, 738)","(915, 768)",203,217,0.28,0.84,1.12,0.7499999999999999,57.844208871761744,28.483416227692917,76.06124177266632,51.75156663555891,"(1044, 894)","(939, 900)",147,166,0.38,0.5,0.88,0.5681818181818182,37.95,19.24214125298949,78.17936108718209,80.5377434809295,"(705, 837)","(636, 837)",173,197,0.48,0.4,0.88,0.4545454545454546,46.02287474723847,14.941385477926739,71.02670272510191,89.72614585504049,"(798, 879)","(717, 900)"
Bear8,1,286.17869417550986,47.62186997588398,233,252,0.38,0.86,1.24,0.6935483870967741,58.893675381996665,18.81289451413578,81.25307686481787,76.21937342313704,"(1329, 702)","(1224, 723)",219,232,0.26,0.54,0.8,0.675,61.139124135041385,8.25,86.62107133948415,41.25,"(1287, 825)","(1176, 831)",279,291,0.24,0.86,1.1,0.7818181818181817,70.96918345310168,14.758048651498614,77.28625362896044,75.49337719296972,"(1323, 678)","(1200, 717)",238,254,0.32,0.82,1.14,0.7192982456140351,64.07440986852708,15.212248354533266,86.13252869851205,79.72359625953924,"(1251, 846)","(1137, 870)",254,273,0.38,0.88,1.26,0.6984126984126984,66.04123711742535,16.250615372963576,72.03530384471215,71.78531943348725,"(1179, 729)","(1062, 756)",259,273,0.28,0.84,1.12,0.7499999999999999,47.62186997588398,23.334523779156072,93.91964650700088,67.18890897905635,"(1179, 864)","(1095, 885)",191,222,0.62,0.32,0.94,0.34042553191489366,61.050000000000004,8.25,50.48029318456857,42.45550622774236,"(846, 819)","(735, 819)",217,244,0.54,0.46,1.0,0.46,56.31795894739084,8.413382197428096,61.60491051856175,44.550000000000004,"(927, 873)","(825, 882)"
Bear8,1,286.17869417550986,47.62186997588398,295,309,0.28,0.72,1.0,0.72,63.1542753897153,7.000357133746821,76.06124177266632,69.39814478788321,"(1464, 642)","(1356, 681)",259,287,0.56,0.7,1.26,0.5555555555555555,78.80369597931306,11.898319209031166,84.32775343859221,91.94685071283884,"(1437, 777)","(1302, 825)",334,344,0.2,0.8,1.0,0.8,62.83012812337725,6.6000000000000005,77.56755120538486,65.27413346801319,"(1458, 639)","(1347, 666)",295,310,0.3,0.56,0.86,0.6511627906976745,71.08417545417545,6.6000000000000005,79.83340466245944,65.57026130127409,"(1398, 792)","(1278, 840)",317,333,0.32,0.68,1.0,0.68,55.832450241772484,17.771043863543863,85.05105819447516,56.39042471909571,"(1302, 684)","(1206, 717)",315,332,0.34,0.78,1.12,0.6964285714285714,71.08417545417545,18.22484567835898,89.31363277798077,79.6762447033337,"(1341, 810)","(1221, 858)",238,263,0.5,0.44,0.94,0.46808510638297873,49.527492365351996,19.24214125298949,80.36025136844708,68.54740407045735,"(936, 801)","(846, 804)",267,295,0.56,0.26,0.82,0.3170731707317073,53.21090113877043,13.302725284692608,54.848541457362394,78.26895868044294,"(1038, 858)","(942, 870)"
Bear8,1,286.17869417550986,47.62186997588398,345,359,0.28,0.86,1.14,0.7543859649122807,69.55488839758138,5.949159604515583,61.40572041756371,70.580546706633,"(1590, 585)","(1473, 633)",322,338,0.32,0.8,1.12,0.7142857142857143,72.4498447203305,10.435516278555653,95.4863995551199,43.32853201831612,"(1569, 699)","(1455, 765)",384,399,0.3,0.62,0.92,0.6739130434782609,71.58033947949674,12.88691196524598,56.82327868048447,92.32494419906821,"(1587, 582)","(1470, 639)",338,363,0.5,0.74,1.24,0.5967741935483871,73.5870402992266,6.80312428226914,99.27461911284274,75.51924186788217,"(1536, 747)","(1410, 792)",367,383,0.32,0.68,1.0,0.68,67.32727901824045,9.333809511662427,76.70281937451844,72.07308790387714,"(1449, 636)","(1332, 672)",371,390,0.38,0.54,0.92,0.5869565217391305,71.23720937824558,8.413382197428096,84.13382197428096,59.15760245451426,"(1500, 777)","(1374, 807)",285,316,0.62,0.32,0.94,0.34042553191489366,61.649087584489045,9.9,68.37055287183219,88.34331373645394,"(1074, 753)","(966, 783)",308,331,0.46,0.34,0.8,0.425,45.30744971856174,13.200000000000001,74.83436710496055,67.18180208397212,"(1131, 822)","(1050, 837)"
Bear8,1,286.17869417550986,47.62186997588398,402,415,0.26,0.48,0.74,0.6486486486486487,59.07829550689492,20.409372846807422,77.05016943519108,120.67350032844561,"(1686, 528)","(1599, 591)",378,402,0.48,0.32,0.8,0.39999999999999997,102.04686423403712,0.0,74.99789997059919,107.09122863241414,"(1734, 645)","(1563, 717)",430,,,,,,,,,,,"(1605, 567)",400,416,0.32,0.48,0.8,0.6,92.53249429254569,0.0,84.16689947122079,111.62298780381218,"(1704, 681)","(1548, 744)",417,,,,,,,,,,,"(1461, 624)",417,,,,,,,,,,,"(1503, 762)",332,359,0.54,0.32,0.86,0.37209302325581395,58.592426985063526,0.0,47.62186997588398,56.42785565176053,"(1197, 735)","(1092, 753)",348,382,0.68,0.36,1.04,0.34615384615384615,62.111049741571755,13.302725284692608,76.4361498245431,77.36713773611694,"(1263, 789)","(1155, 822)"
Bear8,1,286.17869417550986,47.62186997588398,439,,,,,,,,,,,"(1722, 519)",418,,,,,,,,,,,"(1734, 645)",,,,,,,,,,,,,440,,,,,,,,,,,"(1704, 681)",,,,,,,,,,,,,,,,,,,,,,,,,375,401,0.52,0.34,0.86,0.39534883720930236,47.62186997588398,9.621070626494745,59.2393661343536,99.61974756503642,"(1281, 714)","(1197, 735)",400,,,,,,,,,,,"(1287, 792)"
Bear8,1,286.17869417550986,47.62186997588398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418,431,0.26,0.24,0.5,0.48,50.18279087496032,15.212248354533266,61.91318102476568,97.94942572572849,"(1386, 690)","(1296, 705)",,,,,,,,,,,,
