bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
Bear13,3,371.8508471148076,36.03654395193857,41,59,0.36,0.7,1.06,0.660377358490566,79.96969738594738,20.409372846807422,127.86169285599188,100.99947745618397,"(1014, 690)","(879, 636)",10,26,0.32,0.78,1.1,0.7090909090909091,87.07561369292785,25.186156912081685,124.14536841944609,96.99097896196326,"(858, 798)","(717, 726)",9,24,0.3,1.04,1.34,0.7761194029850746,72.6749613002993,39.90817585407782,116.06433560745523,99.74640656501417,"(810, 591)","(708, 507)",42,59,0.34,0.88,1.22,0.7213114754098361,84.93894866314275,43.02673587433748,132.86342611870282,101.0731270361642,"(837, 765)","(702, 690)",,5,,,,,,,,,"(669, 474)",,24,39,0.3,0.94,1.24,0.7580645161290323,69.10329225152736,48.974712862864244,148.43581946417112,80.39123329206068,"(648, 654)","(543, 585)",8,49,0.82,0.56,1.38,0.40579710144927544,91.52667643916718,21.130309983528402,151.26999867786077,96.85520637472392,"(531, 441)","(384, 363)",,11,,,,,,,,,"(360, 453)",
Bear13,3,371.8508471148076,36.03654395193857,94,114,0.4,0.76,1.16,0.6551724137931035,110.93105967221265,33.36918488665853,141.03398526596348,125.94588612049927,"(1236, 759)","(1050, 681)",65,84,0.38,0.86,1.24,0.6935483870967741,102.35321196718745,46.727347453070784,120.72092817734628,104.81734428696183,"(1083, 816)","(897, 822)",76,91,0.3,0.84,1.14,0.736842105263158,78.17936108718209,47.507394161330296,133.57868467686004,97.65179248829635,"(1014, 645)","(873, 627)",103,118,0.3,0.9,1.2,0.75,92.92884374616959,34.80678813105283,120.31430712928534,116.5591319888751,"(1071, 825)","(903, 807)",51,72,0.42,0.88,1.3,0.6769230769230768,81.5039876325079,37.98585262963042,113.79020168714001,106.00926609047634,"(831, 573)","(705, 495)",86,106,0.4,0.68,1.08,0.6296296296296297,100.22986082001712,24.8049390243153,111.28635361085385,129.70824335816798,"(894, 765)","(723, 702)",77,127,1.0,0.24,1.24,0.1935483870967742,130.68374994619646,8.25,124.88876050309732,99.73627099155418,"(777, 564)","(561, 465)",28,35,0.14,0.4,0.54,0.7407407407407407,34.015621411345705,13.302725284692608,104.15931307377176,122.98373876248844,"(450, 501)","(402, 462)"
Bear13,3,371.8508471148076,36.03654395193857,152,169,0.34,0.96,1.3,0.7384615384615384,110.30345642816458,20.073116349984126,104.48552531331794,94.34235935798283,"(1461, 882)","(1296, 768)",127,142,0.3,1.0,1.3,0.7692307692307692,78.66538311099744,34.68926346868726,99.88975172659106,109.66917708438805,"(1287, 897)","(1146, 873)",133,145,0.24,0.94,1.18,0.7966101694915254,86.13252869851205,50.829641942472904,119.49691418609939,120.82197475398684,"(1245, 720)","(1095, 675)",163,177,0.28,1.14,1.42,0.8028169014084506,85.80000000000001,7.379024325749307,76.96856501195796,79.96527713025542,"(1269, 918)","(1125, 858)",116,129,0.26,0.78,1.04,0.75,77.56755120538486,46.02287474723847,135.7620160427798,128.75421877962017,"(1029, 633)","(900, 576)",140,157,0.34,1.02,1.36,0.75,87.1381231149719,20.871032557111306,99.34315527503644,95.59185513507985,"(1089, 819)","(939, 768)",139,172,0.66,0.74,1.4,0.5285714285714286,117.25453082930315,17.84747881354675,81.25307686481787,104.95243091563933,"(996, 624)","(789, 573)",55,85,0.6,0.4,1.0,0.4,93.33809511662429,13.200000000000001,121.70917179900619,86.62107133948415,"(594, 624)","(474, 504)"
Bear13,3,371.8508471148076,36.03654395193857,217,,,,,,,,,,,"(1467, 918)",192,203,0.22,1.16,1.38,0.8405797101449275,65.44075564967142,21.702361622643746,97.94942572572849,67.22287859372896,"(1380, 1053)","(1314, 954)",192,209,0.34,1.08,1.42,0.7605633802816902,68.66855175405988,29.74579802257791,118.58209181828427,65.3292763798211,"(1422, 846)","(1320, 774)",234,251,0.34,0.9,1.24,0.7258064516129032,69.61357626210567,31.000685476292297,95.21515110527316,85.17168535347962,"(1341, 1038)","(1275, 930)",168,182,0.28,1.14,1.42,0.8028169014084506,89.76970535765393,35.6949576270935,104.15931307377176,74.98995667727667,"(1266, 702)","(1110, 654)",208,225,0.34,0.96,1.3,0.7384615384615384,79.21718563544152,24.024362634625714,99.35685683434234,86.42893068395325,"(1242, 915)","(1125, 831)",209,244,0.7,0.44,1.14,0.3859649122807018,63.733586122232296,15.65327441783348,106.94495079245209,67.84129373570401,"(1131, 684)","(1023, 642)",105,147,0.84,0.38,1.22,0.3114754098360656,109.0623789397609,18.447560814373265,82.86220489463216,114.64832654643452,"(807, 684)","(618, 624)"
Bear13,3,371.8508471148076,36.03654395193857,,,,,,,,,,,,,261,,,,,,,,,,,"(1374, 1092)",263,,,,,,,,,,,"(1452, 891)",,,,,,,,,,,,,239,256,0.34,1.0,1.34,0.7462686567164178,68.84673194858273,38.09320805603014,114.32726052871206,68.88922747956404,"(1410, 825)","(1320, 738)",273,,,,,,,,,,,"(1254, 957)",,,,,,,,,,,,,166,191,0.5,0.8,1.3,0.6153846153846154,65.10708486793123,26.08879069638913,138.96291771548266,87.34668732689437,"(954, 717)","(837, 699)"
Bear13,3,371.8508471148076,36.03654395193857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,"(999, 732)"
Bear13,2,361.922149778098,34.015621411345705,,18,,,,,,,,,"(810, 1605)",,,35,,,,,,,,,"(825, 1497)",,,29,,,,,,,,,"(882, 1710)",,,26,,,,,,,,,"(1005, 1632)",,,35,,,,,,,,,"(867, 1767)",,76,93,0.34,0.86,1.2,0.7166666666666667,68.21108780836148,20.674440742133754,113.19048104854048,97.77980683658565,"(975, 1656)","(1041, 1761)",,28,,,,,,,,,"(903, 2001)",,,51,,,,,,,,,"(978, 2001)",
Bear13,2,361.922149778098,34.015621411345705,97,118,0.42,0.84,1.26,0.6666666666666666,78.95900835243563,35.00178566873411,113.22655386436523,103.85770507041995,"(633, 1596)","(774, 1623)",54,78,0.48,0.9,1.38,0.6521739130434784,59.032194605994455,20.871032557111306,119.40574734911215,71.99772234372634,"(789, 1485)","(885, 1533)",46,62,0.32,1.16,1.48,0.7837837837837838,39.90817585407782,22.442426339413483,106.52408178435523,67.13301137455564,"(819, 1674)","(882, 1710)",32,47,0.3,1.04,1.34,0.7761194029850746,55.832450241772484,16.334166645409248,73.23472536986809,46.88815531595317,"(921, 1575)","(1005, 1632)",159,185,0.52,1.1,1.62,0.6790123456790124,94.0644725706789,36.89512162874653,119.00607127369597,76.63294346879387,"(639, 1653)","(798, 1716)",136,157,0.42,1.04,1.46,0.7123287671232877,94.79964398667329,37.225696769838976,124.88876050309732,76.48280855037326,"(810, 1533)","(957, 1623)",115,145,0.6,1.08,1.68,0.6428571428571429,69.78934374243678,41.25,99.76702862168445,76.27905936729415,"(873, 1842)","(888, 1968)",102,130,0.56,0.38,0.94,0.4042553191489362,66.0824485018526,8.25,75.05233174259145,100.59066166010965,"(975, 1848)","(981, 1968)"
Bear13,2,361.922149778098,34.015621411345705,160,176,0.32,0.74,1.06,0.6981132075471698,79.07959597772361,13.60624856453828,103.35903443821447,69.61343703537081,"(438, 1530)","(570, 1587)",123,142,0.38,0.94,1.32,0.712121212121212,98.73840438248939,8.885521931771931,109.1122930746119,81.25,"(576, 1443)","(753, 1473)",120,149,0.58,0.88,1.46,0.6027397260273972,101.1357132767649,28.05,97.25206938672308,73.45890410958906,"(633, 1620)","(795, 1707)",99,116,0.34,0.86,1.2,0.7166666666666667,88.54829190899169,30.109674524976192,109.41129969066267,98.57896580914206,"(798, 1524)","(942, 1596)",240,,,,,,,,,,,"(573, 1641)",209,226,0.34,1.06,1.4,0.7571428571428572,93.71651401967532,32.03720493426354,100.81216444457485,63.566422355048495,"(591, 1473)","(744, 1548)",199,226,0.54,0.0,0.54,0.0,58.592426985063526,0.0,42.581510071861004,94.128966560135,"(723, 1740)","(813, 1797)",149,184,0.7,0.48,1.18,0.4067796610169492,66.81990721334475,19.937025856431045,76.75604210744585,83.14919807822217,"(900, 1734)","(966, 1836)"
Bear13,2,361.922149778098,34.015621411345705,213,,,,,,,,,,,"(414, 1536)",189,207,0.36,0.84,1.2,0.7,100.22986082001712,10.435516278555653,107.44021593425806,91.79605451760986,"(390, 1374)","(561, 1437)",193,210,0.34,1.04,1.38,0.7536231884057972,70.48803089886964,25.61488824882904,111.13947318572282,79.82265610226945,"(462, 1575)","(582, 1620)",159,177,0.36,1.02,1.38,0.7391304347826088,80.46182324556162,28.05,109.0623789397609,64.664778309952,"(615, 1446)","(744, 1515)",,,,,,,,,,,,,279,,,,,,,,,,,"(534, 1461)",226,254,0.56,0.56,1.12,0.5,42.581510071861004,12.56602562467545,71.17426934677272,77.91339966640224,"(660, 1695)","(723, 1740)",208,231,0.46,0.28,0.74,0.3783783783783784,56.82327868048447,7.379024325749307,71.389915254187,102.78546185495449,"(774, 1674)","(867, 1719)"
