bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
Bear3,1,434.9276060449601,41.25,65,75,0.2,0.66,0.86,0.7674418604651163,63.24043405923145,36.44969135671796,127.65925348363902,115.96056669689116,"(750, 792)","(639, 762)",86,98,0.24,0.64,0.88,0.7272727272727273,88.85521931771932,21.702361622643746,122.10000000000001,129.91734150990007,"(828, 957)","(672, 915)",,62,,,,,,,,,"(606, 729)",,75,85,0.2,0.68,0.88,0.7727272727272728,92.54720417170905,19.312754852687384,118.44425904196454,112.81206717368494,"(612, 888)","(447, 855)",76,89,0.26,0.72,0.98,0.7346938775510204,110.30345642816458,13.200000000000001,121.66442577845012,132.5832724583941,"(552, 672)","(366, 597)",102,112,0.2,0.62,0.82,0.7560975609756098,80.9173189125789,22.13707297724792,115.51178511303513,149.83762031886303,"(576, 891)","(438, 840)",,70,,,,,,,,,"(150, 543)",,71,96,0.5,0.46,0.96,0.4791666666666667,92.31156482261582,18.81289451413578,125.93078456040843,111.45401325350515,"(207, 702)","(54, 633)"
Bear3,1,434.9276060449601,41.25,108,120,0.24,0.62,0.86,0.7209302325581396,91.83847233049993,9.621070626494745,115.65311279857539,118.4573298451845,"(975, 849)","(816, 798)",130,143,0.26,0.58,0.84,0.6904761904761905,100.81216444457485,21.51336793716874,107.7059538744261,131.7097148261731,"(1038, 1029)","(867, 963)",96,108,0.24,0.64,0.88,0.7272727272727273,83.48413022844522,22.013745705808454,111.13947318572282,130.24166240109193,"(783, 777)","(639, 729)",119,127,0.16,0.58,0.74,0.7837837837837838,99.13740464627871,12.56602562467545,125.80100357310351,127.11415212253905,"(816, 957)","(645, 900)",125,138,0.26,0.62,0.88,0.7045454545454546,109.41129969066267,24.024362634625714,107.5668396858437,122.23504509754966,"(759, 750)","(576, 672)",143,154,0.22,0.58,0.8,0.7249999999999999,93.4692596525724,16.987789732628553,113.32269190237233,90.77343447424472,"(771, 969)","(612, 909)",92,114,0.44,0.44,0.88,0.5,84.13382197428096,22.9818406573538,107.49088333435539,112.51562391508125,"(330, 627)","(192, 561)",119,148,0.58,0.18,0.76,0.23684210526315788,107.25000000000001,13.60624856453828,106.38342211077816,147.96643525679693,"(420, 786)","(240, 711)"
Bear3,1,434.9276060449601,41.25,151,164,0.26,0.6,0.86,0.6976744186046512,109.0623789397609,11.06853648862396,101.29710015592747,144.49526108469072,"(1179, 900)","(990, 840)",172,183,0.22,0.74,0.96,0.7708333333333334,86.57391350747639,21.450000000000003,97.14002779493119,107.67937886527997,"(1233, 1047)","(1077, 1026)",140,149,0.18,0.64,0.82,0.7804878048780488,89.23739406773375,14.850000000000001,108.09703973745073,106.49436939979877,"(975, 840)","(822, 786)",156,169,0.26,0.6,0.86,0.6976744186046512,118.12202377202992,5.949159604515583,91.27349012719958,144.49526108469072,"(1035, 1023)","(825, 978)",169,179,0.2,0.6,0.8,0.7499999999999999,83.6470262472014,18.81289451413578,100.1075546599756,133.60161161078858,"(942, 819)","(801, 762)",183,194,0.22,0.66,0.88,0.75,96.84530189947264,13.60624856453828,105.52262790510859,142.721866754888,"(969, 1026)","(798, 984)",136,159,0.46,0.34,0.8,0.425,84.55344463710512,27.461473012203843,121.66442577845012,138.29520056748174,"(516, 687)","(369, 642)",157,183,0.52,0.24,0.76,0.3157894736842105,93.0020564288769,0.0,111.23741501850895,140.3145118047014,"(597, 864)","(444, 792)"
Bear3,1,434.9276060449601,41.25,194,207,0.26,0.64,0.9,0.7111111111111111,92.92884374616959,4.666904755831213,104.8886194970646,112.954759872162,"(1359, 939)","(1197, 891)",220,227,0.14,0.66,0.8,0.825,75.70246032989947,16.250615372963576,110.99239838835813,139.1079420135673,"(1398, 1110)","(1269, 1062)",181,191,0.2,0.68,0.88,0.7727272727272728,93.6438599161739,18.81289451413578,93.6438599161739,142.721866754888,"(1167, 882)","(1002, 840)",199,210,0.22,0.66,0.88,0.75,93.58569602241575,8.25,99.7260873593264,115.52191350562023,"(1197, 1059)","(1029, 1032)",209,220,0.22,0.64,0.86,0.7441860465116279,83.2391884871543,14.941385477926739,113.28664969889437,132.61986017207445,"(1122, 846)","(975, 810)",227,242,0.3,0.6,0.9,0.6666666666666666,91.95697363441232,13.302725284692608,102.27338363425746,140.59407684694418,"(1158, 1059)","(993, 1032)",176,200,0.48,0.42,0.9,0.4666666666666666,94.98613056652009,14.193836690620335,90.26872381949354,114.8580041229653,"(723, 765)","(558, 714)",195,226,0.62,0.38,1.0,0.38,111.23741501850895,11.06853648862396,94.49761901762393,101.65928388494581,"(786, 936)","(597, 864)"
Bear3,1,434.9276060449601,41.25,239,250,0.22,0.62,0.84,0.7380952380952381,106.99585272336495,16.334166645409248,111.33527069172645,116.83785424113827,"(1539, 1002)","(1353, 945)",260,271,0.22,0.66,0.88,0.75,95.21515110527316,15.566068867893398,113.17845422164062,130.17416218282338,"(1596, 1149)","(1425, 1122)",225,236,0.22,0.68,0.9,0.7555555555555555,74.83436710496055,23.624404754405983,108.1096318558157,113.04399340276531,"(1332, 924)","(1200, 891)",243,256,0.26,0.58,0.84,0.6904761904761905,93.25054959623563,8.885521931771931,108.46161763499566,116.83785424113827,"(1371, 1110)","(1206, 1071)",252,264,0.24,0.56,0.8,0.7000000000000001,98.44846367516358,3.6895121628746534,94.6847004536636,103.7214004256113,"(1323, 891)","(1149, 849)",272,283,0.22,0.56,0.78,0.717948717948718,89.29839024304975,9.333809511662427,96.46504548280689,96.33713300314822,"(1335, 1116)","(1179, 1071)",221,246,0.5,0.32,0.82,0.3902439024390244,76.84466474648713,24.529013433075537,113.65853465534386,135.71506537909008,"(879, 816)","(744, 780)",245,271,0.52,0.28,0.8,0.35000000000000003,86.13252869851205,6.80312428226914,96.56377426343693,122.67974695319518,"(954, 972)","(804, 927)"
Bear3,1,434.9276060449601,41.25,281,295,0.28,0.58,0.86,0.6744186046511628,102.04686423403712,3.6895121628746534,98.62805128359781,113.26269319158132,"(1740, 1026)","(1560, 981)",304,,,,,,,,,,,"(1620, 1164)",270,281,0.22,0.5,0.72,0.6944444444444444,84.55344463710512,15.65327441783348,101.65928388494581,123.60137680148318,"(1521, 978)","(1374, 933)",285,298,0.26,0.58,0.84,0.6904761904761905,99.68512928215523,7.379024325749307,102.04686423403712,115.95942398185706,"(1563, 1155)","(1386, 1116)",292,,,,,,,,,,,"(1329, 888)",311,,,,,,,,,,,"(1347, 1128)",262,289,0.54,0.26,0.8,0.325,89.31363277798077,3.3000000000000003,97.14002779493119,110.06872852904226,"(1080, 864)","(921, 831)",285,,,,,,,,,,,"(966, 969)"
Bear3,1,434.9276060449601,41.25,324,,,,,,,,,,,"(1743, 1020)",,,,,,,,,,,,,306,,,,,,,,,,,"(1548, 969)",327,,,,,,,,,,,"(1569, 1167)",,,,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,"(1080, 870)",,,,,,,,,,,,
