bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
Bear27,2,319.81920674030823,32.87601709453261,22,34,0.24,1.12,1.36,0.823529411764706,71.02670272510191,16.58229477484947,90.76499876053545,70.2105879081764,"(660, 534)","(666, 405)",61,76,0.3,0.72,1.02,0.7058823529411764,71.63736804210495,15.212248354533266,73.29046663789228,62.504844102934776,"(540, 636)","(522, 507)",48,61,0.26,1.62,1.88,0.8617021276595745,74.26833107051753,38.51963784876489,116.16984333294076,68.26589403476511,"(645, 474)","(642, 339)",25,34,0.18,1.26,1.44,0.875,43.18463268339792,43.02673587433748,95.75687964840961,63.859009468341895,"(501, 429)","(492, 351)",70,83,0.26,0.94,1.2,0.7833333333333333,60.84899341813306,9.9,45.30744971856174,66.37135112380945,"(630, 423)","(606, 315)",,10,,,,,,,,,"(465, 288)",,50,75,0.5,0.5,1.0,0.5,51.150000000000006,22.92253258259218,69.63312789183034,65.37832209532453,"(531, 180)","(531, 87)",22,55,0.66,0.34,1.0,0.34,48.527955860514055,11.55,49.63730955642137,63.24043405923145,"(468, 138)","(441, 54)"
Bear27,2,319.81920674030823,32.87601709453261,90,105,0.3,1.12,1.42,0.7887323943661972,74.32329715506438,23.796638418062333,85.17900269432603,53.90347121922897,"(663, 699)","(657, 564)",112,125,0.26,1.06,1.32,0.803030303030303,63.175826072952944,36.44969135671796,93.33809511662429,67.66184301362179,"(609, 750)","(534, 663)",142,156,0.28,0.78,1.06,0.7358490566037735,77.6727751532028,33.975579465257105,77.25101941074954,54.74732811672416,"(687, 681)","(657, 543)",97,108,0.22,1.04,1.26,0.8253968253968255,52.800000000000004,25.1320512493509,97.44783219754046,60.74835645341677,"(507, 603)","(507, 507)",130,141,0.22,0.86,1.08,0.7962962962962963,35.61860468912279,47.96365811737049,98.62805128359781,65.62334654001663,"(645, 504)","(630, 441)",79,94,0.3,0.94,1.24,0.7580645161290323,61.649087584489045,18.150000000000002,65.68989648340147,65.25590234885395,"(492, 450)","(462, 342)",100,125,0.5,0.58,1.08,0.537037037037037,48.10535313247374,14.758048651498614,45.30744971856174,59.89590378417756,"(561, 303)","(552, 216)",72,95,0.46,0.54,1.0,0.54,38.62550970537477,16.82676439485619,61.60491051856175,57.27663136044229,"(492, 225)","(468, 159)"
Bear27,2,319.81920674030823,32.87601709453261,161,175,0.28,0.62,0.9,0.6888888888888889,64.35000000000001,15.65327441783348,102.35321196718745,88.19076545257509,"(744, 831)","(699, 723)",178,189,0.22,0.96,1.18,0.8135593220338984,58.47614898400886,46.669047558312144,112.2,74.32093470767869,"(633, 918)","(603, 816)",195,207,0.24,0.6,0.84,0.7142857142857143,44.02749141161691,34.80678813105283,97.40591614475993,92.07032721274116,"(735, 813)","(717, 735)",160,172,0.24,0.86,1.1,0.7818181818181817,72.4498447203305,33.0412242509263,97.85209502100608,78.74642849044012,"(591, 759)","(525, 645)",184,193,0.18,0.64,0.82,0.7804878048780488,53.21090113877043,33.16458954969894,74.45139353967795,72.7179589007997,"(699, 675)","(651, 591)",141,151,0.2,0.8,1.0,0.8,48.04872526925143,40.18012568422354,110.99239838835813,58.03216780372762,"(516, 567)","(492, 483)",154,170,0.32,0.5,0.82,0.6097560975609756,31.39339102422674,30.42449670906653,94.49761901762393,51.57660797478267,"(576, 384)","(573, 327)",122,151,0.58,0.38,0.96,0.39583333333333337,46.02287474723847,22.442426339413483,96.05494521366404,68.1024188492964,"(507, 336)","(486, 255)"
Bear27,2,319.81920674030823,32.87601709453261,206,219,0.26,0.82,1.08,0.7592592592592592,87.46556465261057,16.82676439485619,85.45024868307875,77.93164344079186,"(750, 1017)","(753, 858)",237,248,0.22,0.68,0.9,0.7555555555555555,66.32917909939788,18.447560814373265,84.93894866314275,92.32430762143726,"(633, 1122)","(621, 1002)",237,253,0.32,1.2,1.52,0.7894736842105263,62.7,25.61488824882904,102.35321196718745,77.68910948128097,"(741, 990)","(741, 876)",215,226,0.22,0.84,1.06,0.7924528301886792,65.37832209532453,28.24345056822909,96.21070626494748,84.57388006373625,"(609, 936)","(588, 819)",225,235,0.2,0.64,0.84,0.761904761904762,41.74206511422261,23.624404754405983,69.4765607957101,88.74137641345835,"(729, 807)","(705, 735)",191,206,0.3,0.9,1.2,0.75,71.42804071231411,24.96903081819557,92.88488843724798,92.95244079635565,"(555, 765)","(540, 636)",195,215,0.4,0.4,0.8,0.5,64.07440986852708,12.56602562467545,83.54932674773629,96.6738435733782,"(612, 552)","(588, 438)",170,200,0.6,0.24,0.84,0.2857142857142857,75.72043977685286,11.898319209031166,71.23720937824558,86.36158118099526,"(522, 510)","(495, 375)"
Bear27,2,319.81920674030823,32.87601709453261,260,271,0.22,1.12,1.34,0.8358208955223881,68.6288933321819,26.08879069638913,95.60037918334845,69.49184850212555,"(777, 1170)","(756, 1047)",282,295,0.26,1.16,1.42,0.8169014084507042,67.73043998085352,42.931719043150366,110.6853648862396,68.48737280755147,"(708, 1257)","(639, 1155)",313,326,0.26,0.72,0.98,0.7346938775510204,76.915489337324,16.82676439485619,78.26637208916739,79.86364498894632,"(807, 1164)","(753, 1035)",268,279,0.22,0.96,1.18,0.8135593220338984,67.97118874935174,15.212248354533266,61.25034693779293,67.24960740026519,"(627, 1110)","(615, 987)",267,279,0.24,1.14,1.38,0.8260869565217391,47.248809508811966,31.738383701757723,101.65928388494581,73.40369576516484,"(738, 933)","(720, 849)",251,264,0.26,0.84,1.1,0.7636363636363636,68.03124282269141,18.447560814373265,66.73836977331706,76.20531477528323,"(591, 930)","(561, 810)",235,259,0.48,0.6,1.08,0.5555555555555555,71.42804071231411,22.9818406573538,67.40810411219114,87.93685041263319,"(636, 702)","(621, 573)",212,240,0.56,0.38,0.94,0.4042553191489362,60.219349049952385,8.885521931771931,71.63736804210495,80.82096304176686,"(552, 636)","(534, 528)"
Bear27,2,319.81920674030823,32.87601709453261,327,344,0.34,0.54,0.88,0.6136363636363636,70.48803089886964,23.334523779156072,84.13382197428096,114.23659658795864,"(840, 1332)","(804, 1209)",353,365,0.24,0.46,0.7,0.6571428571428573,68.45014609188209,16.250615372963576,94.89057506077978,154.2983625767868,"(744, 1455)","(711, 1335)",362,371,0.18,0.52,0.7,0.7428571428571429,61.60491051856175,29.882770955853477,91.95697363441232,174.52410511246327,"(852, 1299)","(813, 1194)",327,336,0.18,0.66,0.84,0.7857142857142858,46.6982066036802,21.702361622643746,102.91027645478366,88.76311343188934,"(678, 1209)","(633, 1137)",336,347,0.22,0.62,0.84,0.7380952380952381,70.04245141341072,23.624404754405983,109.57292092483435,111.203556001357,"(780, 1113)","(747, 990)",306,319,0.26,0.88,1.14,0.7719298245614036,49.63730955642137,42.83649145296566,107.25000000000001,68.65471235891877,"(609, 1050)","(585, 963)",289,317,0.56,0.52,1.08,0.48148148148148145,44.42760965885966,19.868631055007288,71.2563155095743,58.176044558682634,"(681, 816)","(651, 741)",259,280,0.42,0.72,1.14,0.6315789473684211,62.83012812337725,18.22484567835898,88.20943827051616,66.42143840074813,"(585, 762)","(558, 651)"
Bear27,2,319.81920674030823,32.87601709453261,371,381,0.2,0.6,0.8,0.7499999999999999,60.84899341813306,16.987789732628553,106.22976277861116,124.65760919915799,"(870, 1482)","(846, 1374)",388,,,,,,,,,,,"(756, 1482)",397,410,0.26,0.3,0.56,0.5357142857142857,62.13296226641701,38.51963784876489,111.15172063445533,164.710364414047,"(879, 1464)","(858, 1353)",369,380,0.22,0.74,0.96,0.7708333333333334,82.97712034048904,39.90817585407782,100.1075546599756,131.04271205531617,"(717, 1392)","(672, 1248)",378,390,0.24,1.08,1.32,0.8181818181818182,86.13252869851205,125.32399012160441,192.322346595501,173.07873930670976,"(843, 1302)","(798, 1152)",363,371,0.16,0.54,0.7,0.7714285714285716,64.93960655870961,28.05,94.97179844564386,174.52410511246327,"(684, 1230)","(630, 1125)",343,363,0.4,0.22,0.62,0.3548387096774194,51.811050944755024,24.361958049385116,72.54372819203601,122.88131630977466,"(693, 945)","(678, 852)",316,346,0.6,0.22,0.82,0.2682926829268293,70.00357133746822,0.0,65.75203418906521,95.44679523069195,"(606, 921)","(588, 795)"
Bear27,2,319.81920674030823,32.87601709453261,411,422,0.22,0.2,0.42,0.4761904761904762,90.8099801783923,28.86321187948424,92.81591800590977,237.80029350662448,"(891, 1674)","(885, 1509)",,,,,,,,,,,,,425,,,,,,,,,,,"(891, 1533)",417,,,,,,,,,,,"(726, 1464)",444,,,,,,,,,,,"(879, 1527)",398,410,0.24,0.34,0.58,0.5862068965517242,67.30705757942476,37.95,104.06779040606176,159.03069667563162,"(708, 1401)","(684, 1281)",374,388,0.28,0.26,0.54,0.48148148148148145,48.8634065533708,7.379024325749307,64.83471292448206,155.7134615207222,"(732, 1071)","(714, 984)",357,376,0.38,0.14,0.52,0.2692307692307693,65.75203418906521,0.0,62.61309767133392,106.3809235134475,"(642, 1035)","(606, 921)"
Bear27,2,319.81920674030823,32.87601709453261,432,,,,,,,,,,,"(918, 1719)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,,,,,,,,,,"(708, 1470)",401,416,0.3,0.12,0.42,0.2857142857142857,57.632022348690846,8.25,102.91027645478366,108.65891681809474,"(762, 1185)","(738, 1083)",383,404,0.42,0.2,0.62,0.32258064516129037,62.61309767133392,13.302725284692608,92.76757245934596,133.06451612903226,"(678, 1143)","(642, 1035)"
Bear27,2,319.81920674030823,32.87601709453261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,438,0.32,0.28,0.6,0.46666666666666673,94.85706352191175,9.9,74.6600733965355,218.98358956780305,"(801, 1368)","(762, 1200)",414,,,,,,,,,,,"(681, 1167)"
