bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
Bear5,1,378.7388018146544,42.163876719296105,326,342,0.32,1.02,1.34,0.7611940298507462,77.14522020190233,8.25,110.30345642816458,70.00270497271828,"(1260, 1329)","(1167, 1434)",,310,,,,,,,,,"(1323, 1473)",,360,376,0.32,0.9,1.22,0.7377049180327869,92.53249429254569,7.000357133746821,133.74163525245234,94.1781609561101,"(1212, 1341)","(1104, 1470)",310,337,0.54,1.14,1.68,0.6785714285714285,103.62210188951005,13.200000000000001,109.89545031528831,72.28598117186758,"(1293, 1533)","(1179, 1683)",340,363,0.46,1.04,1.5,0.6933333333333334,115.85303189817694,15.566068867893398,105.03128105474103,71.29663386163473,"(1101, 1485)","(978, 1656)",356,372,0.32,0.86,1.18,0.728813559322034,91.52667643916718,5.2177581392778265,106.65179323386927,83.77002905504328,"(1278, 1590)","(1185, 1728)",321,350,0.58,0.32,0.9,0.35555555555555557,63.3909299505852,13.200000000000001,67.16533704225715,71.311717908848,"(957, 1800)","(885, 1890)",,314,,,,,,,,,"(1005, 1914)",
Bear5,1,378.7388018146544,42.163876719296105,393,409,0.32,0.46,0.78,0.5897435897435898,102.06020282166797,21.001071401240466,119.02894605935147,150.32632157602967,"(1374, 1164)","(1269, 1317)",376,390,0.28,0.64,0.92,0.6956521739130435,107.74386293427577,10.565154991764201,114.43436983703805,107.00919964691693,"(1443, 1287)","(1353, 1461)",421,425,0.08,0.7,0.78,0.8974358974358974,126.7818599011704,15.65327441783348,116.6959510865737,151.43849201542298,"(1365, 1152)","(1221, 1332)",394,409,0.3,0.5,0.8,0.625,101.65928388494581,17.539740591012173,128.53065782139296,146.56816353662893,"(1425, 1383)","(1317, 1533)",415,421,0.12,0.52,0.64,0.8125,89.84549237440909,20.674440742133754,122.43400262998838,190.46743616240875,"(1239, 1353)","(1125, 1470)",415,423,0.16,0.6,0.76,0.7894736842105263,103.62210188951005,21.51336793716874,161.27853235939372,196.88467032047527,"(1389, 1431)","(1275, 1581)",366,388,0.44,0.34,0.78,0.4358974358974359,55.832450241772484,5.949159604515583,59.788314075578356,107.40655770972857,"(1014, 1692)","(957, 1776)",343,367,0.48,0.34,0.82,0.41463414634146345,59.81107756929313,7.379024325749307,73.9560849423494,68.41463414634147,"(1062, 1806)","(1017, 1905)"
Bear5,1,378.7388018146544,42.163876719296105,432,444,0.24,0.62,0.86,0.7209302325581396,98.03277513158545,9.621070626494745,112.22426208267089,142.5072583617273,"(1524, 1008)","(1401, 1137)",422,432,0.2,0.72,0.92,0.7826086956521738,104.00236776150821,19.312754852687384,112.61174450296026,156.11504568922305,"(1596, 1146)","(1455, 1272)",460,474,0.28,0.7,0.98,0.7142857142857143,102.77791591582309,28.098487503778564,130.86070838872914,146.4892678014602,"(1518, 1005)","(1392, 1143)",434,451,0.34,0.58,0.92,0.6304347826086956,110.99239838835813,18.447560814373265,119.21178633004374,133.21330672944075,"(1581, 1209)","(1446, 1359)",447,460,0.26,0.74,1.0,0.74,102.04686423403712,26.08879069638913,125.49765934072238,126.20073296142142,"(1374, 1176)","(1257, 1320)",453,467,0.28,0.76,1.04,0.7307692307692307,140.70543699516378,13.302725284692608,88.7939187106865,116.1970198036189,"(1584, 1212)","(1422, 1410)",405,421,0.32,0.04,0.36,0.11111111111111112,54.1240242406272,0.0,105.71595196563291,123.3248870981757,"(1098, 1623)","(1020, 1683)",384,414,0.6,0.16,0.76,0.21052631578947367,66.7587634696749,23.624404754405983,85.17900269432603,115.39303020402744,"(1146, 1701)","(1068, 1794)"
Bear5,1,378.7388018146544,42.163876719296105,475,490,0.3,0.58,0.88,0.6590909090909091,103.09529572196784,18.667619023324853,122.64506716537768,130.13364524595474,"(1659, 855)","(1539, 999)",468,476,0.16,0.76,0.92,0.8260869565217391,96.56377426343693,25.1320512493509,116.76591968549728,114.90864344090534,"(1725, 987)","(1629, 1134)",509,519,0.2,0.76,0.96,0.7916666666666667,103.09529572196784,9.9,127.0994315759184,113.18983380393534,"(1677, 828)","(1557, 972)",480,498,0.36,0.56,0.92,0.6086956521739131,102.31330558632148,20.674440742133754,121.36195861965973,152.37178517305688,"(1725, 1047)","(1611, 1194)",497,507,0.2,0.62,0.82,0.7560975609756098,99.50744946987639,11.667261889578036,120.63068639446598,123.79497992779923,"(1518, 999)","(1401, 1137)",505,514,0.18,0.6,0.78,0.7692307692307692,99.2334746947823,3.6895121628746534,99.7260873593264,148.99577552487975,"(1704, 1104)","(1581, 1236)",423,453,0.6,0.24,0.84,0.2857142857142857,105.71595196563291,14.850000000000001,83.82584625281156,143.231318011054,"(1206, 1464)","(1098, 1623)",422,432,0.2,0.18,0.38,0.47368421052631576,63.3909299505852,8.885521931771931,71.8839690056135,204.12513475101278,"(1257, 1593)","(1185, 1683)"
Bear5,1,378.7388018146544,42.163876719296105,519,,,,,,,,,,,"(1683, 831)",514,,,,,,,,,,,"(1767, 969)",557,,,,,,,,,,,"(1695, 828)",526,,,,,,,,,,,"(1758, 1029)",538,,,,,,,,,,,"(1533, 984)",544,,,,,,,,,,,"(1710, 1107)",465,481,0.32,0.2,0.52,0.38461538461538464,72.37465025822232,14.097606179773928,60.71461932681453,160.57775794347685,"(1296, 1341)","(1206, 1437)",441,464,0.46,0.28,0.74,0.3783783783783784,63.1542753897153,16.334166645409248,98.44846367516358,118.25978648751676,"(1326, 1482)","(1263, 1578)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,511,0.4,0.1,0.5,0.2,48.527955860514055,0.0,67.71033894465454,90.61489943712348,"(1377, 1266)","(1305, 1317)",478,504,0.52,0.3,0.82,0.36585365853658536,82.20246346673561,31.52320573799562,115.55891354629465,139.65561928834168,"(1440, 1344)","(1347, 1461)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516,,,,,,,,,,,"(1377, 1266)",519,544,0.5,0.26,0.76,0.34210526315789475,84.03668841642917,6.80312428226914,89.00528677274943,103.14213846506584,"(1584, 1191)","(1479, 1302)"
Bear5,1,378.7388018146544,42.163876719296105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,,,,,,,,,,,"(1587, 1179)"
Bear5,4,389.76688225142993,49.93806163639114,52,85,0.66,1.24,1.9,0.6526315789473685,66.02062177835045,26.605450569385216,93.4692596525724,44.51875635718083,"(729, 1173)","(609, 1176)",85,103,0.36,1.42,1.78,0.797752808988764,90.44950248619394,16.82676439485619,104.48552531331794,71.52672774015664,"(819, 1257)","(660, 1299)",9,29,0.4,1.84,2.24,0.8214285714285714,53.13409922074525,25.240146592284287,96.01242107144265,36.9186441823817,"(513, 1185)","(435, 1242)",26,43,0.34,2.04,2.38,0.8571428571428572,59.788314075578356,36.89512162874653,119.54247153208772,46.82573765507171,"(582, 1356)","(498, 1425)",,2,,,,,,,,,"(276, 1284)",,114,139,0.5,1.38,1.88,0.7340425531914894,75.14296374245562,28.816011174345423,101.7797253877215,73.82781360413108,"(588, 1365)","(459, 1410)",69,99,0.6,0.5,1.1,0.45454545454545453,61.847493886171335,0.0,58.47614898400886,59.34012133455744,"(234, 1314)","(123, 1332)",23,53,0.6,0.66,1.26,0.5238095238095238,29.516097302997228,16.334166645409248,64.07440986852708,37.521913476390104,"(171, 1422)","(123, 1446)"
Bear5,4,389.76688225142993,49.93806163639114,147,168,0.42,1.34,1.76,0.7613636363636364,67.32727901824045,31.000685476292297,130.54826693602638,74.44127824164494,"(888, 1113)","(771, 1149)",174,192,0.36,1.4,1.76,0.7954545454545454,89.80002783963934,18.81289451413578,106.22976277861116,59.36677574620337,"(1002, 1206)","(849, 1263)",121,142,0.42,1.32,1.74,0.7586206896551725,71.08417545417545,28.098487503778564,103.26680250690441,75.02773961840596,"(678, 1128)","(558, 1176)",145,163,0.36,1.44,1.8,0.7999999999999999,83.43519940648552,39.737262110014576,104.52460236709825,72.78702761405283,"(786, 1281)","(648, 1344)",43,71,0.56,1.82,2.38,0.7647058823529412,73.23472536986809,49.63730955642137,140.3955127488055,58.5357644636795,"(414, 1242)","(285, 1275)",208,224,0.32,1.58,1.9,0.8315789473684211,73.04861394988957,29.882770955853477,119.6790395182047,57.74183757115964,"(762, 1302)","(636, 1344)",124,154,0.6,0.44,1.04,0.4230769230769231,58.47614898400886,0.0,57.632022348690846,72.25284975236117,"(336, 1284)","(234, 1314)",86,120,0.68,0.52,1.2,0.43333333333333335,56.82327868048447,10.565154991764201,74.10318819052256,53.62500000000001,"(285, 1398)","(192, 1443)"
