bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
08082019-Bear13,18,305.717884658389,36.635945463437956,20,34,0.28,0.48,0.76,0.631578947368421,69.61357626210567,38.94139827997963,129.9316070092262,128.99049359419138,"(1077.0, 1128.0)","(1185.0, 1194.0)",,6,,,,,,,,,"(1248.0, 1092.0)",,7,20,0.26,0.54,0.8,0.675,68.84673194858273,30.42449670906653,102.91027645478366,139.83993360714243,"(1197.0, 1224.0)","(1284.0, 1314.0)",26,38,0.24,0.62,0.86,0.7209302325581396,78.24897762910388,29.19147992137432,106.94495079245209,116.67261889578036,"(1218.0, 1077.0)","(1323.0, 1173.0)",,8,,,,,,,,,"(1317.0, 1344.0)",,9,28,0.38,0.54,0.92,0.5869565217391305,87.69870295506085,34.33427587702994,104.00236776150821,133.165006036508,"(1362.0, 1191.0)","(1467.0, 1311.0)",10,31,0.42,0.0,0.42,0.0,71.12671790543973,0.0,0.0,154.0180383021709,"(1414.0, 1399.0)","(1514.0, 1481.0)",25,48,0.46,0.42,0.88,0.47727272727272724,76.36884181392305,33.67150130303073,93.38993521788095,131.31694721169845,"(1408.0, 1297.0)","(1512.0, 1389.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,58,75,0.34,0.56,0.9,0.6222222222222222,91.1242283917949,21.51336793716874,98.07442327130964,138.97102016047967,"(924.0, 948.0)","(1035.0, 1071.0)",27,49,0.44,0.56,1.0,0.56,90.61489943712348,41.64411723160908,104.99239258155804,141.2943470206788,"(1095.0, 981.0)","(1233.0, 1071.0)",47,62,0.3,0.56,0.86,0.6511627906976745,72.48741270041303,40.75199381625395,103.00282763108983,131.25275242420312,"(1056.0, 1101.0)","(1155.0, 1188.0)",69,81,0.24,0.74,0.98,0.7551020408163265,78.26637208916739,30.33488091290289,109.9573667382045,129.98133656437142,"(1098.0, 924.0)","(1179.0, 1041.0)",37,50,0.26,0.5,0.76,0.6578947368421053,52.619221773036514,48.527955860514055,118.53616536736796,168.86826419126103,"(1188.0, 1242.0)","(1260.0, 1305.0)",55,66,0.22,0.7,0.92,0.7608695652173912,70.00357133746822,33.85516947232727,113.4680792117325,135.94991102655618,"(1221.0, 1065.0)","(1311.0, 1155.0)",31,36,0.1,0.14,0.24,0.5833333333333334,0.0,25.77382393049196,31.975772078246997,102.20422263781474,"(1414.0, 1399.0)","(1414.0, 1399.0)",69,94,0.5,0.24,0.74,0.32432432432432434,59.896994916272725,23.796638418062333,119.02894605935147,130.49158684248232,"(1292.0, 1173.0)","(1370.0, 1249.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,103,120,0.34,0.54,0.88,0.6136363636363636,77.76035300845798,34.453011479404815,123.14351383649893,122.45056400441773,"(885.0, 774.0)","(927.0, 909.0)",77,93,0.32,0.64,0.96,0.6666666666666667,63.476767403515446,29.882770955853477,118.08744641154708,103.02469079818927,"(999.0, 816.0)","(1053.0, 918.0)",90,103,0.26,0.62,0.88,0.7045454545454546,64.1805461179632,41.774663373868144,117.42854210114338,91.41466307436681,"(948.0, 948.0)","(1029.0, 1032.0)",118,134,0.32,0.52,0.84,0.6190476190476191,81.9204644762223,33.409953606672374,117.66015680764667,138.631821338952,"(1011.0, 744.0)","(1059.0, 885.0)",75,94,0.38,0.54,0.92,0.5869565217391305,70.15896236404869,26.860053983564516,106.65179323386927,96.33165588388282,"(1053.0, 1074.0)","(1137.0, 1170.0)",101,119,0.36,0.58,0.94,0.6170212765957447,79.75,34.232805903109956,111.4384695695342,114.63457055732724,"(1092.0, 904.0)","(1179.0, 1020.0)",43,45,0.04,0.1,0.14,0.7142857142857143,6.222539674441619,0.0,88.68483523128405,168.745748245757,"(1370.0, 1361.0)","(1378.0, 1369.0)",106,137,0.62,0.36,0.98,0.3673469387755102,95.92731623474099,30.044300624244862,95.50382191305226,128.0588360619616,"(1142.0, 1017.0)","(1256.0, 1149.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,147,161,0.28,0.6,0.88,0.6818181818181818,88.70188836772306,34.9628731656882,122.64506716537768,153.01654322327374,"(816.0, 561.0)","(867.0, 714.0)",125,145,0.4,0.56,0.96,0.5833333333333334,88.70188836772306,45.9636813147076,129.9316070092262,158.94488529833228,"(942.0, 609.0)","(993.0, 762.0)",134,145,0.22,0.54,0.76,0.7105263157894737,76.75604210744585,40.75199381625395,117.42854210114338,169.34210526315792,"(876.0, 747.0)","(936.0, 873.0)",160,177,0.34,0.54,0.88,0.6136363636363636,84.47290985872336,38.94139827997963,101.7797253877215,160.6930789579937,"(957.0, 537.0)","(990.0, 687.0)",121,135,0.28,0.5,0.78,0.641025641025641,80.10575821999315,35.272971238612726,111.5795344137983,149.29580759579446,"(942.0, 915.0)","(1020.0, 1038.0)",148,163,0.3,0.54,0.84,0.6428571428571429,77.21381029323706,36.28332950543542,117.1603281832208,160.30304528152487,"(1014.0, 717.0)","(1067.0, 847.0)",50,71,0.42,0.02,0.44,0.045454545454545456,88.68483523128405,2.459674775249769,10.889444430272833,133.0061088822615,"(1254.0, 1249.0)","(1370.0, 1361.0)",155,175,0.4,0.34,0.74,0.4594594594594595,66.0,34.11773732239581,93.50000000000001,158.04364590272664,"(1048.0, 871.0)","(1120.0, 967.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,191,,,,,,,,,,,"(795.0, 501.0)",173,190,0.34,0.7,1.04,0.673076923076923,84.08526922118999,29.882770955853477,98.73840438248939,119.67590989736955,"(870.0, 384.0)","(912.0, 531.0)",172,187,0.3,0.58,0.88,0.6590909090909091,76.84466474648713,26.6565657953158,99.13740464627871,126.46176546687937,"(813.0, 543.0)","(849.0, 678.0)",204,219,0.3,0.64,0.94,0.6808510638297873,65.37832209532453,14.758048651498614,109.0855499315062,85.14654969701104,"(894.0, 363.0)","(915.0, 480.0)",160,174,0.28,0.48,0.76,0.631578947368421,77.56755120538486,41.3817894731487,105.92177538164664,146.23614892858265,"(861.0, 729.0)","(930.0, 852.0)",190,,,,,,,,,,,"(998.0, 653.0)",72,75,0.06,0.04,0.1,0.39999999999999997,8.59127464349732,2.459674775249769,2.459674775249769,234.50906165860624,"(1240.0, 1235.0)","(1252.0, 1245.0)",192,210,0.36,0.26,0.62,0.41935483870967744,59.53226016203316,13.245754036671526,26.76415513331217,118.12052479010983,"(976.0, 717.0)","(1026.0, 813.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,,,,,,,,,,,,,225,,,,,,,,,,,"(864.0, 330.0)",216,,,,,,,,,,,"(795.0, 498.0)",251,,,,,,,,,,,"(870.0, 351.0)",198,,,,,,,,,,,"(855.0, 654.0)",,,,,,,,,,,,,77,79,0.04,0.06,0.1,0.6,0.0,0.0,3.1112698372208096,204.0937284680742,"(1238.0, 1231.0)","(1238.0, 1231.0)",223,229,0.12,0.1,0.22,0.4545454545454546,14.3,4.4,55.09891106002006,69.14658342969666,"(968.0, 669.0)","(978.0, 693.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,84,0.04,0.44,0.48,0.9166666666666667,3.1112698372208096,18.92511558749378,87.17109612709939,81.7084422275324,"(1234.0, 1227.0)","(1238.0, 1231.0)",234,,,,,,,,,,,"(968.0, 661.0)"
08082019-Bear13,18,305.717884658389,36.635945463437956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,125,0.38,0.32,0.7,0.4571428571428572,68.44793641885781,23.204525420701888,111.38280836825763,117.24268394563269,"(1126.0, 1111.0)","(1214.0, 1199.0)",,,,,,,,,,,,
08082019-Bear13,18,305.717884658389,36.635945463437956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,166,0.5,0.18,0.68,0.2647058823529411,88.2334403726841,13.29135057095403,111.18165316274086,162.21096533553614,"(1010.0, 945.0)","(1104.0, 1075.0)",,,,,,,,,,,,
08082019-Bear13,18,305.717884658389,36.635945463437956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,200,0.5,0.38,0.88,0.4318181818181818,97.90617958024917,14.3,72.36629049495352,116.9284637075165,"(918.0, 765.0)","(1000.0, 923.0)",,,,,,,,,,,,
