bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
08082019-Bear10,1,260.9348625615213,26.605450569385216,4,16,0.24,0.7,0.94,0.7446808510638298,61.072293226961776,15.212248354533266,77.47975542036772,89.50406593008614,"(618.0, 1266.0)","(705.0, 1335.0)",36,52,0.32,0.92,1.24,0.7419354838709677,71.8839690056135,25.1320512493509,94.0644725706789,83.07745358064564,"(567.0, 1119.0)","(678.0, 1188.0)",33,50,0.34,0.94,1.28,0.7343749999999999,64.68757608691178,27.461473012203843,86.05347174867497,80.48128315625046,"(609.0, 1272.0)","(702.0, 1344.0)",24,38,0.28,0.76,1.04,0.7307692307692307,63.175826072952944,14.850000000000001,89.29839024304975,77.88595084325156,"(711.0, 1173.0)","(786.0, 1260.0)",14,33,0.38,0.74,1.12,0.6607142857142857,74.8161747217806,7.379024325749307,16.334166645409248,82.21010930964684,"(735.0, 1356.0)","(837.0, 1446.0)",53,72,0.38,0.74,1.12,0.6607142857142857,54.47499426342329,15.212248354533266,101.31053745785776,64.5698241988185,"(726.0, 1203.0)","(807.0, 1260.0)",6,18,0.24,0.34,0.58,0.5862068965517242,18.81289451413578,18.667619023324853,50.829641942472904,83.08650027497202,"(912.0, 1488.0)","(933.0, 1515.0)",18,31,0.26,0.78,1.04,0.75,53.13409922074525,28.05,87.88476830486611,82.81973913318465,"(906.0, 1407.0)","(984.0, 1464.0)"
08082019-Bear10,1,260.9348625615213,26.605450569385216,51,69,0.36,0.88,1.24,0.7096774193548387,62.83012812337725,15.212248354533266,99.27461911284274,73.19757964559311,"(492.0, 1203.0)","(597.0, 1248.0)",98,113,0.3,0.98,1.28,0.765625,69.26070314399068,51.67951721910723,120.17846104855896,86.45372297258407,"(402.0, 1074.0)","(525.0, 1101.0)",97,116,0.38,0.72,1.1,0.6545454545454544,58.592426985063526,29.74579802257791,88.20943827051616,70.51595564125896,"(477.0, 1188.0)","(567.0, 1245.0)",76,96,0.4,0.96,1.36,0.7058823529411764,76.4361498245431,30.824543792244523,124.20018115928818,72.16455703129128,"(567.0, 1098.0)","(684.0, 1173.0)",70,73,0.06,0.02,0.08,0.25,9.621070626494745,0.0,75.05233174259145,0.0,"(714.0, 1335.0)","(729.0, 1344.0)",109,129,0.4,0.86,1.26,0.6825396825396826,86.38502474387562,43.31053566974207,115.37028430232806,85.31022486853603,"(567.0, 1110.0)","(705.0, 1185.0)",35,43,0.16,0.66,0.82,0.8048780487804879,32.543086823471434,27.3123598394573,68.9257752948779,80.93928255084383,"(858.0, 1413.0)","(888.0, 1464.0)",70,85,0.3,0.5,0.8,0.625,60.66976182580578,11.898319209031166,60.57994717726321,70.39744868423855,"(804.0, 1284.0)","(882.0, 1362.0)"
08082019-Bear10,1,260.9348625615213,26.605450569385216,113,138,0.5,0.74,1.24,0.5967741935483871,84.08526922118999,18.22484567835898,109.37396856656524,82.72504425777343,"(318.0, 1155.0)","(465.0, 1197.0)",162,,,,,,,,,,,"(312.0, 1047.0)",152,,,,,,,,,,,"(423.0, 1191.0)",144,,,,,,,,,,,"(513.0, 1083.0)",74,99,0.5,0.88,1.38,0.6376811594202899,75.05233174259145,37.98585262963042,88.70188836772306,82.36125699662598,"(600.0, 1260.0)","(714.0, 1335.0)",172,,,,,,,,,,,"(492.0, 1086.0)",76,86,0.2,0.72,0.92,0.7826086956521738,43.56124998206548,39.22005226921555,67.16533704225715,78.93342128195194,"(765.0, 1329.0)","(813.0, 1392.0)",110,127,0.34,0.32,0.66,0.48484848484848486,48.72391609877023,8.885521931771931,61.93547045110743,87.32124598286491,"(708.0, 1230.0)","(786.0, 1272.0)"
08082019-Bear10,1,260.9348625615213,26.605450569385216,175,,,,,,,,,,,"(285.0, 1152.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,156,0.26,0.76,1.02,0.7450980392156863,53.21090113877043,42.292818539321786,106.85581406736839,109.35581270159487,"(447.0, 1209.0)","(543.0, 1221.0)",,,,,,,,,,,,,122,141,0.38,0.32,0.7,0.4571428571428572,28.38767338124067,20.674440742133754,77.33907485870257,60.23410959899444,"(657.0, 1272.0)","(699.0, 1302.0)",143,,,,,,,,,,,"(693.0, 1224.0)"
08082019-Bear10,1,260.9348625615213,26.605450569385216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,"(375.0, 1182.0)",,,,,,,,,,,,,157,,,,,,,,,,,"(624.0, 1254.0)",,,,,,,,,,,,
08082019-Bear10,4,272.94910239823105,26.605450569385216,25,41,0.32,0.9,1.22,0.7377049180327869,67.89103401775525,22.9818406573538,76.70281937451844,93.94480566636139,"(1149.0, 861.0)","(1095.0, 750.0)",4,20,0.32,1.1,1.42,0.7746478873239437,83.82584625281156,37.225696769838976,96.56377426343693,96.07195465966407,"(1029.0, 849.0)","(939.0, 726.0)",8,24,0.32,0.82,1.14,0.7192982456140351,78.59613540117606,34.33427587702994,105.61288983831473,98.35717741492215,"(1065.0, 705.0)","(975.0, 594.0)",41,54,0.26,1.16,1.42,0.8169014084507042,73.06724642409895,13.60624856453828,85.75239063722948,67.05292331357265,"(1008.0, 879.0)","(951.0, 759.0)",,14,,,,,,,,,"(969.0, 585.0)",,22,36,0.28,1.06,1.34,0.7910447761194029,71.389915254187,28.001428534987284,80.64770610500959,85.53183799474694,"(924.0, 747.0)","(852.0, 639.0)",17,45,0.56,0.4,0.96,0.4166666666666667,90.75000000000001,10.036558174992063,42.163876719296105,86.75857756585225,"(921.0, 558.0)","(822.0, 426.0)",4,23,0.38,0.4,0.78,0.5128205128205129,41.64411723160908,21.51336793716874,86.51099641086098,102.08785664011553,"(804.0, 540.0)","(762.0, 477.0)"
08082019-Bear10,4,272.94910239823105,26.605450569385216,86,104,0.36,1.16,1.52,0.763157894736842,53.745441667177694,24.750000000000004,47.96365811737049,53.455971621590706,"(1194.0, 993.0)","(1164.0, 900.0)",75,88,0.26,0.8,1.06,0.7547169811320755,59.81107756929313,16.987789732628553,71.63736804210495,65.45144050695708,"(1089.0, 1014.0)","(1044.0, 915.0)",65,88,0.46,1.48,1.94,0.7628865979381444,71.58033947949674,30.109674524976192,95.37228370968161,58.19664103302557,"(1158.0, 873.0)","(1101.0, 756.0)",112,126,0.28,0.98,1.26,0.7777777777777778,72.76855433495983,13.200000000000001,74.70692738963369,55.26438721573837,"(1086.0, 1014.0)","(1014.0, 903.0)",37,59,0.44,1.08,1.52,0.7105263157894737,79.88454168360735,22.9818406573538,96.67648369691567,62.641546779784974,"(1059.0, 720.0)","(969.0, 606.0)",89,106,0.34,1.04,1.38,0.7536231884057972,53.94768299009699,28.05,78.4401045384311,57.25413862258333,"(999.0, 873.0)","(960.0, 783.0)",65,89,0.48,0.4,0.88,0.4545454545454546,33.0,10.435516278555653,60.87136026079917,51.21187606405375,"(960.0, 624.0)","(924.0, 576.0)",43,78,0.7,0.8,1.5,0.5333333333333333,65.02339963428551,12.88691196524598,89.72420242052867,63.476767403515446,"(894.0, 669.0)","(825.0, 573.0)"
08082019-Bear10,4,272.94910239823105,26.605450569385216,162,,,,,,,,,,,"(1230.0, 1020.0)",128,145,0.34,1.04,1.38,0.7536231884057972,54.94772515764416,22.442426339413483,89.66349591667728,50.83982780003529,"(1170.0, 1116.0)","(1104.0, 1041.0)",162,,,,,,,,,,,"(1167.0, 927.0)",175,,,,,,,,,,,"(1086.0, 1038.0)",113,135,0.44,1.38,1.82,0.7582417582417582,73.88242348488578,28.38767338124067,80.58016195069355,54.58415125002002,"(1140.0, 876.0)","(1074.0, 759.0)",158,,,,,,,,,,,"(1023.0, 918.0)",109,127,0.36,0.32,0.68,0.47058823529411764,50.829641942472904,0.0,34.015621411345705,74.94613117336125,"(1020.0, 717.0)","(966.0, 642.0)",118,161,0.86,0.56,1.42,0.3943661971830986,76.96856501195796,11.06853648862396,61.78142924860189,55.786750447494036,"(981.0, 807.0)","(909.0, 687.0)"
08082019-Bear10,4,272.94910239823105,26.605450569385216,,,,,,,,,,,,,197,,,,,,,,,,,"(1209.0, 1128.0)",,,,,,,,,,,,,,,,,,,,,,,,,204,,,,,,,,,,,"(1170.0, 918.0)",,,,,,,,,,,,,143,167,0.48,0.68,1.16,0.5862068965517242,34.015621411345705,27.21249712907656,44.27414595449584,50.45059302430609,"(1059.0, 765.0)","(1020.0, 717.0)",189,,,,,,,,,,,"(999.0, 816.0)"
08082019-Bear10,4,272.94910239823105,26.605450569385216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,"(1071.0, 813.0)",,,,,,,,,,,,
