bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
08082019-Bear6,9,334.8199254823404,37.4080873608903,20,30,0.2,0.4,0.6,0.6666666666666667,82.91147387424735,31.6954649752926,114.36297477767883,167.20814124916288,"(714.0, 1626.0)","(843.0, 1548.0)",32,41,0.18,0.48,0.66,0.7272727272727272,88.70188836772306,22.198479677671624,125.75771348112211,182.08857734630143,"(600.0, 1596.0)","(711.0, 1479.0)",8,21,0.26,0.46,0.72,0.638888888888889,72.76855433495983,30.691774142268155,113.65853465534386,136.0408690635118,"(870.0, 1542.0)","(981.0, 1470.0)",19,29,0.2,0.44,0.64,0.6875,82.6483665900301,43.02673587433748,108.66224045177792,193.35937500000003,"(744.0, 1446.0)","(879.0, 1380.0)",,7,,,,,,,,,"(1032.0, 1446.0)",,8,17,0.18,0.58,0.76,0.763157894736842,88.85521931771932,35.311542022403955,126.7818599011704,160.78986400590063,"(897.0, 1344.0)","(1047.0, 1284.0)",11,24,0.26,0.38,0.64,0.59375,57.93826455806215,30.289973588631604,106.17849358509473,150.17439812936036,"(1155.0, 1350.0)","(1254.0, 1314.0)",22,41,0.38,0.56,0.94,0.5957446808510639,87.18497576991119,65.02339963428551,141.5734614961434,171.73445475955543,"(1035.0, 1317.0)","(1173.0, 1239.0)"
08082019-Bear6,9,334.8199254823404,37.4080873608903,50,65,0.3,0.48,0.78,0.6153846153846153,82.84577539017907,24.024362634625714,135.02808041292747,170.6264562544874,"(570.0, 1776.0)","(678.0, 1671.0)",65,,,,,,,,,,,"(570.0, 1623.0)",44,53,0.18,0.54,0.72,0.7500000000000001,83.04271491226669,36.18732512911116,114.18429182685333,175.00892834367053,"(711.0, 1674.0)","(825.0, 1575.0)",51,63,0.24,0.54,0.78,0.6923076923076923,66.59543903301487,58.52268790819506,149.8232708894049,140.89160296831835,"(612.0, 1593.0)","(702.0, 1512.0)",30,44,0.28,0.5,0.78,0.641025641025641,73.5870402992266,21.450000000000003,121.69798683626613,157.12338742446858,"(870.0, 1551.0)","(969.0, 1461.0)",46,57,0.22,0.48,0.7,0.6857142857142857,91.48204741915214,36.33748065014965,121.33952365161156,175.20723880768242,"(717.0, 1488.0)","(846.0, 1383.0)",43,58,0.3,0.5,0.8,0.625,75.97170525926084,58.12591934756818,129.69041984664867,183.85194875904904,"(993.0, 1455.0)","(1107.0, 1377.0)",69,,,,,,,,,,,"(939.0, 1386.0)"
08082019-Bear6,9,334.8199254823404,37.4080873608903,89,,,,,,,,,,,"(558.0, 1818.0)",,,,,,,,,,,,,80,,,,,,,,,,,"(666.0, 1722.0)",90,,,,,,,,,,,"(543.0, 1674.0)",69,,,,,,,,,,,"(831.0, 1551.0)",81,,,,,,,,,,,"(675.0, 1539.0)",83,,,,,,,,,,,"(906.0, 1515.0)",,,,,,,,,,,,
08082019-Bear6,8,325.6483072272909,39.737262110014576,44,57,0.26,0.56,0.82,0.6829268292682927,69.55488839758138,28.816011174345423,111.13947318572282,104.94325823009143,"(774.0, 906.0)","(657.0, 858.0)",,12,,,,,,,,,"(612.0, 945.0)",,7,16,0.18,1.0,1.18,0.8474576271186441,73.08587414815534,43.93463895379135,91.10928876903826,81.67825450759962,"(603.0, 795.0)","(486.0, 732.0)",23,30,0.14,0.64,0.78,0.8205128205128205,54.94772515764416,17.539740591012173,95.37228370968161,58.927796557317436,"(552.0, 936.0)","(477.0, 870.0)",18,31,0.26,0.92,1.18,0.7796610169491526,72.54372819203601,47.96365811737049,123.75000000000001,93.08973902441981,"(486.0, 723.0)","(360.0, 684.0)",34,45,0.22,1.1,1.32,0.8333333333333334,79.07959597772361,45.87474795571089,101.5655084169818,81.3364924249872,"(483.0, 894.0)","(351.0, 837.0)",,20,,,,,,,,,"(219.0, 681.0)",,45,63,0.36,0.56,0.92,0.6086956521739131,51.57404870668969,25.1320512493509,94.49761901762393,82.4414962696782,"(315.0, 801.0)","(222.0, 789.0)"
08082019-Bear6,8,325.6483072272909,39.737262110014576,85,99,0.28,0.44,0.72,0.6111111111111112,82.46699339735869,33.65352878971238,87.26300762637052,117.97076203214272,"(837.0, 1098.0)","(786.0, 957.0)",55,68,0.26,0.74,1.0,0.74,69.61357626210567,39.87405171286209,94.75655650138411,95.78530680641995,"(741.0, 1044.0)","(633.0, 978.0)",66,72,0.12,0.8,0.92,0.8695652173913043,47.1911538320478,48.19017015948377,115.85303189817694,97.65814388522726,"(738.0, 891.0)","(669.0, 840.0)",62,84,0.44,0.82,1.26,0.6507936507936507,77.88279655995926,37.98585262963042,97.68501676306352,104.27789979419192,"(690.0, 1041.0)","(576.0, 957.0)",77,90,0.26,0.68,0.94,0.723404255319149,77.56755120538486,32.668333290818495,99.35685683434234,99.74476538101858,"(666.0, 858.0)","(543.0, 789.0)",100,106,0.12,0.72,0.84,0.8571428571428571,56.051449579828,30.33488091290289,116.67261889578036,117.23346887510324,"(618.0, 1020.0)","(549.0, 945.0)",60,77,0.34,0.56,0.9,0.6222222222222222,64.20175231253428,23.624404754405983,89.31363277798077,88.3050269111435,"(399.0, 750.0)","(294.0, 699.0)",91,119,0.56,0.46,1.02,0.45098039215686275,69.37852693737452,31.132137735786795,86.84080262180906,119.35560835450818,"(471.0, 873.0)","(357.0, 819.0)"
08082019-Bear6,8,325.6483072272909,39.737262110014576,121,136,0.3,0.5,0.8,0.625,53.745441667177694,28.05,60.71461932681453,105.40969179824026,"(879.0, 1251.0)","(849.0, 1158.0)",105,112,0.14,0.52,0.66,0.7878787878787878,64.20175231253428,29.74579802257791,95.99824217140646,117.92476415070756,"(762.0, 1215.0)","(711.0, 1110.0)",112,123,0.22,1.22,1.44,0.8472222222222222,69.39814478788321,54.649634033541346,103.01604244000059,85.07764274554678,"(831.0, 1080.0)","(792.0, 960.0)",125,134,0.18,0.86,1.04,0.8269230769230769,62.721706768869105,28.195212359547856,96.52865023637256,95.24517762567692,"(738.0, 1212.0)","(687.0, 1110.0)",124,136,0.24,1.1,1.34,0.8208955223880597,67.34749438546322,37.07913833950299,111.55342841717118,73.92163039604775,"(771.0, 1005.0)","(708.0, 900.0)",142,,,,,,,,,,,"(639.0, 1071.0)",105,134,0.58,0.16,0.74,0.21621621621621623,66.51362642346304,17.84747881354675,66.59543903301487,120.0746206996207,"(546.0, 819.0)","(441.0, 759.0)",142,,,,,,,,,,,"(519.0, 903.0)"
08082019-Bear6,8,325.6483072272909,39.737262110014576,161,177,0.32,0.28,0.6,0.46666666666666673,34.33427587702994,0.0,86.37236671296928,27.5,"(960.0, 1326.0)","(924.0, 1275.0)",138,150,0.24,0.8,1.04,0.7692307692307693,70.96918345310168,7.379024325749307,95.37739933639529,72.66969657495385,"(834.0, 1374.0)","(759.0, 1269.0)",184,190,0.12,0.02,0.14,0.14285714285714285,48.527955860514055,0.0,103.3261210357386,0.0,"(930.0, 1239.0)","(879.0, 1167.0)",177,,,,,,,,,,,"(756.0, 1260.0)",191,,,,,,,,,,,"(807.0, 1062.0)",,,,,,,,,,,,,142,155,0.26,0.08,0.34,0.23529411764705882,49.00249993622774,0.0,28.38767338124067,141.73579458671696,"(627.0, 909.0)","(564.0, 846.0)",,,,,,,,,,,,
08082019-Bear6,8,325.6483072272909,39.737262110014576,191,,,,,,,,,,,"(960.0, 1326.0)",190,,,,,,,,,,,"(822.0, 1368.0)",191,,,,,,,,,,,"(930.0, 1239.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,"(627.0, 909.0)",,,,,,,,,,,,
