bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
05082019-Bear10,1,308.55441173316586,32.41735646224103,,64,,,,,,,,,"(1530.0, 835.0)",,71,83,0.24,0.5,0.74,0.6756756756756757,72.38300905599326,29.196660767971395,118.00800820283342,137.82904383712014,"(1437.0, 748.0)","(1563.0, 710.0)",85,100,0.3,0.64,0.94,0.6808510638297873,64.37115037033284,50.96040129355341,114.31667638625609,133.92291393340676,"(1500.0, 839.0)","(1617.0, 836.0)",,62,,,,,,,,,"(1628.0, 691.0)",,76,92,0.32,0.58,0.9,0.6444444444444444,83.38442600390076,36.88692180163588,109.50526243062478,143.62151262568185,"(1648.0, 833.0)","(1797.0, 805.0)",57,76,0.38,0.54,0.92,0.5869565217391305,65.18138154411888,42.23555966244558,127.31519940682654,123.02005893656589,"(1720.0, 657.0)","(1838.0, 668.0)",54,70,0.32,0.32,0.64,0.5,33.56802794326769,24.055820501491944,115.50130951638602,106.8289888622378,"(1964.0, 756.0)","(2022.0, 737.0)",,51,,,,,,,,,"(2010.0, 672.0)",
05082019-Bear10,1,308.55441173316586,32.41735646224103,98,112,0.28,0.58,0.86,0.6744186046511628,82.64653652755209,32.788488833735535,101.12374844713779,142.98432538796777,"(1327.0, 877.0)","(1475.0, 851.0)",108,126,0.36,0.58,0.94,0.6170212765957447,89.80002783963934,30.309940613600684,121.26221587947337,130.4734757078486,"(1231.0, 808.0)","(1384.0, 751.0)",132,143,0.22,0.62,0.84,0.7380952380952381,63.3861577949003,42.94933061178021,105.25712564952552,125.77565466385954,"(1301.0, 899.0)","(1412.0, 868.0)",93,105,0.24,0.62,0.86,0.7209302325581396,78.21804459330342,36.565694304908256,114.45287239733217,142.98432538796777,"(1434.0, 721.0)","(1574.0, 696.0)",121,133,0.24,0.58,0.82,0.7073170731707317,73.10035909624521,27.941948750937186,109.91334086451927,129.43905541231413,"(1452.0, 868.0)","(1581.0, 836.0)",103,123,0.4,0.48,0.88,0.5454545454545454,85.1079461625059,39.91196562435882,123.26382275428587,146.88563791262916,"(1492.0, 697.0)","(1644.0, 668.0)",86,112,0.52,0.36,0.88,0.40909090909090906,91.93065321208155,35.508027261451744,102.54956118872475,143.05402170159357,"(1754.0, 757.0)","(1921.0, 764.0)",78,99,0.42,0.38,0.8,0.475,90.26034566740813,20.22325394193526,115.03812411544271,143.6216954580679,"(1802.0, 668.0)","(1966.0, 674.0)"
05082019-Bear10,1,308.55441173316586,32.41735646224103,141,150,0.18,0.58,0.76,0.763157894736842,68.99596002665665,31.599881328891097,105.82891854309011,152.7162310624411,"(1148.0, 919.0)","(1272.0, 900.0)",155,174,0.38,0.46,0.84,0.5476190476190477,93.77298384929425,21.358136622842363,98.61578220548678,134.44958181794547,"(1014.0, 847.0)","(1177.0, 797.0)",174,183,0.18,0.54,0.72,0.7500000000000001,62.9143266673021,29.170747333587464,100.31282320820206,123.41002683016572,"(1118.0, 955.0)","(1224.0, 912.0)",136,150,0.28,0.54,0.82,0.6585365853658537,78.28569473409557,23.879122680701656,115.52095048085435,95.65866407125745,"(1232.0, 771.0)","(1368.0, 729.0)",162,176,0.28,0.52,0.8,0.65,81.97767988910152,23.61800160894228,95.15635816906824,140.56811349395707,"(1256.0, 907.0)","(1402.0, 877.0)",147,166,0.38,0.38,0.76,0.5,83.37172782184619,27.5878596487658,135.79988954340132,108.55263157894737,"(1274.0, 749.0)","(1421.0, 712.0)",130,152,0.44,0.46,0.9,0.5111111111111111,68.25542103012772,49.84104734052045,110.46651076231204,117.39061101960223,"(1568.0, 770.0)","(1692.0, 775.0)",118,140,0.44,0.32,0.76,0.42105263157894735,95.80109602713323,22.650386310171402,113.94428463069134,143.76565613887607,"(1594.0, 690.0)","(1768.0, 682.0)"
05082019-Bear10,1,308.55441173316586,32.41735646224103,179,194,0.3,0.66,0.96,0.6875000000000001,75.02008064511796,38.18442090696153,122.54266603922082,100.01293861608609,"(968.0, 987.0)","(1099.0, 949.0)",197,212,0.3,0.6,0.9,0.6666666666666666,77.44070312180799,37.05057354481844,112.08805690170564,114.74089167433823,"(844.0, 904.0)","(976.0, 855.0)",210,225,0.3,0.52,0.82,0.6341463414634146,72.00590253583383,47.878439824204804,122.59202665752778,140.5947097062422,"(941.0, 999.0)","(1065.0, 957.0)",177,194,0.34,0.68,1.02,0.6666666666666667,91.79729026501818,36.41647978594307,123.30921498412032,130.95949478123532,"(1028.0, 821.0)","(1189.0, 777.0)",202,219,0.34,0.5,0.84,0.5952380952380952,71.85661069101437,35.26868299213908,113.53204393474118,110.1752430615584,"(1093.0, 965.0)","(1218.0, 927.0)",185,220,0.7,0.58,1.28,0.45312499999999994,108.63857510111222,37.09545120361795,154.73778627083948,129.94619576557565,"(1034.0, 807.0)","(1224.0, 753.0)",175,193,0.36,0.56,0.92,0.6086956521739131,61.30464908960821,38.75061289837878,134.20450812100168,115.745367914927,"(1374.0, 822.0)","(1484.0, 804.0)",156,184,0.56,0.22,0.78,0.28205128205128205,92.4130943102762,13.914021704740872,70.34841860340572,144.7918573424028,"(1392.0, 736.0)","(1558.0, 710.0)"
05082019-Bear10,1,308.55441173316586,32.41735646224103,227,239,0.24,0.54,0.78,0.6923076923076923,84.3672033434794,35.75,120.85616450971793,143.00375507131636,"(749.0, 1028.0)","(900.0, 1001.0)",242,259,0.34,0.5,0.84,0.5952380952380952,76.05328723993462,57.06498488565471,134.11544467360946,174.03615769050253,"(641.0, 922.0)","(777.0, 897.0)",251,267,0.32,0.44,0.76,0.5789473684210527,75.77235643689592,27.5878596487658,110.51031626051932,163.4212909990634,"(720.0, 1028.0)","(854.0, 996.0)",228,240,0.24,0.6,0.84,0.7142857142857143,88.13910879966964,40.955616220489226,125.93919167598307,132.78920113765093,"(809.0, 869.0)","(968.0, 849.0)",244,256,0.24,0.36,0.6,0.6,78.97433127288892,32.49192207303225,100.19212793428434,200.97590029652812,"(892.0, 1012.0)","(1029.0, 969.0)",249,271,0.44,0.48,0.92,0.5217391304347826,117.65887131874078,24.106067700892243,116.36237579217777,151.37636498223986,"(761.0, 875.0)","(969.0, 825.0)",221,245,0.48,0.34,0.82,0.41463414634146345,96.72497092271469,26.96683147868878,128.59183488853407,167.8826858925203,"(1148.0, 914.0)","(1316.0, 862.0)",195,219,0.48,0.02,0.5,0.04,56.62596577542851,0.0,25.890925051067605,56.966832455385834,"(1278.0, 794.0)","(1368.0, 744.0)"
05082019-Bear10,1,308.55441173316586,32.41735646224103,266,277,0.22,0.56,0.78,0.717948717948718,85.10616898909268,31.728851224083108,130.6293420330976,165.33865640489267,"(536.0, 1082.0)","(686.0, 1044.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,288,0.52,0.3,0.82,0.36585365853658536,101.63547608979849,18.796808239698567,108.1865518444876,136.26587742929794,"(918.0, 956.0)","(1100.0, 924.0)",220,227,0.14,0.18,0.32,0.5625,25.890925051067605,20.22325394193526,104.58680605124148,167.87533739727823,"(1232.0, 784.0)","(1278.0, 794.0)"
05082019-Bear10,1,308.55441173316586,32.41735646224103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,264,0.56,0.18,0.74,0.24324324324324323,84.59278929081367,34.9412363833909,113.0648044264881,113.62874219079728,"(1048.0, 832.0)","(1198.0, 798.0)"
05082019-Bear10,3,282.79040383294483,31.738383701757723,,7,,,,,,,,,"(752.0, 684.0)",,10,22,0.24,0.7,0.94,0.7446808510638298,94.86981869909945,9.350000000000001,112.23369592061023,130.18978598851615,"(825.0, 796.0)","(653.0, 809.0)",26,40,0.28,0.34,0.62,0.5483870967741936,84.78745485034918,35.965121993398,53.36133900119074,133.48964346177002,"(783.0, 669.0)","(629.0, 676.0)",41,55,0.28,0.74,1.02,0.7254901960784313,83.68860436164533,37.22163349451499,123.96492447462711,87.48764124287622,"(817.0, 807.0)","(665.0, 814.0)",12,28,0.32,0.88,1.2,0.7333333333333334,100.72360696480246,30.503934172496507,112.39395001511426,129.60788218700282,"(618.0, 646.0)","(441.0, 693.0)",24,41,0.34,0.74,1.08,0.6851851851851851,83.3826120962878,27.056422527747458,126.5047825182906,114.94941520319081,"(660.0, 837.0)","(510.0, 815.0)",33,54,0.42,0.58,1.0,0.58,66.36793276877019,37.4363793655316,123.84773918001089,105.80604897641724,"(477.0, 712.0)","(358.0, 732.0)",16,28,0.24,0.6,0.84,0.7142857142857143,79.96024011969949,14.961617559608989,86.9069617464562,133.8023214465646,"(396.0, 810.0)","(252.0, 790.0)"
05082019-Bear10,3,282.79040383294483,31.738383701757723,49,59,0.2,0.54,0.74,0.7297297297297298,74.9070924545867,2.2,87.16589069125607,96.11143892626029,"(943.0, 670.0)","(808.0, 688.0)",57,72,0.3,0.7,1.0,0.7,102.88675813728413,25.5202370678644,116.24663435988158,104.00236776150821,"(1029.0, 791.0)","(842.0, 796.0)",57,68,0.22,0.8,1.02,0.7843137254901961,87.35309095847725,28.621146028766915,112.70572301351872,101.96310564853746,"(880.0, 671.0)","(723.0, 695.0)",92,106,0.28,0.84,1.12,0.7499999999999999,91.7181688652799,34.435446853496764,140.8698069140439,121.21608575248196,"(1041.0, 782.0)","(881.0, 829.0)",72,86,0.28,0.9,1.18,0.7627118644067797,84.95675370445836,46.29484312534173,148.00825990464182,116.29494154970301,"(822.0, 658.0)","(668.0, 670.0)",78,93,0.3,0.66,0.96,0.6875000000000001,103.14809741337938,35.0967234937964,90.12618931254113,127.15265569999906,"(890.0, 839.0)","(704.0, 815.0)",83,101,0.36,0.76,1.12,0.6785714285714285,86.98350418326456,35.21718330588067,145.92527197164992,105.43522001030988,"(701.0, 689.0)","(545.0, 715.0)",58,74,0.32,0.6,0.92,0.6521739130434782,72.80803527084082,57.558491988584976,118.70320130476685,113.04605191468283,"(554.0, 808.0)","(422.0, 818.0)"
05082019-Bear10,3,282.79040383294483,31.738383701757723,86,101,0.3,0.48,0.78,0.6153846153846153,87.9398231747142,12.298373876248846,92.38199229287059,138.60209212284065,"(1092.0, 616.0)","(943.0, 674.0)",107,118,0.22,0.48,0.7,0.6857142857142857,91.016276016985,14.054625573098702,82.52932812037186,130.9222584402746,"(1213.0, 687.0)","(1066.0, 763.0)",108,120,0.24,0.62,0.86,0.7209302325581396,85.66592087872517,18.700000000000003,94.49761901762393,109.37729368683594,"(1074.0, 605.0)","(932.0, 669.0)",148,166,0.36,0.72,1.08,0.6666666666666666,107.59917518271227,27.54945553001003,134.50733251388195,108.0302026812781,"(1290.0, 722.0)","(1097.0, 754.0)",131,148,0.34,0.78,1.12,0.6964285714285714,101.78566942354902,26.31966945081188,106.25396463191386,104.6397050506486,"(1085.0, 601.0)","(905.0, 644.0)",126,139,0.26,0.6,0.86,0.6976744186046512,66.00916603018099,23.515314159075146,126.84864997310773,106.14930567199087,"(1044.0, 783.0)","(924.0, 785.0)",139,176,0.74,0.42,1.16,0.3620689655172414,111.66219145261302,17.392527130926087,100.02744623352133,117.33836157416057,"(966.0, 676.0)","(763.0, 673.0)",104,124,0.4,0.38,0.78,0.48717948717948717,66.73836977331706,8.868483523128404,83.62894235849214,117.4943344976823,"(768.0, 780.0)","(648.0, 762.0)"
